original	compiler	native	status
extendedScanCode	extendedscancode	extendedscancode	existing-unreviewed
fDupFD	fdupfd	fdupfd	existing-unreviewed
fGetFD	fgetfd	fgetfd	existing-unreviewed
fGetFL	fgetfl	fgetfl	existing-unreviewed
fSetFD	fskupfd	fskupfd	existing-unreviewed
fSetFL	fskupfl	fskupfl	existing-unreviewed
fat	fat	fat	existing-unreviewed
fatCopies	fatKopiraj	fatKopiraj	existing-unreviewed
fatInfo	fatinfo	fatinfo	existing-unreviewed
fatOffsetInSectorForCurrentCluster	fatoffsetPrimljenosectorforcurrentcluster	fatoffsetPrimljenosectorforcurrentcluster	existing-unreviewed
fatSectorCount	fatsectorcount	fatsectorcount	existing-unreviewed
fatSectorForCurrentCluster	fatsectorforcurrentcluster	fatsectorforcurrentcluster	existing-unreviewed
fatSize	fatVeličina	fatVeličina	existing-unreviewed
fatStart	fatstart	fatstart	existing-unreviewed
fatTypeLabel	fatTipetiketa	fatTipetiketa	existing-unreviewed
fatVersion	fatVerzija	fatVerzija	existing-unreviewed
fatbuf	fatbuf	fatbuf	existing-unreviewed
fatbuffer	fatbuffer	fatbuffer	existing-unreviewed
faultAddr	faultaddress	faultaddress	existing-unreviewed
fb	fb	fb	existing-unreviewed
fbCurCol	fbcurrentcol	fbcurrentcol	existing-unreviewed
fbCurLine	fbcurrentLinija	fbcurrentLinija	existing-unreviewed
fbHeight	fbVisina	fbVisina	existing-unreviewed
fbPhysAddr	fbphysaddress	fbphysaddress	existing-unreviewed
fbWidth	fbŠirina	fbŠirina	existing-unreviewed
fd	fd	fd	existing-unreviewed
fdCloexec	fdcloexec	fdcloexec	existing-unreviewed
fdEntry	fdunos	fdunos	existing-unreviewed
fdFlags	fdZastave	fdZastave	existing-unreviewed
fdKindConsole	fdVrstaconsole	fdVrstaconsole	existing-unreviewed
fdKindFat	fdVrstafat	fdVrstafat	existing-unreviewed
fdKindNone	fdVrstaNijedan	fdVrstaNijedan	existing-unreviewed
fdKindRootDir	fdVrstaKorijenDirektorij	fdVrstaKorijenDirektorij	existing-unreviewed
fdKindSocket	fdVrstasocket	fdVrstasocket	existing-unreviewed
fdKindStdin	fdVrstastdin	fdVrstastdin	existing-unreviewed
fds	fds	fds	existing-unreviewed
filePtr	datotekapointer	datotekapointer	existing-unreviewed
fileSector	datotekasector	datotekasector	existing-unreviewed
fileSize	datotekaVeličina	datotekaVeličina	existing-unreviewed
filename	imedatoteke	imedatoteke	existing-unreviewed
fillPosixStat	fillposixstat	fillposixstat	existing-unreviewed
findProcess	nađiprocess	nađiprocess	existing-unreviewed
first	first	first	existing-unreviewed
firstClusterHi	firstclusterhi	firstclusterhi	existing-unreviewed
firstClusterLow	firstclusterlow	firstclusterlow	existing-unreviewed
firstFileCluster	firstDatotekacluster	firstDatotekacluster	existing-unreviewed
flags	zastave	zastave	existing-unreviewed
flags2	zastave2	zastave2	existing-unreviewed
flagsAndOffset	zastaveandoffset	zastaveandoffset	existing-unreviewed
flushIndex	flushIndeks	flushIndeks	existing-unreviewed
flushTlsTable	flushtlstable	flushtlstable	existing-unreviewed
flush_tss	flushtss	flushtss	existing-unreviewed
fn	fn	fn	existing-unreviewed
foo	foo	foo	existing-unreviewed
foundChild	foundchild	foundchild	existing-unreviewed
frame	okvir	okvir	existing-unreviewed
frameCount	okvircount	okvircount	existing-unreviewed
frameHeaderSize	okvirheaderVeličina	okvirheaderVeličina	existing-unreviewed
free	slobodno	slobodno	existing-unreviewed
freePort	slobodnoport	slobodnoport	existing-unreviewed
frequency	frequency	frequency	existing-unreviewed
fs	fs	fs	existing-unreviewed
func1Val	func1val	func1val	existing-unreviewed
func2Val	func2val	func2val	existing-unreviewed
func3Val	func3val	func3val	existing-unreviewed
func_addr	funcaddress	funcaddress	existing-unreviewed
func_bytes	funcBajtova	funcBajtova	existing-unreviewed
func_name	funcNaziv	funcNaziv	existing-unreviewed
func_value	funcVrijednost	funcVrijednost	existing-unreviewed
function	funkcija	funkcija	existing-unreviewed
fxrstor	fxrstor	fxrstor	existing-unreviewed
fxsave	fxsave	fxsave	existing-unreviewed
g	g	g	existing-unreviewed
g_320x200x256	g320x200x256	g320x200x256	existing-unreviewed
gate	gate	gate	existing-unreviewed
gateData	gatedata	gatedata	existing-unreviewed
gatewayIP	gatewayip	gatewayip	existing-unreviewed
gdt	gdt	gdt	existing-unreviewed
gdtDescriptor	gdtdescriptor	gdtdescriptor	existing-unreviewed
gdtEntry	gdtunos	gdtunos	existing-unreviewed
gdtTable	gdttable	gdttable	existing-unreviewed
gdtTableLen	gdttablelen	gdttablelen	existing-unreviewed
gdt_codeSegmentSelector	gdtcodesegmentselector	gdtcodesegmentselector	existing-unreviewed
gdt_func	gdtfunc	gdtfunc	existing-unreviewed
getCR2	getcr2	getcr2	existing-unreviewed
getCR3	getcr3	getcr3	existing-unreviewed
getDescriptor	getdescriptor	getdescriptor	existing-unreviewed
getESI	getesi	getesi	existing-unreviewed
getESP	getesp	getesp	existing-unreviewed
getGDT	getgdt	getgdt	existing-unreviewed
getGS	getgs	getgs	existing-unreviewed
getOpenFile	getOtvoriDatoteka	getOtvoriDatoteka	existing-unreviewed
getOpenFileFor	getOtvoriDatotekafor	getOtvoriDatotekafor	existing-unreviewed
getTLS	gettls	gettls	existing-unreviewed
globalDescriptorTable	globalnadescriptortable	globalnadescriptortable	existing-unreviewed
globalOffsetTable	globalnaoffsettable	globalnaoffsettable	existing-unreviewed
global_offset_table	globalnaoffsettable_2	globalnaoffsettable_2	existing-unreviewed
graphicsControllerDataPort	grafikacontrollerdataport	grafikacontrollerdataport	existing-unreviewed
graphicsControllerIndexPort	grafikacontrollerIndeksport	grafikacontrollerIndeksport	existing-unreviewed
grub_multiboot_memory_map_t	grubmultibootMemorijamapt	grubmultibootMemorijamapt	existing-unreviewed
gs	gs	gs	existing-unreviewed
gs_segment	gssegment	gssegment	existing-unreviewed
h	h	h	existing-unreviewed
haltAfterFatalException	haltafterfatalexception	haltafterfatalexception	existing-unreviewed
handleInterrupt	handleinterrupt	handleinterrupt	existing-unreviewed
handleKeyboardInterrupt	handleTastaturainterrupt	handleTastaturainterrupt	existing-unreviewed
handleMouseInterrupt	handleMišinterrupt	handleMišinterrupt	existing-unreviewed
handlePagingInterrupt	handlepaginginterrupt	handlepaginginterrupt	existing-unreviewed
handleUnhandledSyscall	handleunhandledsyscall	handleunhandledsyscall	existing-unreviewed
handler	handler	handler	existing-unreviewed
handlerAddressHighBits	handleraddresshighbits	handleraddresshighbits	existing-unreviewed
handlerAddressLowBits	handleraddresslowbits	handleraddresslowbits	existing-unreviewed
handlerRun	handlerPokreni	handlerPokreni	existing-unreviewed
handlers	handler_2	handler_2	existing-unreviewed
hardwareAddressSize	hardveraddressVeličina	hardveraddressVeličina	existing-unreviewed
hardwareInterruptOffset	hardverinterruptoffset	hardverinterruptoffset	existing-unreviewed
hardwareType	hardverTip	hardverTip	existing-unreviewed
hd	hd	hd	existing-unreviewed
head	head	head	existing-unreviewed
headCount	headcount	headcount	existing-unreviewed
headerLength	headerlength	headerlength	existing-unreviewed
headertype	headertype	headertype	existing-unreviewed
height	visina	visina	existing-unreviewed
hex	hex	hex	existing-unreviewed
hiddenSectors	hiddensectors	hiddensectors	existing-unreviewed
i	i	i	existing-unreviewed
iCount	icount	icount	existing-unreviewed
iDrivers	idriver	idriver	existing-unreviewed
iKeyboardEventHandler	iTastaturaeventhandler	iTastaturaeventhandler	existing-unreviewed
iMouseEventHandler	iMiševenthandler	iMiševenthandler	existing-unreviewed
iPCIControllerHandler	ipcicontrollerhandler	ipcicontrollerhandler	existing-unreviewed
iRawDataHandler	irawdatahandler	irawdatahandler	existing-unreviewed
iTimerEventHandler	itimereventhandler	itimereventhandler	existing-unreviewed
icmp	icmp	icmp	existing-unreviewed
icmpSize	icmpVeličina	icmpVeličina	existing-unreviewed
icmp콘솔	icmpconsole	icmpconsole	existing-unreviewed
id	id	id	existing-unreviewed
ident	ident	ident	existing-unreviewed
idtData	idtdata	idtdata	existing-unreviewed
idtPointer	idtpointer	idtpointer	existing-unreviewed
idx	idx	idx	existing-unreviewed
index	indeks	indeks	existing-unreviewed
initBlock	initblok	initblok	existing-unreviewed
initFileDescriptors	initDatotekadescriptor	initDatotekadescriptor	existing-unreviewed
initPIT	initpit	initpit	existing-unreviewed
initializeProcessFDs	initializeprocessfds	initializeprocessfds	existing-unreviewed
inode	inode	inode	existing-unreviewed
inputEventTask	ulazeventtask	ulazeventtask	existing-unreviewed
installIDT	instalirajidt	instalirajidt	existing-unreviewed
intNumber	intBroj	intBroj	existing-unreviewed
interface_id	interfejsid	interfejsid	existing-unreviewed
internetprotocolPayload	internetprotocolpayload	internetprotocolpayload	existing-unreviewed
interrupt	interrupt	interrupt	existing-unreviewed
interruptDebug	interruptIspravljanje	interruptIspravljanje	existing-unreviewed
interruptExitLoop	interruptIzlazloop	interruptIzlazloop	existing-unreviewed
interruptGateEntries	interruptgateunos	interruptgateunos	existing-unreviewed
interruptHandler	interrupthandler	interrupthandler	existing-unreviewed
interrupts	interrupts	interrupts	existing-unreviewed
iomap	iomap	iomap	existing-unreviewed
ip	ip	ip	existing-unreviewed
ipEtherFrameHandler	ipethernetOkvirhandler	ipethernetOkvirhandler	existing-unreviewed
ipHandler	iphandler	iphandler	existing-unreviewed
ipIdx	ipidx	ipidx	existing-unreviewed
ipProtocolUDP	ipprotocoludp	ipprotocoludp	existing-unreviewed
ipProvider	ipprovider	ipprovider	existing-unreviewed
ipSize	ipVeličina	ipVeličina	existing-unreviewed
ip_be	ipMrežabyteorder	ipMrežabyteorder	existing-unreviewed
ipmessage	internetprotocolPoruka	internetprotocolPoruka	existing-unreviewed
ipv4	ipv4	ipv4	existing-unreviewed
ip콘솔	ipconsole	ipconsole	existing-unreviewed
isKernel	iskernel	iskernel	existing-unreviewed
isRoot	isKorijen	isKorijen	existing-unreviewed
isRootPath	isKorijenStaza	isKorijenStaza	existing-unreviewed
isSharedPDE	issharedpde	issharedpde	existing-unreviewed
istOffset	istoffset	istoffset	existing-unreviewed
j	j	j	existing-unreviewed
jmp	jmp	jmp	existing-unreviewed
jmp_user	jmpKorisnik	jmpKorisnik	existing-unreviewed
jump_usermode_iret	jumpusermodeiret	jumpusermodeiret	existing-unreviewed
kPageDirEntry	kStranicaDirektorijunos	kStranicaDirektorijunos	existing-unreviewed
kernelESP	kernelesp	kernelesp	existing-unreviewed
kernelPageDirEntry	kernelStranicaDirektorijunos	kernelStranicaDirektorijunos	existing-unreviewed
kernelSS	kernelss	kernelss	existing-unreviewed
key	ključ	ključ	existing-unreviewed
keyboard	tastatura	tastatura	existing-unreviewed
keyboardDriver	tastaturadriver	tastaturadriver	existing-unreviewed
keyboardEventHandler	tastaturaeventhandler	tastaturaeventhandler	existing-unreviewed
keyboardQueue	tastaturaqueue	tastaturaqueue	existing-unreviewed
keyboardQueueRead	tastaturaqueueČitaj	tastaturaqueueČitaj	existing-unreviewed
keyboardQueueSize	tastaturaqueueVeličina	tastaturaqueueVeličina	existing-unreviewed
keyboardQueueWrite	tastaturaqueuePiši	tastaturaqueuePiši	existing-unreviewed
kind	vrsta	vrsta	existing-unreviewed
l	l	l	existing-unreviewed
last	zadnja	zadnja	existing-unreviewed
lbaHiPort	lbahiport	lbahiport	existing-unreviewed
lbaLowPort	lbalowport	lbalowport	existing-unreviewed
lbaMidPort	lbamidport	lbamidport	existing-unreviewed
ldt	ldt	ldt	existing-unreviewed
leftShift	lijevoshift	lijevoshift	existing-unreviewed
len	len	len	existing-unreviewed
len_ver	lenver	lenver	existing-unreviewed
length	length	length	existing-unreviewed
lengthAddress	lengthaddress	lengthaddress	existing-unreviewed
lengthInBytes	lengthPrimljenoBajtova	lengthPrimljenoBajtova	existing-unreviewed
length_high	lengthhigh	lengthhigh	existing-unreviewed
length_low	lengthlow	lengthlow	existing-unreviewed
lengths	lengths	lengths	existing-unreviewed
lib1Addr	lib1address	lib1address	existing-unreviewed
lib1Data	lib1data	lib1data	existing-unreviewed
lib1File	lib1Datoteka	lib1Datoteka	existing-unreviewed
lib1GOT	lib1got	lib1got	existing-unreviewed
lib1elf	lib1elf	lib1elf	existing-unreviewed
lib2Addr	lib2address	lib2address	existing-unreviewed
lib2Data	lib2data	lib2data	existing-unreviewed
lib2File	lib2Datoteka	lib2Datoteka	existing-unreviewed
lib2GOT	lib2got	lib2got	existing-unreviewed
lib2elf	lib2elf	lib2elf	existing-unreviewed
libLinkMap	libVezamap	libVezamap	existing-unreviewed
lidtaddr	lidtaddr	lidtaddr	existing-unreviewed
limit	limit	limit	existing-unreviewed
limitHighAndFlags	limithighandZastave	limithighandZastave	existing-unreviewed
limitLow	limitlow	limitlow	existing-unreviewed
linkMap	vezamap	vezamap	existing-unreviewed
linkMapAddr	vezamapaddress	vezamapaddress	existing-unreviewed
linkerAddr	linkeraddress	linkeraddress	existing-unreviewed
linkerData	linkerdata	linkerdata	existing-unreviewed
linkerEntry	linkerunos	linkerunos	existing-unreviewed
linkerFile	linkerDatoteka	linkerDatoteka	existing-unreviewed
list	list	list	existing-unreviewed
listening	listening	listening	existing-unreviewed
loader	loader	loader	existing-unreviewed
local	lokalna	lokalna	existing-unreviewed
localDatagramSocket	lokalnadatagramsocket	lokalnadatagramsocket	existing-unreviewed
localIP	lokalnaip	lokalnaip	existing-unreviewed
localPort	lokalnaportBroj	lokalnaportBroj	existing-unreviewed
localSockets	lokalnasockets	lokalnasockets	existing-unreviewed
logicalAddress	logicaladdress	logicaladdress	existing-unreviewed
macAddr	macaddress	macaddress	existing-unreviewed
macIdx	macidx	macidx	existing-unreviewed
magicnumber	magicnumber	magicnumber	existing-unreviewed
main	main	main	compatibility
mainThread	главниthread	главниthread	existing-unreviewed
makePagePrivateWritableCurrent	makeStranicaPrivatnowritablecurrent	makeStranicaPrivatnowritablecurrent	existing-unreviewed
makeRangePrivateWritableCurrent	makerangePrivatnowritablecurrent	makerangePrivatnowritablecurrent	existing-unreviewed
manager	manager	manager	existing-unreviewed
mask	maska	maska	existing-unreviewed
master	master	master	existing-unreviewed
matches	matches	matches	existing-unreviewed
maxBARs	maxbars	maxbars	existing-unreviewed
maxDatagramSize	maxdatagramVeličina	maxdatagramVeličina	existing-unreviewed
maxExecStringLength	maxizvršnaNIZlength	maxizvršnaNIZlength	existing-unreviewed
maxExecVectorEntries	maxizvršnavectorunos	maxizvršnavectorunos	existing-unreviewed
maxFD	maxfd	maxfd	existing-unreviewed
maxOpenFiles	maxOtvoriDATOTEKE	maxOtvoriDATOTEKE	existing-unreviewed
maxSocketPackets	maxsocketpackets	maxsocketpackets	existing-unreviewed
maxSockets	maxsockets	maxsockets	existing-unreviewed
maximumBlocks	najvišeblok	najvišeblok	existing-unreviewed
mediaType	mediaTip	mediaTip	existing-unreviewed
mem	mem	mem	existing-unreviewed
memoryArray	memorijaarray	memorijaarray	existing-unreviewed
memoryChunkSize	memorijachunkVeličina	memorijachunkVeličina	existing-unreviewed
memoryManager	memorijamanager	memorijamanager	existing-unreviewed
memoryOper	memorijaoper	memorijaoper	existing-unreviewed
memorySize	memorijaVeličina	memorijaVeličina	existing-unreviewed
memorymananger	memorymananger	memorymananger	existing-unreviewed
memorytest	memorytest	memorytest	existing-unreviewed
message	poruka	poruka	existing-unreviewed
micsPort	micsport	micsport	existing-unreviewed
minimum	minimum	minimum	existing-unreviewed
mode	režim	režim	existing-unreviewed
mouseDriver	mišdriver	mišdriver	existing-unreviewed
mouseEventHandler	miševenthandler	miševenthandler	existing-unreviewed
mouseVGA	mišvga	mišvga	existing-unreviewed
mouseWidget	mišwidget	mišwidget	existing-unreviewed
msdospart	msdospartition	msdospartition	existing-unreviewed
msg	msg	msg	existing-unreviewed
msgBuffer	msgbuffer	msgbuffer	existing-unreviewed
multiboot_memory_map	multibootMemorijamap	multibootMemorijamap	existing-unreviewed
multitasking	multitasking	multitasking	existing-unreviewed
myKeyboardEventHandler	myTastaturaeventhandler	myTastaturaeventhandler	existing-unreviewed
myPCIControllerHandler	mypcicontrollerhandler	mypcicontrollerhandler	existing-unreviewed
myfunction	myfunction	myfunction	existing-unreviewed
n	n	n	existing-unreviewed
n_descsz	ndescsz	ndescsz	existing-unreviewed
n_namesz	nnamesz	nnamesz	existing-unreviewed
n_type	nTip	nTip	existing-unreviewed
name	naziv	naziv	existing-unreviewed
nameLen	nazivlen	nazivlen	existing-unreviewed
netCard	mrežaKartaške	mrežaKartaške	existing-unreviewed
newButtons	novabutton	novabutton	existing-unreviewed
newFD	novafd	novafd	existing-unreviewed
newFrame	novaOkvir	novaOkvir	existing-unreviewed
newLink	novaVeza	novaVeza	existing-unreviewed
newNode	novanode	novanode	existing-unreviewed
newPtr	novapointer	novapointer	existing-unreviewed
next	sljedeće	sljedeće	existing-unreviewed
nextEphemeralPort	sljedećeephemeralport	sljedećeephemeralport	existing-unreviewed
nextFileCluster	sljedećeDatotekacluster	sljedećeDatotekacluster	existing-unreviewed
nextHopIP_BE	sljedećehopipaddressMrežabyteorder	sljedećehopipaddressMrežabyteorder	existing-unreviewed
nextNode	sljedećenode	sljedećenode	existing-unreviewed
nextProcessID	sljedećeprocessid	sljedećeprocessid	existing-unreviewed
nextThread	sljedećethread	sljedećethread	existing-unreviewed
nibble	nibble	nibble	existing-unreviewed
node	node	node	existing-unreviewed
nodeArray	nodearray	nodearray	existing-unreviewed
num	broj	broj	existing-unreviewed
numCacheEntries	brojcacheunos	brojcacheunos	existing-unreviewed
numDrivers	brojdriver	brojdriver	existing-unreviewed
numFunctions	brojFunkcije	brojFunkcije	existing-unreviewed
numRecvBuffers	brojrecvbuffer	brojrecvbuffer	existing-unreviewed
numSendBuffers	brojPošaljibuffer	brojPošaljibuffer	existing-unreviewed
numSockets	brojsockets	brojsockets	existing-unreviewed
numTasks	brojZadaci	brojZadaci	existing-unreviewed
oAppend	oappend	oappend	existing-unreviewed
oCreate	ocreate	ocreate	existing-unreviewed
oDirectory	oDirektorij	oDirektorij	existing-unreviewed
oReadOnly	oČitajonly	oČitajonly	existing-unreviewed
oReadWrite	oČitajPiši	oČitajPiši	existing-unreviewed
oTruncate	otruncate	otruncate	existing-unreviewed
oWriteOnly	oPišionly	oPišionly	existing-unreviewed
o_addr	oaddress	oaddress	existing-unreviewed
offset	offset	offset	existing-unreviewed
ok	uredu	uredu	existing-unreviewed
oldButtons	oldbutton	oldbutton	existing-unreviewed
oldCR3	oldcr3	oldcr3	existing-unreviewed
oldFD	oldfd	oldfd	existing-unreviewed
oldFrame	oldOkvir	oldOkvir	existing-unreviewed
oldGdt	oldgdt	oldgdt	existing-unreviewed
oldGdtAddr	oldgdtaddress	oldgdtaddress	existing-unreviewed
oldGdtLen	oldgdtlen	oldgdtlen	existing-unreviewed
openFileDescription	otvoriDatotekaOpis	otvoriDatotekaOpis	existing-unreviewed
openFileTable	otvoriDatotekatable	otvoriDatotekatable	existing-unreviewed
options	opcije	opcije	existing-unreviewed
orgValue	orgVrijednost	orgVrijednost	existing-unreviewed
p	p	p	existing-unreviewed
p1	p1	p1	existing-unreviewed
p2	p2	p2	existing-unreviewed
p_align	pPoravnaj	pPoravnaj	existing-unreviewed
p_backend	pbackend	pbackend	existing-unreviewed
p_data	pdata	pdata	existing-unreviewed
p_efHandler	pefhandler	pefhandler	existing-unreviewed
p_efProvider	pefprovider	pefprovider	existing-unreviewed
p_etherType	pethernetTip	pethernetTip	existing-unreviewed
p_filesz	pfilesz	pfilesz	existing-unreviewed
p_flags	pZastave	pZastave	existing-unreviewed
p_iHandler	pihandler	pihandler	existing-unreviewed
p_ipHandler	piphandler	piphandler	existing-unreviewed
p_ipProvider	pipprovider	pipprovider	existing-unreviewed
p_memsz	pmemsz	pmemsz	existing-unreviewed
p_offset	poffset	poffset	existing-unreviewed
p_paddr	ppaddr	ppaddr	existing-unreviewed
p_protocol	pprotocol	pprotocol	existing-unreviewed
p_provider	pprovider	pprovider	existing-unreviewed
p_str	pstr	pstr	existing-unreviewed
p_type	pTip	pTip	existing-unreviewed
p_udpHandler	pudphandler	pudphandler	existing-unreviewed
p_udpProvider	pudpprovider	pudpprovider	existing-unreviewed
p_vaddr	pvaddr	pvaddr	existing-unreviewed
packet	packet	packet	existing-unreviewed
packetStatus	packetstatus	packetstatus	existing-unreviewed
packets	packets	packets	existing-unreviewed
page	stranica	stranica	existing-unreviewed
pageDir	stranicaDirektorij	stranicaDirektorij	existing-unreviewed
pageDirEntry	stranicaDirektorijunos	stranicaDirektorijunos	existing-unreviewed
pageTableEntry	stranicatableunos	stranicatableunos	existing-unreviewed
paging	paging	paging	existing-unreviewed
param	param	param	existing-unreviewed
params	parametri	parametri	existing-unreviewed
parent	parent	parent	existing-unreviewed
parentPID	parentpid	parentpid	existing-unreviewed
parentProcess	parentprocess	parentprocess	existing-unreviewed
partEntry	partunos	partunos	existing-unreviewed
partition	partition	partition	existing-unreviewed
partitionBytes	partitionBajtova	partitionBajtova	existing-unreviewed
partitionOffset	partitionoffset	partitionoffset	existing-unreviewed
path	staza	staza	existing-unreviewed
pathAddr	stazaaddress	stazaaddress	existing-unreviewed
pci	pci	pci	existing-unreviewed
pciController	pcicontroller	pcicontroller	existing-unreviewed
pde	pde	pde	existing-unreviewed
pdeAddr	pdeaddress	pdeaddress	existing-unreviewed
pdelen	pdelen	pdelen	existing-unreviewed
peer	peer	peer	existing-unreviewed
pendingButtons	pendingbutton	pendingbutton	existing-unreviewed
pendingMouseEvent	pendingMiševent	pendingMiševent	existing-unreviewed
pendingX	pendingx	pendingx	existing-unreviewed
pendingY	pendingy	pendingy	existing-unreviewed
phyaddr	phyaddr	phyaddr	existing-unreviewed
phymem	physicalMemorija	physicalMemorija	existing-unreviewed
physicalAddress	physicaladdress	physicaladdress	existing-unreviewed
pid	pid	pid	existing-unreviewed
pitFrequency	pitfrequency	pitfrequency	existing-unreviewed
pixelAddress	pixeladdress	pixeladdress	existing-unreviewed
pointer	pointer	pointer	existing-unreviewed
pollKeyboardScancode	pollTastaturascancode	pollTastaturascancode	existing-unreviewed
port	port	port	existing-unreviewed
portBase	portbase	portbase	existing-unreviewed
portInUse	portPrimljenouse	portPrimljenouse	existing-unreviewed
portnumber	portnumber	portnumber	existing-unreviewed
pos	položaj	položaj	existing-unreviewed
position	položaj_2	položaj_2	existing-unreviewed
posixStat	posixstat	posixstat	existing-unreviewed
posixUtsname	posixutsname	posixutsname	existing-unreviewed
prefetchable	prefetchcapable	prefetchcapable	existing-unreviewed
prev	previous	previous	existing-unreviewed
prevNode	previousnode	previousnode	existing-unreviewed
prevX	previousx	previousx	existing-unreviewed
prevY	previousy	previousy	existing-unreviewed
printESP	štampajesp	štampajesp	existing-unreviewed
printExceptionSelectorInfo	štampajexceptionselectorinfo	štampajexceptionselectorinfo	existing-unreviewed
printPageFaultInfo	štampajStranicafaultinfo	štampajStranicafaultinfo	existing-unreviewed
printreg	printreg	printreg	existing-unreviewed
proc2	proc2	proc2	existing-unreviewed
proc3	proc3	proc3	existing-unreviewed
proc4	proc4	proc4	existing-unreviewed
process	process	process	existing-unreviewed
processEntry	processunos	processunos	existing-unreviewed
processHelper	processhelper	processhelper	existing-unreviewed
processTable	processtable	processtable	existing-unreviewed
processes	processes	processes	existing-unreviewed
programBreak	programbreak	programbreak	existing-unreviewed
protocol	protocol	protocol	existing-unreviewed
protocolAddressSize	protocoladdressVeličina	protocoladdressVeličina	existing-unreviewed
providedLength	providedlength	providedlength	existing-unreviewed
provider	provider	provider	existing-unreviewed
ps2WaitLimit	ps2Sačekajlimit	ps2Sačekajlimit	existing-unreviewed
pt	pt	pt	existing-unreviewed
pte	pte	pte	existing-unreviewed
pteAddr	pteaddress	pteaddress	existing-unreviewed
ptr	pointer_2	pointer_2	existing-unreviewed
pushExecUint32	pushizvršnaunsignedinteger32	pushizvršnaunsignedinteger32	existing-unreviewed
queueKeyboardByte	queueTastaturabyte	queueTastaturabyte	existing-unreviewed
r	r	r	existing-unreviewed
r_addend	raddend	raddend	existing-unreviewed
r_info	rinfo	rinfo	existing-unreviewed
r_offset	roffset	roffset	existing-unreviewed
raw	raw	raw	existing-unreviewed
rawDataBackend	rawdatabackend	rawdatabackend	existing-unreviewed
readFile	čitajDatoteka	čitajDatoteka	existing-unreviewed
readPS2Data	čitajps2data	čitajps2data	existing-unreviewed
readStdin	čitajstdin	čitajstdin	existing-unreviewed
readVFSFile	čitajvfsDatoteka	čitajvfsDatoteka	existing-unreviewed
read_count	čitajcount	čitajcount	existing-unreviewed
receiver	receiver	receiver	existing-unreviewed
recvBufferDescr	recvbufferOpis	recvbufferOpis	existing-unreviewed
recvBufferDescrAddress	recvbufferOpisaddress	recvbufferOpisaddress	existing-unreviewed
recvBuffers	recvbuffer	recvbuffer	existing-unreviewed
recvBuffersDescrMemory	recvbufferOpisMemorija	recvbufferOpisMemorija	existing-unreviewed
refBytes	referenceBajtova	referenceBajtova	existing-unreviewed
refPtr	referencepointer	referencepointer	existing-unreviewed
refs	refs	refs	existing-unreviewed
regIndex	regIndeks	regIndeks	existing-unreviewed
registerAddressPort	registeraddressport	registeraddressport	existing-unreviewed
registerDataPort	registerdataport	registerdataport	existing-unreviewed
registeroffset	registeroffset	registeroffset	existing-unreviewed
registers	register	register	existing-unreviewed
regtype	regtype	regtype	existing-unreviewed
rel_text	relTekst	relTekst	existing-unreviewed
rel_text_len	relTekstlen	relTekstlen	existing-unreviewed
releaseOpenFile	releaseOtvoriDatoteka	releaseOtvoriDatoteka	existing-unreviewed
released	released	released	existing-unreviewed
reloadCR3	učitajponovocr3	učitajponovocr3	existing-unreviewed
relocation_text	relocationTekst	relocationTekst	existing-unreviewed
remaining	remaining	remaining	existing-unreviewed
remote	remote	remote	existing-unreviewed
remoteIP	remoteip	remoteip	existing-unreviewed
remotePort	remoteportBroj	remoteportBroj	existing-unreviewed
requested	requested	requested	existing-unreviewed
reserved	reserved	reserved	existing-unreviewed
reserved0	reserved0	reserved0	existing-unreviewed
reservedSectors	reservedsectors	reservedsectors	existing-unreviewed
resetPort	resetujport	resetujport	existing-unreviewed
restoreFpRegs	restorefpregs	restorefpregs	existing-unreviewed
result	result	result	existing-unreviewed
result1	result1	result1	existing-unreviewed
result2	result2	result2	existing-unreviewed
ret	ret	ret	existing-unreviewed
revision	revision	revision	existing-unreviewed
rightShift	desnoshift	desnoshift	existing-unreviewed
rootCluster	korijencluster	korijencluster	existing-unreviewed
rootDirEntries	korijenDirektorijunos	korijenDirektorijunos	existing-unreviewed
rootStart	korijenstart	korijenstart	existing-unreviewed
rt	rt	rt	existing-unreviewed
s	s	s	existing-unreviewed
sIfchr	sifchr	sifchr	existing-unreviewed
sIfdir	sifdir	sifdir	existing-unreviewed
sIfmt	sifmt	sifmt	existing-unreviewed
sIfreg	sifreg	sifreg	existing-unreviewed
sIfsock	sifsock	sifsock	existing-unreviewed
savedESP	savedesp	savedesp	existing-unreviewed
sc	sc	sc	existing-unreviewed
scanCode	scancode	scancode	existing-unreviewed
scanCodeToByte	scancodetobyte	scancodetobyte	existing-unreviewed
scancodeToByte	scancodetobyte_2	scancodetobyte_2	existing-unreviewed
sche	sche	sche	existing-unreviewed
sche_data	schedata	schedata	existing-unreviewed
scheduleStack	schedulestack	schedulestack	existing-unreviewed
scheduler	scheduler	scheduler	existing-unreviewed
schedulerDebug	schedulerIspravljanje	schedulerIspravljanje	existing-unreviewed
sectHeader	sectheader	sectheader	existing-unreviewed
sectHeaderSize	sectheaderVeličina	sectheaderVeličina	existing-unreviewed
sectName	sectNaziv	sectNaziv	existing-unreviewed
sectValue	sectVrijednost	sectVrijednost	existing-unreviewed
sector	sector	sector	existing-unreviewed
sectorCountPort	sectorcountport	sectorcountport	existing-unreviewed
