original	compiler	native	status
ensureCurrentProcess	ensureТренутноПроцес	ensureTrenutnoProces	existing-unreviewed
entry	унос	unos	existing-unreviewed
entryPoint	уносpoint	unospoint	existing-unreviewed
entrypoint	уносpoint_2	unospoint_2	existing-unreviewed
environment	environment	environment	existing-unreviewed
environmentPointers	environmentpointers	environmentpointers	existing-unreviewed
err	грешка	greška	existing-unreviewed
errorPort	грешкаПорт	greškaPort	existing-unreviewed
es	es	es	existing-unreviewed
esi	esi	esi	existing-unreviewed
esp	esp	esp	existing-unreviewed
esp0	esp0	esp0	existing-unreviewed
esp1	esp1	esp1	existing-unreviewed
esp2	esp2	esp2	existing-unreviewed
etherFrameProvider	жичанавезаОквирprovider	žičanavezaOkvirprovider	existing-unreviewed
etherType	жичанавезаВрста	žičanavezaVrsta	existing-unreviewed
etherType_BE	жичанавезаВрстаbe	žičanavezaVrstabe	existing-unreviewed
etherframe	жичанавезаОквир	žičanavezaOkvir	existing-unreviewed
etherframePayload	жичанавезаОквирpayload	žičanavezaOkvirpayload	existing-unreviewed
except	except	except	existing-unreviewed
exceptionCR0	exceptioncr0	exceptioncr0	existing-unreviewed
exceptionCR2	exceptioncr2	exceptioncr2	existing-unreviewed
exceptionCR3	exceptioncr3	exceptioncr3	existing-unreviewed
exceptionFrameValue	exceptionОквирВредност	exceptionOkvirVrednost	existing-unreviewed
exceptionHasErrorCode	exceptionХасГрешкаcode	exceptionHasGreškacode	existing-unreviewed
exceptionName	exceptionНазив	exceptionNaziv	existing-unreviewed
execVector	извршнаvector	izvršnavector	existing-unreviewed
exists	exists	exists	existing-unreviewed
exited	изашаосам	izašaosam	existing-unreviewed
ext	ext	ext	existing-unreviewed
extFlags	extПараметри	extParametri	existing-unreviewed
extendedScanCode	extendedПрегледајcode	extendedPregledajcode	existing-unreviewed
fDupFD	fdupОписник	fdupOpisnik	existing-unreviewed
fGetFD	fgetОписник	fgetOpisnik	existing-unreviewed
fGetFL	fgetfl	fgetfl	existing-unreviewed
fSetFD	fскупОписник	fskupOpisnik	existing-unreviewed
fSetFL	fскупfl	fskupfl	existing-unreviewed
fat	fat	fat	existing-unreviewed
fatCopies	fatУмножи	fatUmnoži	existing-unreviewed
fatInfo	fatПодаци	fatPodaci	existing-unreviewed
fatOffsetInSectorForCurrentCluster	fatoffsetПримљеноsectorforТренутноcluster	fatoffsetPrimljenosectorforTrenutnocluster	existing-unreviewed
fatSectorCount	fatsectorcount	fatsectorcount	existing-unreviewed
fatSectorForCurrentCluster	fatsectorforТренутноcluster	fatsectorforTrenutnocluster	existing-unreviewed
fatSize	fatВеличина	fatVeličina	existing-unreviewed
fatStart	fatПокрени	fatPokreni	existing-unreviewed
fatTypeLabel	fatВрстаНатпис	fatVrstaNatpis	existing-unreviewed
fatVersion	fatИздање	fatIzdanje	existing-unreviewed
fatbuf	fatbuf	fatbuf	existing-unreviewed
fatbuffer	fatbuffer	fatbuffer	existing-unreviewed
faultAddr	faultaddress	faultaddress	existing-unreviewed
fb	fb	fb	existing-unreviewed
fbCurCol	fbТренутноcol	fbTrenutnocol	existing-unreviewed
fbCurLine	fbТренутноред	fbTrenutnored	existing-unreviewed
fbHeight	fbВисина	fbVisina	existing-unreviewed
fbPhysAddr	fbphysaddress	fbphysaddress	existing-unreviewed
fbWidth	fbШирина	fbŠirina	existing-unreviewed
fd	описник	opisnik	existing-unreviewed
fdCloexec	описникcloexec	opisnikcloexec	existing-unreviewed
fdEntry	описникунос	opisnikunos	existing-unreviewed
fdFlags	описникПараметри	opisnikParametri	existing-unreviewed
fdKindConsole	описникврстаКонзола	opisnikvrstaKonzola	existing-unreviewed
fdKindFat	описникврстаfat	opisnikvrstafat	existing-unreviewed
fdKindNone	описникврстаНишта	opisnikvrstaNišta	existing-unreviewed
fdKindRootDir	описникврстаКоренДиректоријум	opisnikvrstaKorenDirektorijum	existing-unreviewed
fdKindSocket	описникврстаПрикључница	opisnikvrstaPriključnica	existing-unreviewed
fdKindStdin	описникврстаstdin	opisnikvrstastdin	existing-unreviewed
fds	fds	fds	existing-unreviewed
filePtr	датотекаПоказивач	datotekaPokazivač	existing-unreviewed
fileSector	датотекаsector	datotekasector	existing-unreviewed
fileSize	датотекаВеличина	datotekaVeličina	existing-unreviewed
filename	датотека	datoteka	existing-unreviewed
fillPosixStat	fillposixstat	fillposixstat	existing-unreviewed
findProcess	нађиПроцес	nađiProces	existing-unreviewed
first	first	first	existing-unreviewed
firstClusterHi	firstclusterhi	firstclusterhi	existing-unreviewed
firstClusterLow	firstclusterТихо	firstclusterTiho	existing-unreviewed
firstFileCluster	firstДатотекаcluster	firstDatotekacluster	existing-unreviewed
flags	параметри	parametri	existing-unreviewed
flags2	параметри2	parametri2	existing-unreviewed
flagsAndOffset	параметриandoffset	parametriandoffset	existing-unreviewed
flushIndex	flushПопис	flushPopis	existing-unreviewed
flushTlsTable	flushtlsТабела	flushtlsTabela	existing-unreviewed
flush_tss	flushtss	flushtss	existing-unreviewed
fn	fn	fn	existing-unreviewed
foo	foo	foo	existing-unreviewed
foundChild	foundсадржани	foundsadržani	existing-unreviewed
frame	оквир	okvir	existing-unreviewed
frameCount	оквирcount	okvircount	existing-unreviewed
frameHeaderSize	оквирheaderВеличина	okvirheaderVeličina	existing-unreviewed
free	слободно	slobodno	existing-unreviewed
freePort	слободноПорт	slobodnoPort	existing-unreviewed
frequency	учестаност	učestanost	existing-unreviewed
fs	fs	fs	existing-unreviewed
func1Val	func1val	func1val	existing-unreviewed
func2Val	func2val	func2val	existing-unreviewed
func3Val	func3val	func3val	existing-unreviewed
func_addr	funcaddress	funcaddress	existing-unreviewed
func_bytes	funcБајтова	funcBajtova	existing-unreviewed
func_name	funcНазив	funcNaziv	existing-unreviewed
func_value	funcВредност	funcVrednost	existing-unreviewed
function	функција	funkcija	existing-unreviewed
fxrstor	fxrstor	fxrstor	existing-unreviewed
fxsave	fxsave	fxsave	existing-unreviewed
g	g	g	existing-unreviewed
g_320x200x256	g320x200x256	g320x200x256	existing-unreviewed
gate	gate	gate	existing-unreviewed
gateData	gatedata	gatedata	existing-unreviewed
gatewayIP	gatewayip	gatewayip	existing-unreviewed
gdt	gdt	gdt	existing-unreviewed
gdtDescriptor	gdtdescriptor	gdtdescriptor	existing-unreviewed
gdtEntry	gdtунос	gdtunos	existing-unreviewed
gdtTable	gdtТабела	gdtTabela	existing-unreviewed
gdtTableLen	gdtТабелаlen	gdtTabelalen	existing-unreviewed
gdt_codeSegmentSelector	gdtcodesegmentselector	gdtcodesegmentselector	existing-unreviewed
gdt_func	gdtfunc	gdtfunc	existing-unreviewed
getCR2	getcr2	getcr2	existing-unreviewed
getCR3	getcr3	getcr3	existing-unreviewed
getDescriptor	getdescriptor	getdescriptor	existing-unreviewed
getESI	getesi	getesi	existing-unreviewed
getESP	getesp	getesp	existing-unreviewed
getGDT	getgdt	getgdt	existing-unreviewed
getGS	getgs	getgs	existing-unreviewed
getOpenFile	getОтвориДатотека	getOtvoriDatoteka	existing-unreviewed
getOpenFileFor	getОтвориДатотекаfor	getOtvoriDatotekafor	existing-unreviewed
getTLS	gettls	gettls	existing-unreviewed
globalDescriptorTable	општеdescriptorТабела	opštedescriptorTabela	existing-unreviewed
globalOffsetTable	општеoffsetТабела	opšteoffsetTabela	existing-unreviewed
global_offset_table	општеoffsetТабела_2	opšteoffsetTabela_2	existing-unreviewed
graphicsControllerDataPort	графикаcontrollerdataПорт	grafikacontrollerdataPort	existing-unreviewed
graphicsControllerIndexPort	графикаcontrollerПописПорт	grafikacontrollerPopisPort	existing-unreviewed
grub_multiboot_memory_map_t	grubmultibootМеморијаmapt	grubmultibootMemorijamapt	existing-unreviewed
gs	gs	gs	existing-unreviewed
gs_segment	gssegment	gssegment	existing-unreviewed
h	h	h	existing-unreviewed
haltAfterFatalException	haltПослеfatalexception	haltPoslefatalexception	existing-unreviewed
handleInterrupt	ручкаОметање	ručkaOmetanje	existing-unreviewed
handleKeyboardInterrupt	ручкаТастатураОметање	ručkaTastaturaOmetanje	existing-unreviewed
handleMouseInterrupt	ручкаМишОметање	ručkaMišOmetanje	existing-unreviewed
handlePagingInterrupt	ручкаpagingОметање	ručkapagingOmetanje	existing-unreviewed
handleUnhandledSyscall	ручкаunhandledsyscall	ručkaunhandledsyscall	existing-unreviewed
handler	handler	handler	existing-unreviewed
handlerAddressHighBits	handleraddressВисокабита	handleraddressVisokabita	existing-unreviewed
handlerAddressLowBits	handleraddressТихобита	handleraddressTihobita	existing-unreviewed
handlerRun	handlerПокрени	handlerPokreni	existing-unreviewed
handlers	handler_2	handler_2	existing-unreviewed
hardwareAddressSize	хардверaddressВеличина	hardveraddressVeličina	existing-unreviewed
hardwareInterruptOffset	хардверОметањеoffset	hardverOmetanjeoffset	existing-unreviewed
hardwareType	хардверВрста	hardverVrsta	existing-unreviewed
hd	hd	hd	existing-unreviewed
head	head	head	existing-unreviewed
headCount	headcount	headcount	existing-unreviewed
headerLength	headerДужина	headerDužina	existing-unreviewed
headertype	headertype	headertype	existing-unreviewed
height	висина	visina	existing-unreviewed
hex	хексадецимално	heksadecimalno	existing-unreviewed
hiddenSectors	скривенsectors	skrivensectors	existing-unreviewed
i	i	i	existing-unreviewed
iCount	icount	icount	existing-unreviewed
iDrivers	idriver	idriver	existing-unreviewed
iKeyboardEventHandler	iТастатураДогађајhandler	iTastaturaDogađajhandler	existing-unreviewed
iMouseEventHandler	iМишДогађајhandler	iMišDogađajhandler	existing-unreviewed
iPCIControllerHandler	ipcicontrollerhandler	ipcicontrollerhandler	existing-unreviewed
iRawDataHandler	irawdatahandler	irawdatahandler	existing-unreviewed
iTimerEventHandler	iОдбројавачДогађајhandler	iOdbrojavačDogađajhandler	existing-unreviewed
icmp	icmp	icmp	existing-unreviewed
icmpSize	icmpВеличина	icmpVeličina	existing-unreviewed
icmp콘솔	icmpКонзола	icmpKonzola	existing-unreviewed
id	иБ	iB	existing-unreviewed
ident	ident	ident	existing-unreviewed
idtData	idtdata	idtdata	existing-unreviewed
idtPointer	idtПоказивач	idtPokazivač	existing-unreviewed
idx	idx	idx	existing-unreviewed
index	попис	popis	existing-unreviewed
initBlock	initБлок	initBlok	existing-unreviewed
initFileDescriptors	initДатотекаdescriptor	initDatotekadescriptor	existing-unreviewed
initPIT	initpit	initpit	existing-unreviewed
initializeProcessFDs	initializeПроцесfds	initializeProcesfds	existing-unreviewed
inode	ичвор	ičvor	existing-unreviewed
inputEventTask	улазДогађајЗадатак	ulazDogađajZadatak	existing-unreviewed
installIDT	инсталирајidt	instalirajidt	existing-unreviewed
intNumber	целибројброј	celibrojbroj	existing-unreviewed
interface_id	уРЕЂАЈИБ	uREĐAJIB	existing-unreviewed
internetprotocolPayload	интернетprotocolpayload	internetprotocolpayload	existing-unreviewed
interrupt	ометање	ometanje	existing-unreviewed
interruptDebug	ометањеИсправљање	ometanjeIspravljanje	existing-unreviewed
interruptExitLoop	ометањеИзлазloop	ometanjeIzlazloop	existing-unreviewed
interruptGateEntries	ометањеgateунос	ometanjegateunos	existing-unreviewed
interruptHandler	ометањеhandler	ometanjehandler	existing-unreviewed
interrupts	interrupts	interrupts	existing-unreviewed
iomap	iomap	iomap	existing-unreviewed
ip	ip	ip	existing-unreviewed
ipEtherFrameHandler	ipЖичанавезаОквирhandler	ipŽičanavezaOkvirhandler	existing-unreviewed
ipHandler	iphandler	iphandler	existing-unreviewed
ipIdx	ipidx	ipidx	existing-unreviewed
ipProtocolUDP	ipprotocoludp	ipprotocoludp	existing-unreviewed
ipProvider	ipprovider	ipprovider	existing-unreviewed
ipSize	ipВеличина	ipVeličina	existing-unreviewed
ip_be	ipМрежаbyteorder	ipMrežabyteorder	existing-unreviewed
ipmessage	интернетprotocolпорука	internetprotocolporuka	existing-unreviewed
ipv4	ipv4	ipv4	existing-unreviewed
ip콘솔	ipКонзола	ipKonzola	existing-unreviewed
isKernel	iskernel	iskernel	existing-unreviewed
isRoot	isКорен	isKoren	existing-unreviewed
isRootPath	isКоренПУТАЊА	isKorenPUTANjA	existing-unreviewed
isSharedPDE	issharedpde	issharedpde	existing-unreviewed
istOffset	istoffset	istoffset	existing-unreviewed
j	j	j	existing-unreviewed
jmp	jmp	jmp	existing-unreviewed
jmp_user	jmpКорисник	jmpKorisnik	existing-unreviewed
jump_usermode_iret	jumpusermodeiret	jumpusermodeiret	existing-unreviewed
kPageDirEntry	kСТРАНАДиректоријумунос	kSTRANADirektorijumunos	existing-unreviewed
kernelESP	kernelesp	kernelesp	existing-unreviewed
kernelPageDirEntry	kernelСТРАНАДиректоријумунос	kernelSTRANADirektorijumunos	existing-unreviewed
kernelSS	kernelss	kernelss	existing-unreviewed
key	кључ	ključ	existing-unreviewed
keyboard	тастатура	tastatura	existing-unreviewed
keyboardDriver	тастатураdriver	tastaturadriver	existing-unreviewed
keyboardEventHandler	тастатураДогађајhandler	tastaturaDogađajhandler	existing-unreviewed
keyboardQueue	тастатураqueue	tastaturaqueue	existing-unreviewed
keyboardQueueRead	тастатураqueueчитање	tastaturaqueuečitanje	existing-unreviewed
keyboardQueueSize	тастатураqueueВеличина	tastaturaqueueVeličina	existing-unreviewed
keyboardQueueWrite	тастатураqueueПише	tastaturaqueuePiše	existing-unreviewed
kind	врста	vrsta	existing-unreviewed
l	l	l	existing-unreviewed
last	задња	zadnja	existing-unreviewed
lbaHiPort	lbahiПорт	lbahiPort	existing-unreviewed
lbaLowPort	lbaТихоПорт	lbaTihoPort	existing-unreviewed
lbaMidPort	lbamidПорт	lbamidPort	existing-unreviewed
ldt	ldt	ldt	existing-unreviewed
leftShift	левоШифт	levoŠift	existing-unreviewed
len	len	len	existing-unreviewed
len_ver	lenver	lenver	existing-unreviewed
length	дужина	dužina	existing-unreviewed
lengthAddress	дужинаaddress	dužinaaddress	existing-unreviewed
lengthInBytes	дужинаПримљеноБајтова	dužinaPrimljenoBajtova	existing-unreviewed
length_high	дужинаВисока	dužinaVisoka	existing-unreviewed
length_low	дужинаТихо	dužinaTiho	existing-unreviewed
lengths	lengths	lengths	existing-unreviewed
lib1Addr	либ1address	lib1address	existing-unreviewed
lib1Data	либ1data	lib1data	existing-unreviewed
lib1File	либ1Датотека	lib1Datoteka	existing-unreviewed
lib1GOT	либ1got	lib1got	existing-unreviewed
lib1elf	либ1elf	lib1elf	existing-unreviewed
lib2Addr	либ2address	lib2address	existing-unreviewed
lib2Data	либ2data	lib2data	existing-unreviewed
lib2File	либ2Датотека	lib2Datoteka	existing-unreviewed
lib2GOT	либ2got	lib2got	existing-unreviewed
lib2elf	либ2elf	lib2elf	existing-unreviewed
libLinkMap	либВезаmap	libVezamap	existing-unreviewed
lidtaddr	lidtaddr	lidtaddr	existing-unreviewed
limit	ограничи	ograniči	existing-unreviewed
limitHighAndFlags	ограничиВисокаandПараметри	ograničiVisokaandParametri	existing-unreviewed
limitLow	ограничиТихо	ograničiTiho	existing-unreviewed
linkMap	везаmap	vezamap	existing-unreviewed
linkMapAddr	везаmapaddress	vezamapaddress	existing-unreviewed
linkerAddr	linkeraddress	linkeraddress	existing-unreviewed
linkerData	linkerdata	linkerdata	existing-unreviewed
linkerEntry	linkerунос	linkerunos	existing-unreviewed
linkerFile	linkerДатотека	linkerDatoteka	existing-unreviewed
list	списак	spisak	existing-unreviewed
listening	listening	listening	existing-unreviewed
loader	loader	loader	existing-unreviewed
local	локална	lokalna	existing-unreviewed
localDatagramSocket	локалнаdatagramПрикључница	lokalnadatagramPriključnica	existing-unreviewed
localIP	локалнаip	lokalnaip	existing-unreviewed
localPort	локалнаПортброј	lokalnaPortbroj	existing-unreviewed
localSockets	локалнаsockets	lokalnasockets	existing-unreviewed
logicalAddress	logicaladdress	logicaladdress	existing-unreviewed
macAddr	macaddress	macaddress	existing-unreviewed
macIdx	macidx	macidx	existing-unreviewed
magicnumber	magicnumber	magicnumber	existing-unreviewed
main	main	main	compatibility
mainThread	главниthread	glavnithread	existing-unreviewed
makePagePrivateWritableCurrent	makeСТРАНАПриватноwritableТренутно	makeSTRANAPrivatnowritableTrenutno	existing-unreviewed
makeRangePrivateWritableCurrent	makeОпсегПриватноwritableТренутно	makeOpsegPrivatnowritableTrenutno	existing-unreviewed
manager	manager	manager	existing-unreviewed
mask	маска	maska	existing-unreviewed
master	главни	glavni	existing-unreviewed
matches	matches	matches	existing-unreviewed
maxBARs	максbars	maksbars	existing-unreviewed
maxDatagramSize	максdatagramВеличина	maksdatagramVeličina	existing-unreviewed
maxExecStringLength	максизвршнанискаДужина	maksizvršnaniskaDužina	existing-unreviewed
maxExecVectorEntries	максизвршнаvectorунос	maksizvršnavectorunos	existing-unreviewed
maxFD	максОписник	maksOpisnik	existing-unreviewed
maxOpenFiles	максОтвориДАТОТЕКЕ	maksOtvoriDATOTEKE	existing-unreviewed
maxSocketPackets	максПрикључницапакета	maksPriključnicapaketa	existing-unreviewed
maxSockets	максsockets	makssockets	existing-unreviewed
maximumBlocks	највишеБлок	najvišeBlok	existing-unreviewed
mediaType	медијВрста	medijVrsta	existing-unreviewed
mem	mem	mem	existing-unreviewed
memoryArray	меморијаНиз	memorijaNiz	existing-unreviewed
memoryChunkSize	меморијаchunkВеличина	memorijachunkVeličina	existing-unreviewed
memoryManager	меморијаmanager	memorijamanager	existing-unreviewed
memoryOper	меморијаoper	memorijaoper	existing-unreviewed
memorySize	меморијаВеличина	memorijaVeličina	existing-unreviewed
memorymananger	memorymananger	memorymananger	existing-unreviewed
memorytest	memorytest	memorytest	existing-unreviewed
message	порука	poruka	existing-unreviewed
micsPort	micsПорт	micsPort	existing-unreviewed
minimum	најтише	najtiše	existing-unreviewed
mode	рЕЖИМ	rEŽIM	existing-unreviewed
mouseDriver	мишdriver	mišdriver	existing-unreviewed
mouseEventHandler	мишДогађајhandler	mišDogađajhandler	existing-unreviewed
mouseVGA	мишvga	mišvga	existing-unreviewed
mouseWidget	мишКонтрола	mišKontrola	existing-unreviewed
msdospart	msdospartition	msdospartition	existing-unreviewed
msg	msg	msg	existing-unreviewed
msgBuffer	msgbuffer	msgbuffer	existing-unreviewed
multiboot_memory_map	multibootМеморијаmap	multibootMemorijamap	existing-unreviewed
multitasking	multitasking	multitasking	existing-unreviewed
myKeyboardEventHandler	myТастатураДогађајhandler	myTastaturaDogađajhandler	existing-unreviewed
myPCIControllerHandler	mypcicontrollerhandler	mypcicontrollerhandler	existing-unreviewed
myfunction	myfunction	myfunction	existing-unreviewed
n	n	n	existing-unreviewed
n_descsz	ndescsz	ndescsz	existing-unreviewed
n_namesz	nnamesz	nnamesz	existing-unreviewed
n_type	nВрста	nVrsta	existing-unreviewed
name	назив	naziv	existing-unreviewed
nameLen	називlen	nazivlen	existing-unreviewed
netCard	мрежаcard	mrežacard	existing-unreviewed
newButtons	новаДугме	novaDugme	existing-unreviewed
newFD	новаОписник	novaOpisnik	existing-unreviewed
newFrame	новаОквир	novaOkvir	existing-unreviewed
newLink	новаВеза	novaVeza	existing-unreviewed
newNode	новаЧвор	novaČvor	existing-unreviewed
newPtr	новаПоказивач	novaPokazivač	existing-unreviewed
next	следеће	sledeće	existing-unreviewed
nextEphemeralPort	следећеephemeralПорт	sledećeephemeralPort	existing-unreviewed
nextFileCluster	следећеДатотекаcluster	sledećeDatotekacluster	existing-unreviewed
nextHopIP_BE	следећеhopipaddressМрежаbyteorder	sledećehopipaddressMrežabyteorder	existing-unreviewed
nextNode	следећеЧвор	sledećeČvor	existing-unreviewed
nextProcessID	следећеПроцесИБ	sledećeProcesIB	existing-unreviewed
nextThread	следећеthread	sledećethread	existing-unreviewed
nibble	nibble	nibble	existing-unreviewed
node	чвор	čvor	existing-unreviewed
nodeArray	чворНиз	čvorNiz	existing-unreviewed
num	број	broj	existing-unreviewed
numCacheEntries	бројcacheунос	brojcacheunos	existing-unreviewed
numDrivers	бројdriver	brojdriver	existing-unreviewed
numFunctions	бројФункције	brojFunkcije	existing-unreviewed
numRecvBuffers	бројrecvbuffer	brojrecvbuffer	existing-unreviewed
numSendBuffers	бројПошаљиbuffer	brojPošaljibuffer	existing-unreviewed
numSockets	бројsockets	brojsockets	existing-unreviewed
numTasks	бројзадаци	brojzadaci	existing-unreviewed
oAppend	oappend	oappend	existing-unreviewed
oCreate	ocreate	ocreate	existing-unreviewed
oDirectory	oДиректоријум	oDirektorijum	existing-unreviewed
oReadOnly	oчитањеonly	očitanjeonly	existing-unreviewed
oReadWrite	oчитањеПише	očitanjePiše	existing-unreviewed
oTruncate	oОдсеците	oOdsecite	existing-unreviewed
oWriteOnly	oПишеonly	oPišeonly	existing-unreviewed
o_addr	oaddress	oaddress	existing-unreviewed
offset	offset	offset	existing-unreviewed
ok	уреду	uredu	existing-unreviewed
oldButtons	oldДугме	oldDugme	existing-unreviewed
oldCR3	oldcr3	oldcr3	existing-unreviewed
oldFD	oldОписник	oldOpisnik	existing-unreviewed
oldFrame	oldОквир	oldOkvir	existing-unreviewed
oldGdt	oldgdt	oldgdt	existing-unreviewed
oldGdtAddr	oldgdtaddress	oldgdtaddress	existing-unreviewed
oldGdtLen	oldgdtlen	oldgdtlen	existing-unreviewed
openFileDescription	отвориДатотекаОпис	otvoriDatotekaOpis	existing-unreviewed
openFileTable	отвориДатотекаТабела	otvoriDatotekaTabela	existing-unreviewed
options	опције	opcije	existing-unreviewed
orgValue	orgВредност	orgVrednost	existing-unreviewed
p	p	p	existing-unreviewed
p1	p1	p1	existing-unreviewed
p2	p2	p2	existing-unreviewed
p_align	pПоравнање	pPoravnanje	existing-unreviewed
p_backend	pbackend	pbackend	existing-unreviewed
p_data	pdata	pdata	existing-unreviewed
p_efHandler	pefhandler	pefhandler	existing-unreviewed
p_efProvider	pefprovider	pefprovider	existing-unreviewed
p_etherType	pЖичанавезаВрста	pŽičanavezaVrsta	existing-unreviewed
p_filesz	pfilesz	pfilesz	existing-unreviewed
p_flags	pПараметри	pParametri	existing-unreviewed
p_iHandler	pihandler	pihandler	existing-unreviewed
p_ipHandler	piphandler	piphandler	existing-unreviewed
p_ipProvider	pipprovider	pipprovider	existing-unreviewed
p_memsz	pmemsz	pmemsz	existing-unreviewed
p_offset	poffset	poffset	existing-unreviewed
p_paddr	ppaddr	ppaddr	existing-unreviewed
p_protocol	pprotocol	pprotocol	existing-unreviewed
p_provider	pprovider	pprovider	existing-unreviewed
p_str	pstr	pstr	existing-unreviewed
p_type	pВрста	pVrsta	existing-unreviewed
p_udpHandler	pudphandler	pudphandler	existing-unreviewed
p_udpProvider	pudpprovider	pudpprovider	existing-unreviewed
p_vaddr	pvaddr	pvaddr	existing-unreviewed
packet	packet	packet	existing-unreviewed
packetStatus	packetСтање	packetStanje	existing-unreviewed
packets	пакета	paketa	existing-unreviewed
page	сТРАНА	sTRANA	existing-unreviewed
pageDir	сТРАНАДиректоријум	sTRANADirektorijum	existing-unreviewed
pageDirEntry	сТРАНАДиректоријумунос	sTRANADirektorijumunos	existing-unreviewed
pageTableEntry	сТРАНАТабелаунос	sTRANATabelaunos	existing-unreviewed
paging	paging	paging	existing-unreviewed
param	param	param	existing-unreviewed
params	параметри_2	parametri_2	existing-unreviewed
parent	надређени	nadređeni	existing-unreviewed
parentPID	надређениПИД	nadređeniPID	existing-unreviewed
parentProcess	надређениПроцес	nadređeniProces	existing-unreviewed
partEntry	partунос	partunos	existing-unreviewed
partition	partition	partition	existing-unreviewed
partitionBytes	partitionБајтова	partitionBajtova	existing-unreviewed
partitionOffset	partitionoffset	partitionoffset	existing-unreviewed
path	пУТАЊА	pUTANjA	existing-unreviewed
pathAddr	пУТАЊАaddress	pUTANjAaddress	existing-unreviewed
pci	pci	pci	existing-unreviewed
pciController	pcicontroller	pcicontroller	existing-unreviewed
pde	pde	pde	existing-unreviewed
pdeAddr	pdeaddress	pdeaddress	existing-unreviewed
pdelen	pdelen	pdelen	existing-unreviewed
peer	peer	peer	existing-unreviewed
pendingButtons	pendingДугме	pendingDugme	existing-unreviewed
pendingMouseEvent	pendingМишДогађај	pendingMišDogađaj	existing-unreviewed
pendingX	pendingx	pendingx	existing-unreviewed
pendingY	pendingy	pendingy	existing-unreviewed
phyaddr	phyaddr	phyaddr	existing-unreviewed
phymem	physicalМеморија	physicalMemorija	existing-unreviewed
physicalAddress	physicaladdress	physicaladdress	existing-unreviewed
pid	пИД	pID	existing-unreviewed
pitFrequency	pitУчестаност	pitUčestanost	existing-unreviewed
pixelAddress	pixeladdress	pixeladdress	existing-unreviewed
pointer	показивач	pokazivač	existing-unreviewed
pollKeyboardScancode	pollТастатураscancode	pollTastaturascancode	existing-unreviewed
port	порт	port	existing-unreviewed
portBase	портbase	portbase	existing-unreviewed
portInUse	портПримљеноКористи	portPrimljenoKoristi	existing-unreviewed
portnumber	portnumber	portnumber	existing-unreviewed
pos	положај	položaj	existing-unreviewed
position	положај_2	položaj_2	existing-unreviewed
posixStat	posixstat	posixstat	existing-unreviewed
posixUtsname	posixutsname	posixutsname	existing-unreviewed
prefetchable	prefetchcapable	prefetchcapable	existing-unreviewed
prev	previous	previous	existing-unreviewed
prevNode	previousЧвор	previousČvor	existing-unreviewed
prevX	previousx	previousx	existing-unreviewed
prevY	previousy	previousy	existing-unreviewed
printESP	штампајesp	štampajesp	existing-unreviewed
printExceptionSelectorInfo	штампајexceptionselectorПодаци	štampajexceptionselectorPodaci	existing-unreviewed
printPageFaultInfo	штампајСТРАНАfaultПодаци	štampajSTRANAfaultPodaci	existing-unreviewed
printreg	printreg	printreg	existing-unreviewed
proc2	proc2	proc2	existing-unreviewed
proc3	proc3	proc3	existing-unreviewed
proc4	proc4	proc4	existing-unreviewed
process	процес	proces	existing-unreviewed
processEntry	процесунос	procesunos	existing-unreviewed
processHelper	процесhelper	proceshelper	existing-unreviewed
processTable	процесТабела	procesTabela	existing-unreviewed
processes	процеси	procesi	existing-unreviewed
programBreak	програмbreak	programbreak	existing-unreviewed
protocol	protocol	protocol	existing-unreviewed
protocolAddressSize	protocoladdressВеличина	protocoladdressVeličina	existing-unreviewed
providedLength	providedДужина	providedDužina	existing-unreviewed
provider	provider	provider	existing-unreviewed
ps2WaitLimit	ps2СачекајОграничи	ps2SačekajOgraniči	existing-unreviewed
pt	pt	pt	existing-unreviewed
pte	pte	pte	existing-unreviewed
pteAddr	pteaddress	pteaddress	existing-unreviewed
ptr	показивач_2	pokazivač_2	existing-unreviewed
pushExecUint32	pushизвршнаunsignedinteger32	pushizvršnaunsignedinteger32	existing-unreviewed
queueKeyboardByte	queueТастатураbyte	queueTastaturabyte	existing-unreviewed
r	r	r	existing-unreviewed
r_addend	raddend	raddend	existing-unreviewed
r_info	rПодаци	rPodaci	existing-unreviewed
r_offset	roffset	roffset	existing-unreviewed
raw	raw	raw	existing-unreviewed
rawDataBackend	rawdatabackend	rawdatabackend	existing-unreviewed
readFile	читањеДатотека	čitanjeDatoteka	existing-unreviewed
readPS2Data	читањеps2data	čitanjeps2data	existing-unreviewed
readStdin	читањеstdin	čitanjestdin	existing-unreviewed
readVFSFile	читањеvfsДатотека	čitanjevfsDatoteka	existing-unreviewed
read_count	читањеcount	čitanjecount	existing-unreviewed
receiver	receiver	receiver	existing-unreviewed
recvBufferDescr	recvbufferОпис	recvbufferOpis	existing-unreviewed
recvBufferDescrAddress	recvbufferОписaddress	recvbufferOpisaddress	existing-unreviewed
recvBuffers	recvbuffer	recvbuffer	existing-unreviewed
recvBuffersDescrMemory	recvbufferОписМеморија	recvbufferOpisMemorija	existing-unreviewed
refBytes	referenceБајтова	referenceBajtova	existing-unreviewed
refPtr	referenceПоказивач	referencePokazivač	existing-unreviewed
refs	refs	refs	existing-unreviewed
regIndex	regПопис	regPopis	existing-unreviewed
registerAddressPort	registeraddressПорт	registeraddressPort	existing-unreviewed
