original	compiler	native	status
fbWidth	fb寬度	fb寬度	existing-unreviewed
fd	fd	fd	existing-unreviewed
fdCloexec	fdcloexec	fdcloexec	existing-unreviewed
fdEntry	fd項目	fd項目	existing-unreviewed
fdFlags	fd旗標	fd旗標	existing-unreviewed
fdKindConsole	fd種類控制台	fd種類控制台	existing-unreviewed
fdKindFat	fd種類fat	fd種類fat	existing-unreviewed
fdKindNone	fd種類無	fd種類無	existing-unreviewed
fdKindRootDir	fd種類根目錄目錄	fd種類根目錄目錄	existing-unreviewed
fdKindSocket	fd種類通訊端	fd種類通訊端	existing-unreviewed
fdKindStdin	fd種類stdin	fd種類stdin	existing-unreviewed
fds	fds	fds	existing-unreviewed
filePtr	檔案指標	檔案指標	existing-unreviewed
fileSector	檔案sector	檔案sector	existing-unreviewed
fileSize	檔案大小	檔案大小	existing-unreviewed
filename	檔案名稱	檔案名稱	existing-unreviewed
fillPosixStat	fillposixstat	fillposixstat	existing-unreviewed
findProcess	尋找程序	尋找程序	existing-unreviewed
first	first	first	existing-unreviewed
firstClusterHi	firstclusterhi	firstclusterhi	existing-unreviewed
firstClusterLow	firstcluster低	firstcluster低	existing-unreviewed
firstFileCluster	first檔案cluster	first檔案cluster	existing-unreviewed
flags	旗標	旗標	existing-unreviewed
flags2	旗標2	旗標2	existing-unreviewed
flagsAndOffset	旗標和位移	旗標和位移	existing-unreviewed
flushIndex	flush索引	flush索引	existing-unreviewed
flushTlsTable	flushtlstable	flushtlstable	existing-unreviewed
flush_tss	flushtss	flushtss	existing-unreviewed
fn	fn	fn	existing-unreviewed
foo	foo	foo	existing-unreviewed
foundChild	foundchild	foundchild	existing-unreviewed
frame	框架	框架	existing-unreviewed
frameCount	框架計數	框架計數	existing-unreviewed
frameHeaderSize	框架標頭大小	框架標頭大小	existing-unreviewed
free	剩餘	剩餘	existing-unreviewed
freePort	剩餘連接埠	剩餘連接埠	existing-unreviewed
frequency	頻率	頻率	existing-unreviewed
fs	fs	fs	existing-unreviewed
func1Val	func1val	func1val	existing-unreviewed
func2Val	func2val	func2val	existing-unreviewed
func3Val	func3val	func3val	existing-unreviewed
func_addr	funcaddress	funcaddress	existing-unreviewed
func_bytes	func位元組	func位元組	existing-unreviewed
func_name	func名稱	func名稱	existing-unreviewed
func_value	func數值	func數值	existing-unreviewed
function	函式	函式	existing-unreviewed
fxrstor	fxrstor	fxrstor	existing-unreviewed
fxsave	fxsave	fxsave	existing-unreviewed
g	g	g	existing-unreviewed
g_320x200x256	g320x200x256	g320x200x256	existing-unreviewed
gate	入口	入口	existing-unreviewed
gateData	入口資料	入口資料	existing-unreviewed
gatewayIP	gatewayip	gatewayip	existing-unreviewed
gdt	gdt	gdt	existing-unreviewed
gdtDescriptor	gdtdescriptor	gdtdescriptor	existing-unreviewed
gdtEntry	gdt項目	gdt項目	existing-unreviewed
gdtTable	gdttable	gdttable	existing-unreviewed
gdtTableLen	gdttablelen	gdttablelen	existing-unreviewed
gdt_codeSegmentSelector	gdtcodesegmentselector	gdtcodesegmentselector	existing-unreviewed
gdt_func	gdtfunc	gdtfunc	existing-unreviewed
getCR2	getcr2	getcr2	existing-unreviewed
getCR3	getcr3	getcr3	existing-unreviewed
getDescriptor	getdescriptor	getdescriptor	existing-unreviewed
getESI	getesi	getesi	existing-unreviewed
getESP	getesp	getesp	existing-unreviewed
getGDT	getgdt	getgdt	existing-unreviewed
getGS	getgs	getgs	existing-unreviewed
getOpenFile	get開啟檔案	get開啟檔案	existing-unreviewed
getOpenFileFor	get開啟檔案for	get開啟檔案for	existing-unreviewed
getTLS	gettls	gettls	existing-unreviewed
globalDescriptorTable	全域descriptortable	全域descriptortable	existing-unreviewed
globalOffsetTable	全域位移table	全域位移table	existing-unreviewed
global_offset_table	全域位移table_2	全域位移table_2	existing-unreviewed
graphicsControllerDataPort	圖形控制器資料連接埠	圖形控制器資料連接埠	existing-unreviewed
graphicsControllerIndexPort	圖形控制器索引連接埠	圖形控制器索引連接埠	existing-unreviewed
grub_multiboot_memory_map_t	grubmultiboot記憶體對映t	grubmultiboot記憶體對映t	existing-unreviewed
gs	gs	gs	existing-unreviewed
gs_segment	gssegment	gssegment	existing-unreviewed
h	h	h	existing-unreviewed
haltAfterFatalException	halt之後fatalexception	halt之後fatalexception	existing-unreviewed
handleInterrupt	控制把中斷	控制把中斷	existing-unreviewed
handleKeyboardInterrupt	控制把鍵盤中斷	控制把鍵盤中斷	existing-unreviewed
handleMouseInterrupt	控制把滑鼠中斷	控制把滑鼠中斷	existing-unreviewed
handlePagingInterrupt	控制把分頁管理中斷	控制把分頁管理中斷	existing-unreviewed
handleUnhandledSyscall	控制把unhandledsyscall	控制把unhandledsyscall	existing-unreviewed
handler	handler	handler	existing-unreviewed
handlerAddressHighBits	handleraddress高位元	handleraddress高位元	existing-unreviewed
handlerAddressLowBits	handleraddress低位元	handleraddress低位元	existing-unreviewed
handlerRun	handler執行	handler執行	existing-unreviewed
handlers	handler_2	handler_2	existing-unreviewed
hardwareAddressSize	硬體address大小	硬體address大小	existing-unreviewed
hardwareInterruptOffset	硬體中斷位移	硬體中斷位移	existing-unreviewed
hardwareType	硬體類型	硬體類型	existing-unreviewed
hd	hd	hd	existing-unreviewed
head	head	head	existing-unreviewed
headCount	head計數	head計數	existing-unreviewed
headerLength	標頭長度	標頭長度	existing-unreviewed
headertype	headertype	headertype	existing-unreviewed
height	height	height	existing-unreviewed
hex	十六進位	十六進位	existing-unreviewed
hiddenSectors	隱藏sectors	隱藏sectors	existing-unreviewed
i	i	i	existing-unreviewed
iCount	i計數	i計數	existing-unreviewed
iDrivers	i驅動程式	i驅動程式	existing-unreviewed
iKeyboardEventHandler	i鍵盤事件handler	i鍵盤事件handler	existing-unreviewed
iMouseEventHandler	i滑鼠事件handler	i滑鼠事件handler	existing-unreviewed
iPCIControllerHandler	ipci控制器handler	ipci控制器handler	existing-unreviewed
iRawDataHandler	iraw資料handler	iraw資料handler	existing-unreviewed
iTimerEventHandler	i計時器事件handler	i計時器事件handler	existing-unreviewed
icmp	互聯網路控制訊息協定	互聯網路控制訊息協定	existing-unreviewed
icmpSize	icmp大小	icmp大小	existing-unreviewed
icmp콘솔	icmp控制台	icmp控制台	existing-unreviewed
id	識別號	識別號	existing-unreviewed
ident	ident	ident	existing-unreviewed
idtData	idt資料	idt資料	existing-unreviewed
idtPointer	idt指標	idt指標	existing-unreviewed
idx	idx	idx	existing-unreviewed
index	索引	索引	existing-unreviewed
initBlock	init區塊	init區塊	existing-unreviewed
initFileDescriptors	init檔案descriptor	init檔案descriptor	existing-unreviewed
initPIT	initpit	initpit	existing-unreviewed
initializeProcessFDs	initialize程序fds	initialize程序fds	existing-unreviewed
inode	inode	inode	existing-unreviewed
inputEventTask	輸入事件工作	輸入事件工作	existing-unreviewed
installIDT	安裝idt	安裝idt	existing-unreviewed
intNumber	整數數字	整數數字	existing-unreviewed
interface_id	介面識別號	介面識別號	existing-unreviewed
internetprotocolPayload	互聯網protocolpayload	互聯網protocolpayload	existing-unreviewed
interrupt	中斷	中斷	existing-unreviewed
interruptDebug	中斷除錯	中斷除錯	existing-unreviewed
interruptExitLoop	中斷離開迴圈	中斷離開迴圈	existing-unreviewed
interruptGateEntries	中斷入口項目	中斷入口項目	existing-unreviewed
interruptHandler	中斷handler	中斷handler	existing-unreviewed
interrupts	interrupts	interrupts	existing-unreviewed
iomap	iomap	iomap	existing-unreviewed
ip	ip	ip	existing-unreviewed
ipEtherFrameHandler	ip乙太網路框架handler	ip乙太網路框架handler	existing-unreviewed
ipHandler	iphandler	iphandler	existing-unreviewed
ipIdx	ipidx	ipidx	existing-unreviewed
ipProtocolUDP	ipprotocoludp	ipprotocoludp	existing-unreviewed
ipProvider	互聯網路協定提供器	互聯網路協定提供器	existing-unreviewed
ipSize	ip大小	ip大小	existing-unreviewed
ip_be	ip網路位元組order	ip網路位元組order	existing-unreviewed
ipmessage	互聯網protocol訊息	互聯網protocol訊息	existing-unreviewed
ipv4	互聯網路協定4	互聯網路協定4	existing-unreviewed
ip콘솔	ip控制台	ip控制台	existing-unreviewed
isKernel	is核心	is核心	existing-unreviewed
isRoot	is根目錄	is根目錄	existing-unreviewed
isRootPath	is根目錄路徑	is根目錄路徑	existing-unreviewed
isSharedPDE	issharedpde	issharedpde	existing-unreviewed
istOffset	ist位移	ist位移	existing-unreviewed
j	j	j	existing-unreviewed
jmp	jmp	jmp	existing-unreviewed
jmp_user	jmp使用者	jmp使用者	existing-unreviewed
jump_usermode_iret	jump使用者模式iret	jump使用者模式iret	existing-unreviewed
kPageDirEntry	k頁目錄項目	k頁目錄項目	existing-unreviewed
kernelESP	核心esp	核心esp	existing-unreviewed
kernelPageDirEntry	核心頁目錄項目	核心頁目錄項目	existing-unreviewed
kernelSS	核心ss	核心ss	existing-unreviewed
key	設定鍵	設定鍵	existing-unreviewed
keyboard	鍵盤	鍵盤	existing-unreviewed
keyboardDriver	鍵盤驅動程式	鍵盤驅動程式	existing-unreviewed
keyboardEventHandler	鍵盤事件handler	鍵盤事件handler	existing-unreviewed
keyboardQueue	鍵盤佇列	鍵盤佇列	existing-unreviewed
keyboardQueueRead	鍵盤佇列讀取	鍵盤佇列讀取	existing-unreviewed
keyboardQueueSize	鍵盤佇列大小	鍵盤佇列大小	existing-unreviewed
keyboardQueueWrite	鍵盤佇列寫入	鍵盤佇列寫入	existing-unreviewed
kind	種類	種類	existing-unreviewed
l	l	l	existing-unreviewed
last	最後	最後	existing-unreviewed
lbaHiPort	lbahi連接埠	lbahi連接埠	existing-unreviewed
lbaLowPort	lba低連接埠	lba低連接埠	existing-unreviewed
lbaMidPort	lbamid連接埠	lbamid連接埠	existing-unreviewed
ldt	ldt	ldt	existing-unreviewed
leftShift	左shift	左shift	existing-unreviewed
len	len	len	existing-unreviewed
len_ver	lenver	lenver	existing-unreviewed
length	長度	長度	existing-unreviewed
lengthAddress	長度address	長度address	existing-unreviewed
lengthInBytes	長度進位元組	長度進位元組	existing-unreviewed
length_high	長度高	長度高	existing-unreviewed
length_low	長度低	長度低	existing-unreviewed
lengths	lengths	lengths	existing-unreviewed
lib1Addr	lib1address	lib1address	existing-unreviewed
lib1Data	lib1資料	lib1資料	existing-unreviewed
lib1File	lib1檔案	lib1檔案	existing-unreviewed
lib1GOT	lib1got	lib1got	existing-unreviewed
lib1elf	lib1elf	lib1elf	existing-unreviewed
lib2Addr	lib2address	lib2address	existing-unreviewed
lib2Data	lib2資料	lib2資料	existing-unreviewed
lib2File	lib2檔案	lib2檔案	existing-unreviewed
lib2GOT	lib2got	lib2got	existing-unreviewed
lib2elf	lib2elf	lib2elf	existing-unreviewed
libLinkMap	lib連結對映	lib連結對映	existing-unreviewed
lidtaddr	lidtaddr	lidtaddr	existing-unreviewed
limit	限制	限制	existing-unreviewed
limitHighAndFlags	限制高和旗標	限制高和旗標	existing-unreviewed
limitLow	限制低	限制低	existing-unreviewed
linkMap	連結對映	連結對映	existing-unreviewed
linkMapAddr	連結對映address	連結對映address	existing-unreviewed
linkerAddr	linkeraddress	linkeraddress	existing-unreviewed
linkerData	linker資料	linker資料	existing-unreviewed
linkerEntry	linker項目	linker項目	existing-unreviewed
linkerFile	linker檔案	linker檔案	existing-unreviewed
list	清單	清單	existing-unreviewed
listening	listening	listening	existing-unreviewed
loader	loader	loader	existing-unreviewed
local	本地	本地	existing-unreviewed
localDatagramSocket	本地datagram通訊端	本地datagram通訊端	existing-unreviewed
localIP	本地ip	本地ip	existing-unreviewed
localPort	本地連接埠數字	本地連接埠數字	existing-unreviewed
localSockets	本地sockets	本地sockets	existing-unreviewed
logicalAddress	邏輯address	邏輯address	existing-unreviewed
macAddr	macaddress	macaddress	existing-unreviewed
macIdx	macidx	macidx	existing-unreviewed
magicnumber	magicnumber	magicnumber	existing-unreviewed
main	main	main	compatibility
mainThread	主要執行緒	主要執行緒	existing-unreviewed
makePagePrivateWritableCurrent	make頁私密writable目前	make頁私密writable目前	existing-unreviewed
makeRangePrivateWritableCurrent	makerange私密writable目前	makerange私密writable目前	existing-unreviewed
manager	管理器	管理器	existing-unreviewed
mask	遮罩	遮罩	existing-unreviewed
master	主音量	主音量	existing-unreviewed
matches	matches	matches	existing-unreviewed
maxBARs	最大bars	最大bars	existing-unreviewed
maxDatagramSize	最大datagram大小	最大datagram大小	existing-unreviewed
maxExecStringLength	最大執行字串長度	最大執行字串長度	existing-unreviewed
maxExecVectorEntries	最大執行vector項目	最大執行vector項目	existing-unreviewed
maxFD	最大fd	最大fd	existing-unreviewed
maxOpenFiles	最大開啟檔案	最大開啟檔案	existing-unreviewed
maxSocketPackets	最大通訊端封包	最大通訊端封包	existing-unreviewed
maxSockets	最大sockets	最大sockets	existing-unreviewed
maximumBlocks	最大值區塊	最大值區塊	existing-unreviewed
mediaType	媒體類型	媒體類型	existing-unreviewed
mem	mem	mem	existing-unreviewed
memoryArray	記憶體陣列	記憶體陣列	existing-unreviewed
memoryChunkSize	記憶體chunk大小	記憶體chunk大小	existing-unreviewed
memoryManager	記憶體管理器	記憶體管理器	existing-unreviewed
memoryOper	記憶體oper	記憶體oper	existing-unreviewed
memorySize	記憶體大小	記憶體大小	existing-unreviewed
memorymananger	memorymananger	memorymananger	existing-unreviewed
memorytest	memorytest	memorytest	existing-unreviewed
message	訊息	訊息	existing-unreviewed
micsPort	mics連接埠	mics連接埠	existing-unreviewed
minimum	最小值	最小值	existing-unreviewed
mode	模式	模式	existing-unreviewed
mouseDriver	滑鼠驅動程式	滑鼠驅動程式	existing-unreviewed
mouseEventHandler	滑鼠事件handler	滑鼠事件handler	existing-unreviewed
mouseVGA	滑鼠vga	滑鼠vga	existing-unreviewed
mouseWidget	滑鼠元件	滑鼠元件	existing-unreviewed
msdospart	msdos分割區	msdos分割區	existing-unreviewed
msg	msg	msg	existing-unreviewed
msgBuffer	msgbuffer	msgbuffer	existing-unreviewed
multiboot_memory_map	multiboot記憶體對映	multiboot記憶體對映	existing-unreviewed
multitasking	多重工作管理	多重工作管理	existing-unreviewed
myKeyboardEventHandler	my鍵盤事件handler	my鍵盤事件handler	existing-unreviewed
myPCIControllerHandler	mypci控制器handler	mypci控制器handler	existing-unreviewed
myfunction	myfunction	myfunction	existing-unreviewed
n	n	n	existing-unreviewed
n_descsz	ndescsz	ndescsz	existing-unreviewed
n_namesz	nnamesz	nnamesz	existing-unreviewed
n_type	n類型	n類型	existing-unreviewed
name	名稱	名稱	existing-unreviewed
nameLen	名稱len	名稱len	existing-unreviewed
netCard	網路紙牌	網路紙牌	existing-unreviewed
newButtons	新增按鈕	新增按鈕	existing-unreviewed
newFD	新增fd	新增fd	existing-unreviewed
newFrame	新增框架	新增框架	existing-unreviewed
newLink	新增連結	新增連結	existing-unreviewed
newNode	新增節點	新增節點	existing-unreviewed
newPtr	新增指標	新增指標	existing-unreviewed
next	下一個	下一個	existing-unreviewed
nextEphemeralPort	下一個ephemeral連接埠	下一個ephemeral連接埠	existing-unreviewed
nextFileCluster	下一個檔案cluster	下一個檔案cluster	existing-unreviewed
nextHopIP_BE	下一個hopipaddress網路位元組order	下一個hopipaddress網路位元組order	existing-unreviewed
nextNode	下一個節點	下一個節點	existing-unreviewed
nextProcessID	下一個程序識別號	下一個程序識別號	existing-unreviewed
nextThread	下一個執行緒	下一個執行緒	existing-unreviewed
nibble	nibble	nibble	existing-unreviewed
node	鏈結串列節點	鏈結串列節點	existing-unreviewed
nodeArray	節點陣列	節點陣列	existing-unreviewed
num	數字	數字	existing-unreviewed
numCacheEntries	數字cache項目	數字cache項目	existing-unreviewed
numDrivers	數字驅動程式	數字驅動程式	existing-unreviewed
numFunctions	數字函式	數字函式	existing-unreviewed
numRecvBuffers	數字recvbuffer	數字recvbuffer	existing-unreviewed
numSendBuffers	數字送出buffer	數字送出buffer	existing-unreviewed
numSockets	數字sockets	數字sockets	existing-unreviewed
numTasks	數字工作	數字工作	existing-unreviewed
oAppend	oappend	oappend	existing-unreviewed
oCreate	o建立	o建立	existing-unreviewed
oDirectory	o目錄	o目錄	existing-unreviewed
oReadOnly	o讀取僅用	o讀取僅用	existing-unreviewed
oReadWrite	o讀取寫入	o讀取寫入	existing-unreviewed
oTruncate	o截短	o截短	existing-unreviewed
oWriteOnly	o寫入僅用	o寫入僅用	existing-unreviewed
o_addr	oaddress	oaddress	existing-unreviewed
offset	位移	位移	existing-unreviewed
ok	確定	確定	existing-unreviewed
oldButtons	old按鈕	old按鈕	existing-unreviewed
oldCR3	oldcr3	oldcr3	existing-unreviewed
oldFD	oldfd	oldfd	existing-unreviewed
oldFrame	old框架	old框架	existing-unreviewed
oldGdt	oldgdt	oldgdt	existing-unreviewed
oldGdtAddr	oldgdtaddress	oldgdtaddress	existing-unreviewed
oldGdtLen	oldgdtlen	oldgdtlen	existing-unreviewed
openFileDescription	開啟檔案描述	開啟檔案描述	existing-unreviewed
openFileTable	開啟檔案table	開啟檔案table	existing-unreviewed
options	選項	選項	existing-unreviewed
orgValue	org數值	org數值	existing-unreviewed
p	p	p	existing-unreviewed
p1	p1	p1	existing-unreviewed
p2	p2	p2	existing-unreviewed
p_align	p對齊	p對齊	existing-unreviewed
p_backend	pbackend	pbackend	existing-unreviewed
p_data	p資料	p資料	existing-unreviewed
p_efHandler	pefhandler	pefhandler	existing-unreviewed
p_efProvider	pefprovider	pefprovider	existing-unreviewed
p_etherType	p乙太網路類型	p乙太網路類型	existing-unreviewed
p_filesz	pfilesz	pfilesz	existing-unreviewed
p_flags	p旗標	p旗標	existing-unreviewed
p_iHandler	pihandler	pihandler	existing-unreviewed
p_ipHandler	piphandler	piphandler	existing-unreviewed
p_ipProvider	pipprovider	pipprovider	existing-unreviewed
p_memsz	pmemsz	pmemsz	existing-unreviewed
p_offset	p位移	p位移	existing-unreviewed
p_paddr	ppaddr	ppaddr	existing-unreviewed
p_protocol	pprotocol	pprotocol	existing-unreviewed
p_provider	pprovider	pprovider	existing-unreviewed
p_str	pstr	pstr	existing-unreviewed
p_type	p類型	p類型	existing-unreviewed
p_udpHandler	pudphandler	pudphandler	existing-unreviewed
p_udpProvider	pudpprovider	pudpprovider	existing-unreviewed
p_vaddr	pvaddr	pvaddr	existing-unreviewed
packet	packet	packet	existing-unreviewed
packetStatus	packet狀態	packet狀態	existing-unreviewed
packets	封包	封包	existing-unreviewed
page	頁	頁	existing-unreviewed
pageDir	頁目錄	頁目錄	existing-unreviewed
pageDirEntry	頁目錄項目	頁目錄項目	existing-unreviewed
pageTableEntry	頁table項目	頁table項目	existing-unreviewed
paging	分頁管理	分頁管理	existing-unreviewed
param	param	param	existing-unreviewed
params	參數_3	參數_3	existing-unreviewed
parent	parent	parent	existing-unreviewed
parentPID	parent行程代碼	parent行程代碼	existing-unreviewed
parentProcess	parent程序	parent程序	existing-unreviewed
partEntry	part項目	part項目	existing-unreviewed
partition	分割區	分割區	existing-unreviewed
partitionBytes	分割區位元組	分割區位元組	existing-unreviewed
partitionOffset	分割區位移	分割區位移	existing-unreviewed
path	路徑	路徑	existing-unreviewed
pathAddr	路徑address	路徑address	existing-unreviewed
pci	pci	pci	existing-unreviewed
pciController	pci控制器	pci控制器	existing-unreviewed
pde	pde	pde	existing-unreviewed
pdeAddr	pdeaddress	pdeaddress	existing-unreviewed
pdelen	pdelen	pdelen	existing-unreviewed
peer	peer	peer	existing-unreviewed
pendingButtons	待處理按鈕	待處理按鈕	existing-unreviewed
pendingMouseEvent	待處理滑鼠事件	待處理滑鼠事件	existing-unreviewed
pendingX	待處理x	待處理x	existing-unreviewed
pendingY	待處理y	待處理y	existing-unreviewed
phyaddr	phyaddr	phyaddr	existing-unreviewed
phymem	物理記憶體	物理記憶體	existing-unreviewed
physicalAddress	物理address	物理address	existing-unreviewed
pid	行程代碼	行程代碼	existing-unreviewed
pitFrequency	pit頻率	pit頻率	existing-unreviewed
pixelAddress	pixeladdress	pixeladdress	existing-unreviewed
pointer	位址參照	位址參照	existing-unreviewed
pollKeyboardScancode	poll鍵盤scancode	poll鍵盤scancode	existing-unreviewed
port	連接埠	連接埠	existing-unreviewed
portBase	連接埠base	連接埠base	existing-unreviewed
portInUse	連接埠進使用	連接埠進使用	existing-unreviewed
portnumber	portnumber	portnumber	existing-unreviewed
pos	位置	位置	existing-unreviewed
position	位置_2	位置_2	existing-unreviewed
posixStat	posixstat	posixstat	existing-unreviewed
posixUtsname	posixutsname	posixutsname	existing-unreviewed
prefetchable	prefetchcapable	prefetchcapable	existing-unreviewed
prev	previous	previous	existing-unreviewed
prevNode	previous節點	previous節點	existing-unreviewed
prevX	previousx	previousx	existing-unreviewed
prevY	previousy	previousy	existing-unreviewed
printESP	列印esp	列印esp	existing-unreviewed
printExceptionSelectorInfo	列印exceptionselector資訊	列印exceptionselector資訊	existing-unreviewed
printPageFaultInfo	列印頁故障資訊	列印頁故障資訊	existing-unreviewed
printreg	printreg	printreg	existing-unreviewed
proc2	proc2	proc2	existing-unreviewed
proc3	proc3	proc3	existing-unreviewed
proc4	proc4	proc4	existing-unreviewed
process	程序	程序	existing-unreviewed
processEntry	程序項目	程序項目	existing-unreviewed
processHelper	程序helper	程序helper	existing-unreviewed
processTable	程序table	程序table	existing-unreviewed
processes	程序_2	程序_2	existing-unreviewed
programBreak	程式break	程式break	existing-unreviewed
protocol	protocol	protocol	existing-unreviewed
protocolAddressSize	protocoladdress大小	protocoladdress大小	existing-unreviewed
providedLength	provided長度	provided長度	existing-unreviewed
provider	provider	provider	existing-unreviewed
ps2WaitLimit	ps2等待限制	ps2等待限制	existing-unreviewed
pt	pt	pt	existing-unreviewed
pte	pte	pte	existing-unreviewed
pteAddr	pteaddress	pteaddress	existing-unreviewed
ptr	位址參照_2	位址參照_2	existing-unreviewed
pushExecUint32	push執行unsignedinteger32	push執行unsignedinteger32	existing-unreviewed
queueKeyboardByte	佇列鍵盤位元組	佇列鍵盤位元組	existing-unreviewed
r	r	r	existing-unreviewed
r_addend	raddend	raddend	existing-unreviewed
r_info	r資訊	r資訊	existing-unreviewed
r_offset	r位移	r位移	existing-unreviewed
raw	raw	raw	existing-unreviewed
rawDataBackend	raw資料backend	raw資料backend	existing-unreviewed
readFile	讀取檔案	讀取檔案	existing-unreviewed
readPS2Data	讀取ps2資料	讀取ps2資料	existing-unreviewed
readStdin	讀取stdin	讀取stdin	existing-unreviewed
readVFSFile	讀取vfs檔案	讀取vfs檔案	existing-unreviewed
read_count	讀取計數	讀取計數	existing-unreviewed
receiver	receiver	receiver	existing-unreviewed
recvBufferDescr	recvbuffer描述	recvbuffer描述	existing-unreviewed
recvBufferDescrAddress	recvbuffer描述address	recvbuffer描述address	existing-unreviewed
recvBuffers	recvbuffer	recvbuffer	existing-unreviewed
recvBuffersDescrMemory	recvbuffer描述記憶體	recvbuffer描述記憶體	existing-unreviewed
refBytes	reference位元組	reference位元組	existing-unreviewed
refPtr	reference指標	reference指標	existing-unreviewed
refs	refs	refs	existing-unreviewed
regIndex	reg索引	reg索引	existing-unreviewed
registerAddressPort	暫存器address連接埠	暫存器address連接埠	existing-unreviewed
registerDataPort	暫存器資料連接埠	暫存器資料連接埠	existing-unreviewed
registeroffset	registeroffset	registeroffset	existing-unreviewed
registers	暫存器	暫存器	existing-unreviewed
regtype	regtype	regtype	existing-unreviewed
rel_text	rel文字	rel文字	existing-unreviewed
rel_text_len	rel文字len	rel文字len	existing-unreviewed
releaseOpenFile	release開啟檔案	release開啟檔案	existing-unreviewed
released	released	released	existing-unreviewed
reloadCR3	重新載入cr3	重新載入cr3	existing-unreviewed
relocation_text	relocation文字	relocation文字	existing-unreviewed
remaining	remaining	remaining	existing-unreviewed
remote	遠端	遠端	existing-unreviewed
remoteIP	遠端ip	遠端ip	existing-unreviewed
remotePort	遠端連接埠數字	遠端連接埠數字	existing-unreviewed
requested	requested	requested	existing-unreviewed
reserved	預留	預留	existing-unreviewed
reserved0	預留0	預留0	existing-unreviewed
reservedSectors	預留sectors	預留sectors	existing-unreviewed
resetPort	重設連接埠	重設連接埠	existing-unreviewed
restoreFpRegs	還原fpregs	還原fpregs	existing-unreviewed
result	結果	結果	existing-unreviewed
result1	結果1	結果1	existing-unreviewed
result2	結果2	結果2	existing-unreviewed
ret	ret	ret	existing-unreviewed
revision	revision	revision	existing-unreviewed
rightShift	右shift	右shift	existing-unreviewed
rootCluster	根目錄cluster	根目錄cluster	existing-unreviewed
rootDirEntries	根目錄目錄項目	根目錄目錄項目	existing-unreviewed
rootStart	根目錄啟動	根目錄啟動	existing-unreviewed
rt	rt	rt	existing-unreviewed
s	s	s	existing-unreviewed
sIfchr	sifchr	sifchr	existing-unreviewed
sIfdir	sifdir	sifdir	existing-unreviewed
sIfmt	sifmt	sifmt	existing-unreviewed
sIfreg	sifreg	sifreg	existing-unreviewed
sIfsock	sifsock	sifsock	existing-unreviewed
savedESP	已儲存esp	已儲存esp	existing-unreviewed
sc	sc	sc	existing-unreviewed
scanCode	掃描code	掃描code	existing-unreviewed
scanCodeToByte	掃描codeto位元組	掃描codeto位元組	existing-unreviewed
scancodeToByte	scancodeto位元組	scancodeto位元組	existing-unreviewed
sche	sche	sche	existing-unreviewed
sche_data	sche資料	sche資料	existing-unreviewed
scheduleStack	schedulestack	schedulestack	existing-unreviewed
scheduler	排程器	排程器	existing-unreviewed
schedulerDebug	排程器除錯	排程器除錯	existing-unreviewed
sectHeader	sect標頭	sect標頭	existing-unreviewed
sectHeaderSize	sect標頭大小	sect標頭大小	existing-unreviewed
sectName	sect名稱	sect名稱	existing-unreviewed
sectValue	sect數值	sect數值	existing-unreviewed
sector	sector	sector	existing-unreviewed
sectorCountPort	sector計數連接埠	sector計數連接埠	existing-unreviewed
sectorNum	sector數字	sector數字	existing-unreviewed
sectorOffset	sector位移	sector位移	existing-unreviewed
sectorPerTrack	sectorpertrack	sectorpertrack	existing-unreviewed
sectorsPerCluster	sectorspercluster	sectorspercluster	existing-unreviewed
seekCur	seek目前	seek目前	existing-unreviewed
seekEnd	seek結束	seek結束	existing-unreviewed
seekSet	seek設定	seek設定	existing-unreviewed
segmentNumber	segment數字	segment數字	existing-unreviewed
self	self	self	existing-unreviewed
self_uintptr	selfuintptr	selfuintptr	existing-unreviewed
sendBack	reply	reply	existing-unreviewed
sendBufferDescr	送出buffer描述	送出buffer描述	existing-unreviewed
sendBufferDescrAddress	送出buffer描述address	送出buffer描述address	existing-unreviewed
sendBuffers	送出buffer	送出buffer	existing-unreviewed
sendBuffersDescrMemory	送出buffer描述記憶體	送出buffer描述記憶體	existing-unreviewed
sendDataPointer	送出資料指標	送出資料指標	existing-unreviewed
sendDescriptor	送出descriptor	送出descriptor	existing-unreviewed
sendMouseCommand	送出滑鼠指令	送出滑鼠指令	existing-unreviewed
sequencerDataPort	sequencer資料連接埠	sequencer資料連接埠	existing-unreviewed
sequencerIndexPort	sequencer索引連接埠	sequencer索引連接埠	existing-unreviewed
serialLogByte	串列記錄位元組	串列記錄位元組	existing-unreviewed
serialReady	串列準備就緒	串列準備就緒	existing-unreviewed
setCR3	設定cr3	設定cr3	existing-unreviewed
setDS	設定ds	設定ds	existing-unreviewed
setGS	設定gs	設定gs	existing-unreviewed
setThreadExitLoopState	設定執行緒離開迴圈狀態	設定執行緒離開迴圈狀態	existing-unreviewed
setupExecStack	setup執行stack	setup執行stack	existing-unreviewed
sh	sh	sh	existing-unreviewed
sh_addr	shaddress	shaddress	existing-unreviewed
sh_addralign	shaddralign	shaddralign	existing-unreviewed
sh_entsize	shentsize	shentsize	existing-unreviewed
sh_flags	sh旗標	sh旗標	existing-unreviewed
sh_info	sh資訊	sh資訊	existing-unreviewed
sh_link	sh連結	sh連結	existing-unreviewed
sh_name	sh名稱	sh名稱	existing-unreviewed
sh_offset	sh位移	sh位移	existing-unreviewed
