original	compiler	native	status
internetprotocolPayload	internetprotocolpayload	internetprotocolPayload	pending-translation
interrupt	interrupt	interrupt	pending-translation
interruptDebug	interruptdebug	interruptDebug	pending-translation
interruptExitLoop	interruptexitloop	interruptExitLoop	pending-translation
interruptGateEntries	interruptgateentry	interruptGateEntries	pending-translation
interruptHandler	interrupthandler	interruptHandler	pending-translation
interrupts	interrupts	interrupts	pending-translation
iomap	iomap	iomap	pending-translation
ip	ip	ip	pending-translation
ipEtherFrameHandler	ipethernetframehandler	ipEtherFrameHandler	pending-translation
ipHandler	iphandler	ipHandler	pending-translation
ipIdx	ipidx	ipIdx	pending-translation
ipProtocolUDP	ipprotocoludp	ipProtocolUDP	pending-translation
ipProvider	ipprovider	ipProvider	pending-translation
ipSize	ipsize	ipSize	pending-translation
ip_be	ipnetworkbyteorder	ip_be	pending-translation
ipmessage	internetprotocolmessage	ipmessage	pending-translation
ipv4	ipv4	ipv4	pending-translation
ip콘솔	ipconsole	ip콘솔	pending-translation
isKernel	iskernel	isKernel	pending-translation
isRoot	isroot	isRoot	pending-translation
isRootPath	isrootपथ	isRootPath	pending-translation
isSharedPDE	issharedpde	isSharedPDE	pending-translation
istOffset	istoffset	istOffset	pending-translation
j	j	j	pending-translation
jmp	jmp	jmp	pending-translation
jmp_user	jmpuser	jmp_user	pending-translation
jump_usermode_iret	jumpusermodeiret	jump_usermode_iret	pending-translation
kPageDirEntry	kpagedirectoryentry	kPageDirEntry	pending-translation
kernelESP	kernelesp	kernelESP	pending-translation
kernelPageDirEntry	kernelpagedirectoryentry	kernelPageDirEntry	pending-translation
kernelSS	kernelss	kernelSS	pending-translation
key	key	key	pending-translation
keyboard	keyboard	keyboard	pending-translation
keyboardDriver	keyboarddriver	keyboardDriver	pending-translation
keyboardEventHandler	keyboardeventhandler	keyboardEventHandler	pending-translation
keyboardQueue	keyboardqueue	keyboardQueue	pending-translation
keyboardQueueRead	keyboardqueuepadhna	keyboardQueueRead	pending-translation
keyboardQueueSize	keyboardqueuesize	keyboardQueueSize	pending-translation
keyboardQueueWrite	keyboardqueuelikhna	keyboardQueueWrite	pending-translation
kind	kind	kind	pending-translation
l	l	l	pending-translation
last	last	last	pending-translation
lbaHiPort	lbahiport	lbaHiPort	pending-translation
lbaLowPort	lbalowport	lbaLowPort	pending-translation
lbaMidPort	lbamidport	lbaMidPort	pending-translation
ldt	ldt	ldt	pending-translation
leftShift	leftshift	leftShift	pending-translation
len	len	len	pending-translation
len_ver	lenver	len_ver	pending-translation
length	length	length	pending-translation
lengthAddress	lengthaddress	lengthAddress	pending-translation
lengthInBytes	lengthinbytes	lengthInBytes	pending-translation
length_high	lengthhigh	length_high	pending-translation
length_low	lengthlow	length_low	pending-translation
lengths	lengths	lengths	pending-translation
lib1Addr	lib1address	lib1Addr	pending-translation
lib1Data	lib1data	lib1Data	pending-translation
lib1File	lib1file	lib1File	pending-translation
lib1GOT	lib1got	lib1GOT	pending-translation
lib1elf	lib1elf	lib1elf	pending-translation
lib2Addr	lib2address	lib2Addr	pending-translation
lib2Data	lib2data	lib2Data	pending-translation
lib2File	lib2file	lib2File	pending-translation
lib2GOT	lib2got	lib2GOT	pending-translation
lib2elf	lib2elf	lib2elf	pending-translation
libLinkMap	liblinkmap	libLinkMap	pending-translation
lidtaddr	lidtaddr	lidtaddr	pending-translation
limit	limit	limit	pending-translation
limitHighAndFlags	limithighandflags	limitHighAndFlags	pending-translation
limitLow	limitlow	limitLow	pending-translation
linkMap	linkmap	linkMap	pending-translation
linkMapAddr	linkmapaddress	linkMapAddr	pending-translation
linkerAddr	linkeraddress	linkerAddr	pending-translation
linkerData	linkerdata	linkerData	pending-translation
linkerEntry	linkerentry	linkerEntry	pending-translation
linkerFile	linkerfile	linkerFile	pending-translation
list	list	list	pending-translation
listening	listening	listening	pending-translation
loader	loader	loader	pending-translation
local	local	local	pending-translation
localDatagramSocket	localdatagramsocket	localDatagramSocket	pending-translation
localIP	localip	localIP	pending-translation
localPort	localportnumber	localPort	pending-translation
localSockets	localsockets	localSockets	pending-translation
logicalAddress	logicaladdress	logicalAddress	pending-translation
macAddr	macaddress	macAddr	pending-translation
macIdx	macidx	macIdx	pending-translation
magicnumber	magicnumber	magicnumber	pending-translation
main	main	main	compatibility
mainThread	mukhyathread	mainThread	pending-translation
makePagePrivateWritableCurrent	makepageprivatewritablecurrent	makePagePrivateWritableCurrent	pending-translation
makeRangePrivateWritableCurrent	makerangeprivatewritablecurrent	makeRangePrivateWritableCurrent	pending-translation
manager	manager	manager	pending-translation
mask	mask	mask	pending-translation
master	master	master	pending-translation
matches	matches	matches	pending-translation
maxBARs	maxbars	maxBARs	pending-translation
maxDatagramSize	maxdatagramsize	maxDatagramSize	pending-translation
maxExecStringLength	maxexecstringlength	maxExecStringLength	pending-translation
maxExecVectorEntries	maxexecvectorentry	maxExecVectorEntries	pending-translation
maxFD	maxfd	maxFD	pending-translation
maxOpenFiles	maxopenfiles	maxOpenFiles	pending-translation
maxSocketPackets	maxsocketpackets	maxSocketPackets	pending-translation
maxSockets	maxsockets	maxSockets	pending-translation
maximumBlocks	maximumblock	maximumBlocks	pending-translation
mediaType	mediatype	mediaType	pending-translation
mem	mem	mem	pending-translation
memoryArray	memoryarray	memoryArray	pending-translation
memoryChunkSize	memorychunksize	memoryChunkSize	pending-translation
memoryManager	memorymanager	memoryManager	pending-translation
memoryOper	memoryoper	memoryOper	pending-translation
memorySize	memorysize	memorySize	pending-translation
memorymananger	memorymananger	memorymananger	pending-translation
memorytest	memorytest	memorytest	pending-translation
message	message	message	pending-translation
micsPort	micsport	micsPort	pending-translation
minimum	minimum	minimum	pending-translation
mode	mode	mode	pending-translation
mouseDriver	mousedriver	mouseDriver	pending-translation
mouseEventHandler	mouseeventhandler	mouseEventHandler	pending-translation
mouseVGA	mousevga	mouseVGA	pending-translation
mouseWidget	mousewidget	mouseWidget	pending-translation
msdospart	msdospartition	msdospart	pending-translation
msg	msg	msg	pending-translation
msgBuffer	msgbuffer	msgBuffer	pending-translation
multiboot_memory_map	multibootmemorymap	multiboot_memory_map	pending-translation
multitasking	multitasking	multitasking	pending-translation
myKeyboardEventHandler	mykeyboardeventhandler	myKeyboardEventHandler	pending-translation
myPCIControllerHandler	mypcicontrollerhandler	myPCIControllerHandler	pending-translation
myfunction	myfunction	myfunction	pending-translation
n	n	n	pending-translation
n_descsz	ndescsz	n_descsz	pending-translation
n_namesz	nnamesz	n_namesz	pending-translation
n_type	ntype	n_type	pending-translation
name	name	name	pending-translation
nameLen	namelen	nameLen	pending-translation
netCard	networkcard	netCard	pending-translation
newButtons	newbutton	newButtons	pending-translation
newFD	newfd	newFD	pending-translation
newFrame	newframe	newFrame	pending-translation
newLink	newlink	newLink	pending-translation
newNode	newnode	newNode	pending-translation
newPtr	newpointer	newPtr	pending-translation
next	next	next	pending-translation
nextEphemeralPort	nextephemeralport	nextEphemeralPort	pending-translation
nextFileCluster	nextfilecluster	nextFileCluster	pending-translation
nextHopIP_BE	nexthopipaddressnetworkbyteorder	nextHopIP_BE	pending-translation
nextNode	nextnode	nextNode	pending-translation
nextProcessID	nextprocessid	nextProcessID	pending-translation
nextThread	nextthread	nextThread	pending-translation
nibble	nibble	nibble	pending-translation
node	node	node	pending-translation
nodeArray	nodearray	nodeArray	pending-translation
num	number	num	pending-translation
numCacheEntries	numbercacheentry	numCacheEntries	pending-translation
numDrivers	numberdriver	numDrivers	pending-translation
numFunctions	numberfunctions	numFunctions	pending-translation
numRecvBuffers	numberrecvbuffer	numRecvBuffers	pending-translation
numSendBuffers	numbersendbuffer	numSendBuffers	pending-translation
numSockets	numbersockets	numSockets	pending-translation
numTasks	numbertasks	numTasks	pending-translation
oAppend	oappend	oAppend	pending-translation
oCreate	ocreate	oCreate	pending-translation
oDirectory	odirectory	oDirectory	pending-translation
oReadOnly	opadhnaonly	oReadOnly	pending-translation
oReadWrite	opadhnalikhna	oReadWrite	pending-translation
oTruncate	otruncate	oTruncate	pending-translation
oWriteOnly	olikhnaonly	oWriteOnly	pending-translation
o_addr	oaddress	o_addr	pending-translation
offset	offset	offset	pending-translation
ok	ok	ok	pending-translation
oldButtons	oldbutton	oldButtons	pending-translation
oldCR3	oldcr3	oldCR3	pending-translation
oldFD	oldfd	oldFD	pending-translation
oldFrame	oldframe	oldFrame	pending-translation
oldGdt	oldgdt	oldGdt	pending-translation
oldGdtAddr	oldgdtaddress	oldGdtAddr	pending-translation
oldGdtLen	oldgdtlen	oldGdtLen	pending-translation
openFileDescription	openfiledescription	openFileDescription	pending-translation
openFileTable	openfiletable	openFileTable	pending-translation
options	options	options	pending-translation
orgValue	orgvalue	orgValue	pending-translation
p	p	p	pending-translation
p1	p1	p1	pending-translation
p2	p2	p2	pending-translation
p_align	palign	p_align	pending-translation
p_backend	pbackend	p_backend	pending-translation
p_data	pdata	p_data	pending-translation
p_efHandler	pefhandler	p_efHandler	pending-translation
p_efProvider	pefprovider	p_efProvider	pending-translation
p_etherType	pethernettype	p_etherType	pending-translation
p_filesz	pfilesz	p_filesz	pending-translation
p_flags	pflags	p_flags	pending-translation
p_iHandler	pihandler	p_iHandler	pending-translation
p_ipHandler	piphandler	p_ipHandler	pending-translation
p_ipProvider	pipprovider	p_ipProvider	pending-translation
p_memsz	pmemsz	p_memsz	pending-translation
p_offset	poffset	p_offset	pending-translation
p_paddr	ppaddr	p_paddr	pending-translation
p_protocol	pprotocol	p_protocol	pending-translation
p_provider	pprovider	p_provider	pending-translation
p_str	pstr	p_str	pending-translation
p_type	ptype	p_type	pending-translation
p_udpHandler	pudphandler	p_udpHandler	pending-translation
p_udpProvider	pudpprovider	p_udpProvider	pending-translation
p_vaddr	pvaddr	p_vaddr	pending-translation
packet	packet	packet	pending-translation
packetStatus	packetstatus	packetStatus	pending-translation
packets	packets	packets	pending-translation
page	page	page	pending-translation
pageDir	pagedirectory	pageDir	pending-translation
pageDirEntry	pagedirectoryentry	pageDirEntry	pending-translation
pageTableEntry	pagetableentry	pageTableEntry	pending-translation
paging	paging	paging	pending-translation
param	param	param	pending-translation
params	परमस	params	pending-translation
parent	जनक	parent	pending-translation
parentPID	जनकpid	parentPID	pending-translation
parentProcess	जनकprocess	parentProcess	pending-translation
partEntry	partentry	partEntry	pending-translation
partition	partition	partition	pending-translation
partitionBytes	partitionbytes	partitionBytes	pending-translation
partitionOffset	partitionoffset	partitionOffset	pending-translation
path	पथ	path	pending-translation
pathAddr	पथaddress	pathAddr	pending-translation
pci	pci	pci	pending-translation
pciController	pcicontroller	pciController	pending-translation
pde	pde	pde	pending-translation
pdeAddr	pdeaddress	pdeAddr	pending-translation
pdelen	pdelen	pdelen	pending-translation
peer	peer	peer	pending-translation
pendingButtons	pendingbutton	pendingButtons	pending-translation
pendingMouseEvent	pendingmouseevent	pendingMouseEvent	pending-translation
pendingX	pendingx	pendingX	pending-translation
pendingY	pendingy	pendingY	pending-translation
phyaddr	phyaddr	phyaddr	pending-translation
phymem	physicalmemory	phymem	pending-translation
physicalAddress	physicaladdress	physicalAddress	pending-translation
pid	pid	pid	pending-translation
pitFrequency	pitfrequency	pitFrequency	pending-translation
pixelAddress	pixeladdress	pixelAddress	pending-translation
pointer	pointer	pointer	pending-translation
pollKeyboardScancode	pollkeyboardscancode	pollKeyboardScancode	pending-translation
port	port	port	pending-translation
portBase	portbase	portBase	pending-translation
portInUse	portinuse	portInUse	pending-translation
portnumber	portnumber	portnumber	pending-translation
pos	position	pos	pending-translation
position	position_2	position	pending-translation
posixStat	posixstat	posixStat	pending-translation
posixUtsname	posixutsname	posixUtsname	pending-translation
prefetchable	prefetchcapable	prefetchable	pending-translation
prev	previous	prev	pending-translation
prevNode	previousnode	prevNode	pending-translation
prevX	previousx	prevX	pending-translation
prevY	previousy	prevY	pending-translation
printESP	printesp	printESP	pending-translation
printExceptionSelectorInfo	printexceptionselectorinfo	printExceptionSelectorInfo	pending-translation
printPageFaultInfo	printpagefaultinfo	printPageFaultInfo	pending-translation
printreg	printreg	printreg	pending-translation
proc2	proc2	proc2	pending-translation
proc3	proc3	proc3	pending-translation
proc4	proc4	proc4	pending-translation
process	process	process	pending-translation
processEntry	processentry	processEntry	pending-translation
processHelper	processhelper	processHelper	pending-translation
processTable	processtable	processTable	pending-translation
processes	processes	processes	pending-translation
programBreak	programbreak	programBreak	pending-translation
protocol	protocol	protocol	pending-translation
protocolAddressSize	protocoladdresssize	protocolAddressSize	pending-translation
providedLength	providedlength	providedLength	pending-translation
provider	provider	provider	pending-translation
ps2WaitLimit	ps2waitlimit	ps2WaitLimit	pending-translation
pt	pt	pt	pending-translation
pte	pte	pte	pending-translation
pteAddr	pteaddress	pteAddr	pending-translation
ptr	pointer_2	ptr	pending-translation
pushExecUint32	pushexecunsignedinteger32	pushExecUint32	pending-translation
queueKeyboardByte	queuekeyboardbyte	queueKeyboardByte	pending-translation
r	r	r	pending-translation
r_addend	raddend	r_addend	pending-translation
r_info	rinfo	r_info	pending-translation
r_offset	roffset	r_offset	pending-translation
raw	raw	raw	pending-translation
rawDataBackend	rawdatabackend	rawDataBackend	pending-translation
readFile	padhnafile	readFile	pending-translation
readPS2Data	padhnaps2data	readPS2Data	pending-translation
readStdin	padhnastdin	readStdin	pending-translation
readVFSFile	padhnavfsfile	readVFSFile	pending-translation
read_count	padhnacount	read_count	pending-translation
receiver	receiver	receiver	pending-translation
recvBufferDescr	recvbufferdescription	recvBufferDescr	pending-translation
recvBufferDescrAddress	recvbufferdescriptionaddress	recvBufferDescrAddress	pending-translation
recvBuffers	recvbuffer	recvBuffers	pending-translation
recvBuffersDescrMemory	recvbufferdescriptionmemory	recvBuffersDescrMemory	pending-translation
refBytes	referencebytes	refBytes	pending-translation
refPtr	referencepointer	refPtr	pending-translation
refs	refs	refs	pending-translation
regIndex	regindex	regIndex	pending-translation
registerAddressPort	registeraddressport	registerAddressPort	pending-translation
registerDataPort	registerdataport	registerDataPort	pending-translation
registeroffset	registeroffset	registeroffset	pending-translation
registers	register	registers	pending-translation
regtype	regtype	regtype	pending-translation
rel_text	reltext	rel_text	pending-translation
rel_text_len	reltextlen	rel_text_len	pending-translation
releaseOpenFile	releaseopenfile	releaseOpenFile	pending-translation
released	released	released	pending-translation
reloadCR3	reloadcr3	reloadCR3	pending-translation
relocation_text	relocationtext	relocation_text	pending-translation
remaining	remaining	remaining	pending-translation
remote	remote	remote	pending-translation
remoteIP	remoteip	remoteIP	pending-translation
remotePort	remoteportnumber	remotePort	pending-translation
requested	requested	requested	pending-translation
reserved	reserved	reserved	pending-translation
reserved0	reserved0	reserved0	pending-translation
reservedSectors	reservedsectors	reservedSectors	pending-translation
resetPort	resetport	resetPort	pending-translation
restoreFpRegs	restorefpregs	restoreFpRegs	pending-translation
result	result	result	pending-translation
result1	result1	result1	pending-translation
result2	result2	result2	pending-translation
ret	ret	ret	pending-translation
revision	revision	revision	pending-translation
rightShift	rightshift	rightShift	pending-translation
rootCluster	rootcluster	rootCluster	pending-translation
rootDirEntries	rootdirectoryentry	rootDirEntries	pending-translation
rootStart	rootstart	rootStart	pending-translation
rt	rt	rt	pending-translation
s	s	s	pending-translation
sIfchr	sifchr	sIfchr	pending-translation
sIfdir	sifdir	sIfdir	pending-translation
sIfmt	sifmt	sIfmt	pending-translation
sIfreg	sifreg	sIfreg	pending-translation
sIfsock	sifsock	sIfsock	pending-translation
savedESP	savedesp	savedESP	pending-translation
sc	sc	sc	pending-translation
scanCode	scancode	scanCode	pending-translation
scanCodeToByte	scancodetobyte	scanCodeToByte	pending-translation
scancodeToByte	scancodetobyte_2	scancodeToByte	pending-translation
sche	sche	sche	pending-translation
sche_data	schedata	sche_data	pending-translation
scheduleStack	schedulestack	scheduleStack	pending-translation
scheduler	scheduler	scheduler	pending-translation
schedulerDebug	schedulerdebug	schedulerDebug	pending-translation
sectHeader	sectheader	sectHeader	pending-translation
sectHeaderSize	sectheadersize	sectHeaderSize	pending-translation
sectName	sectname	sectName	pending-translation
sectValue	sectvalue	sectValue	pending-translation
sector	sector	sector	pending-translation
sectorCountPort	sectorcountport	sectorCountPort	pending-translation
sectorNum	sectornumber	sectorNum	pending-translation
sectorOffset	sectoroffset	sectorOffset	pending-translation
sectorPerTrack	sectorpertrack	sectorPerTrack	pending-translation
sectorsPerCluster	sectorspercluster	sectorsPerCluster	pending-translation
seekCur	seekcurrent	seekCur	pending-translation
seekEnd	seekend	seekEnd	pending-translation
seekSet	seekset	seekSet	pending-translation
segmentNumber	segmentnumber	segmentNumber	pending-translation
self	self	self	pending-translation
self_uintptr	selfuintptr	self_uintptr	pending-translation
sendBack	reply	sendBack	pending-translation
sendBufferDescr	sendbufferdescription	sendBufferDescr	pending-translation
sendBufferDescrAddress	sendbufferdescriptionaddress	sendBufferDescrAddress	pending-translation
sendBuffers	sendbuffer	sendBuffers	pending-translation
sendBuffersDescrMemory	sendbufferdescriptionmemory	sendBuffersDescrMemory	pending-translation
sendDataPointer	senddatapointer	sendDataPointer	pending-translation
sendDescriptor	senddescriptor	sendDescriptor	pending-translation
sendMouseCommand	sendmousecommand	sendMouseCommand	pending-translation
sequencerDataPort	sequencerdataport	sequencerDataPort	pending-translation
sequencerIndexPort	sequencerindexport	sequencerIndexPort	pending-translation
serialLogByte	seriallogbyte	serialLogByte	pending-translation
serialReady	serialready	serialReady	pending-translation
setCR3	setcr3	setCR3	pending-translation
setDS	setds	setDS	pending-translation
setGS	setgs	setGS	pending-translation
setThreadExitLoopState	setthreadexitloopstate	setThreadExitLoopState	pending-translation
setupExecStack	setupexecstack	setupExecStack	pending-translation
sh	sh	sh	pending-translation
sh_addr	shaddress	sh_addr	pending-translation
sh_addralign	shaddralign	sh_addralign	pending-translation
sh_entsize	shentsize	sh_entsize	pending-translation
sh_flags	shflags	sh_flags	pending-translation
sh_info	shinfo	sh_info	pending-translation
sh_link	shlink	sh_link	pending-translation
sh_name	shname	sh_name	pending-translation
sh_offset	shoffset	sh_offset	pending-translation
sh_size	shsize	sh_size	pending-translation
sh_type	shtype	sh_type	pending-translation
shift	shift	shift	pending-translation
signature	signature	signature	pending-translation
size	size	size	pending-translation
sl	sl	sl	pending-translation
sockDatagram	sockdatagram	sockDatagram	pending-translation
socket	socket	socket	pending-translation
socketAddress	socketaddress	socketAddress	pending-translation
socketAddressIPv4	socketaddressipv4	socketAddressIPv4	pending-translation
socketBind	socketbind	socketBind	pending-translation
socketCallArgument	socketcallargument	socketCallArgument	pending-translation
socketConnect	socketconnect	socketConnect	pending-translation
socketForFD	socketforfd	socketForFD	pending-translation
socketIndex	socketindex	socketIndex	pending-translation
socketPacket	socketpacket	socketPacket	pending-translation
socketReceiveFrom	socketreceivefrom	socketReceiveFrom	pending-translation
socketSendTo	socketsendto	socketSendTo	pending-translation
socketType	sockettype	socketType	pending-translation
sockets	sockets	sockets	pending-translation
softName	softname	softName	pending-translation
source	source	source	pending-translation
sourceAddress	sourceaddress	sourceAddress	pending-translation
sourceLengthAddress	sourcelengthaddress	sourceLengthAddress	pending-translation
src	source_2	src	pending-translation
srcEntry	sourceentry	srcEntry	pending-translation
srcIP	sourceipaddress	srcIP	pending-translation
srcIP_BE	sourceipaddressnetworkbyteorder	srcIP_BE	pending-translation
srcMAC	sourcemacaddress	srcMAC	pending-translation
srcMAC_BE	sourcemacbe	srcMAC_BE	pending-translation
srcPageDir	sourcepagedirectory	srcPageDir	pending-translation
srcPde	sourcepde	srcPde	pending-translation
srcPdeAddr	sourcepdeaddress	srcPdeAddr	pending-translation
srcPort	sourceportnumber	srcPort	pending-translation
srcPt	sourcept	srcPt	pending-translation
srcptr	srcptr	srcptr	pending-translation
ss	ss	ss	pending-translation
ss0	ss0	ss0	pending-translation
ss1	ss1	ss1	pending-translation
ss2	ss2	ss2	pending-translation
st	st	st	pending-translation
st_info	stinfo	st_info	pending-translation
st_name	stname	st_name	pending-translation
st_other	stother	st_other	pending-translation
st_shndx	stshndx	st_shndx	pending-translation
st_size	stsize	st_size	pending-translation
st_value	stvalue	st_value	pending-translation
stack	stack	stack	pending-translation
stackBytes	stackbytes	stackBytes	pending-translation
stackPtr	stackpointer	stackPtr	pending-translation
stack_addr	stackaddress	stack_addr	pending-translation
stackbottom	stackbottom	stackbottom	pending-translation
stacktop	stacktop	stacktop	pending-translation
start	start	start	pending-translation
startOffset	startoffset	startOffset	pending-translation
start_cylinder	startcylinder	start_cylinder	pending-translation
start_head	starthead	start_head	pending-translation
start_sector	startsector	start_sector	pending-translation
startingBit	startingbit	startingBit	pending-translation
stat	stat	stat	pending-translation
statAddr	stataddress	statAddr	pending-translation
status	status	status	pending-translation
statusAddr	statusaddress	statusAddr	pending-translation
stderrFD	stderrfd	stderrFD	pending-translation
stdinBuffer	stdinbuffer	stdinBuffer	pending-translation
stdinFD	stdinfd	stdinFD	pending-translation
stdinGetBlocking	stdingetblocking	stdinGetBlocking	pending-translation
stdinRead	stdinpadhna	stdinRead	pending-translation
stdinWrite	stdinlikhna	stdinWrite	pending-translation
stdoutFD	stdoutfd	stdoutFD	pending-translation
stoppedThread	stoppedthread	stoppedThread	pending-translation
str	str	str	pending-translation
stringAddress	stringaddress	stringAddress	pending-translation
stringHeader	stringheader	stringHeader	pending-translation
strtab	strtab	strtab	pending-translation
subclass_id	subclassid	subclass_id	pending-translation
subnetMask	subnetmask	subnetMask	pending-translation
swapUint16	swapunsignedinteger16	swapUint16	pending-translation
switchForced	switchforced	switchForced	pending-translation
sysAccess	sysaccess	sysAccess	pending-translation
sysBrk	sysbrk	sysBrk	pending-translation
sysCall	syscall	sysCall	pending-translation
sysChdir	syschdir	sysChdir	pending-translation
sysClose	sysclose	sysClose	pending-translation
sysDup	sysdup	sysDup	pending-translation
sysDup2	sysdup2	sysDup2	pending-translation
sysExecve	sysexecve	sysExecve	pending-translation
sysExit	sysexit	sysExit	pending-translation
sysFcntl	sysfcntl	sysFcntl	pending-translation
sysFork	sysfork	sysFork	pending-translation
sysFstat	sysfstat	sysFstat	pending-translation
sysFsync	sysfsync	sysFsync	pending-translation
sysGetcwd	sysgetcwd	sysGetcwd	pending-translation
sysLseek	syslseek	sysLseek	pending-translation
sysOpen	sysopen	sysOpen	pending-translation
sysRead	syspadhna	sysRead	pending-translation
sysSocketCall	syssocketcall	sysSocketCall	pending-translation
sysStat	sysstat	sysStat	pending-translation
sysUname	sysuname	sysUname	pending-translation
sysWaitpid	syswaitpid	sysWaitpid	pending-translation
sysWrite	syslikhna	sysWrite	pending-translation
syscallError	syscallerror	syscallError	pending-translation
syscallID	syscallid	syscallID	pending-translation
systemcall	systemcall	systemcall	pending-translation
table	table	table	pending-translation
tableSize	tablesize	tableSize	pending-translation
tail	tail	tail	pending-translation
task	task	task	pending-translation
taskA	taska	taskA	pending-translation
taskB	taskb	taskB	pending-translation
taskC	taskc	taskC	pending-translation
taskD	taskd	taskD	pending-translation
taskD0	taskd0	taskD0	pending-translation
taskD1	taskd1	taskD1	pending-translation
taskManager	taskmanager	taskManager	pending-translation
tasks	tasks	tasks	pending-translation
temp	temporary	temp	pending-translation
terminated	terminated	terminated	pending-translation
text	text	text	pending-translation
textPtr	textpointer	textPtr	pending-translation
text_len	textlen	text_len	pending-translation
text_mode_check_fb_move	textmodecheckfbmove	text_mode_check_fb_move	pending-translation
text_mode_disable_cursor	textmodedisablecursor	text_mode_disable_cursor	pending-translation
text_mode_enable_cursor	textmodeenablecursor	text_mode_enable_cursor	pending-translation
text_mode_error_writer	textmodeerrorwriter	text_mode_error_writer	pending-translation
text_mode_flush_screen	textmodeflushscreen	text_mode_flush_screen	pending-translation
text_mode_init	textmodeinit	text_mode_init	pending-translation
text_mode_print	textmodeprint	text_mode_print	pending-translation
text_mode_print_bytes	textmodeprintbytes	text_mode_print_bytes	pending-translation
text_mode_print_char	textmodeprintchar	text_mode_print_char	pending-translation
text_mode_print_char_col	textmodeprintcharcol	text_mode_print_char_col	pending-translation
text_mode_print_col	textmodeprintcol	text_mode_print_col	pending-translation
text_mode_print_error	textmodeprinterror	text_mode_print_error	pending-translation
text_mode_print_error_bytes	textmodeprinterrorbytes	text_mode_print_error_bytes	pending-translation
text_mode_print_errorln	textmodeprinterrorln	text_mode_print_errorln	pending-translation
text_mode_print_hex	textmodeprinthex	text_mode_print_hex	pending-translation
text_mode_print_hex16	textmodeprinthex16	text_mode_print_hex16	pending-translation
text_mode_print_hex32	textmodeprinthex32	text_mode_print_hex32	pending-translation
text_mode_print_hex64	textmodeprinthex64	text_mode_print_hex64	pending-translation
text_mode_print_hex_char	textmodeprinthexchar	text_mode_print_hex_char	pending-translation
text_mode_println	textmodeprintln	text_mode_println	pending-translation
text_mode_println_col	textmodeprintlncol	text_mode_println_col	pending-translation
text_mode_update_cursor	textmodeupdatecursor	text_mode_update_cursor	pending-translation
text_mode_writer	textmodewriter	text_mode_writer	pending-translation
thr2	thr2	thr2	pending-translation
thr3	thr3	thr3	pending-translation
thr4	thr4	thr4	pending-translation
thread	thread	thread	pending-translation
threadExitLoop	threadexitloop	threadExitLoop	pending-translation
threadHelper	threadhelper	threadHelper	pending-translation
threadPtr	threadpointer	threadPtr	pending-translation
tickCount	tickcount	tickCount	pending-translation
timeDelta	समयdelta	timeDelta	pending-translation
timeToLive	समयtolive	timeToLive	pending-translation
timer	timer	timer	pending-translation
tls	tls	tls	pending-translation
tmp	tmp	tmp	pending-translation
tmpPtr	tmppointer	tmpPtr	pending-translation
tos	tos	tos	pending-translation
totalLength	totallength	totalLength	pending-translation
totalSectorCount	totalsectorcount	totalSectorCount	pending-translation
totalSectors	totalsectors	totalSectors	pending-translation
trap	trap	trap	pending-translation
tss	tss	tss	pending-translation
tssIndex	tssindex	tssIndex	pending-translation
udp	udp	udp	pending-translation
udpHandler	udphandler	udpHandler	pending-translation
udpHeaderSize	udpheadersize	udpHeaderSize	pending-translation
udpProvider	udpprovider	udpProvider	pending-translation
udp콘솔	udpconsole	udp콘솔	pending-translation
unused	unused	unused	pending-translation
used	used	used	pending-translation
usedBlocks	usedblock	usedBlocks	pending-translation
user1addr	user1address	user1addr	pending-translation
user1data	user1data	user1data	pending-translation
user1entry	user1entry	user1entry	pending-translation
user1file	user1file	user1file	pending-translation
user2addr	user2address	user2addr	pending-translation
user2data	user2data	user2data	pending-translation
user2entry	user2entry	user2entry	pending-translation
user2file	user2file	user2file	pending-translation
user3addr	user3address	user3addr	pending-translation
user3data	user3data	user3data	pending-translation
user3entry	user3entry	user3entry	pending-translation
user3file	user3file	user3file	pending-translation
userHeapBase	userheapbase	userHeapBase	pending-translation
userHeapLimit	userheaplimit	userHeapLimit	pending-translation
user_esp	useresp	user_esp	pending-translation
userhandler	userhandler	userhandler	pending-translation
userproc_entry	userprocentry	userproc_entry	pending-translation
util	util	util	pending-translation
util콘솔	utilconsole	util콘솔	pending-translation
v	v	v	pending-translation
vAddr	vaddress	vAddr	pending-translation
value	value	value	pending-translation
values	values	values	pending-translation
version	version	version	pending-translation
vga	vga	vga	pending-translation
virtlen	virtlen	virtlen	pending-translation
virtmem	virtualmemory	virtmem	pending-translation
virtualAddr	virtualaddress	virtualAddr	pending-translation
volumeId	volumeid	volumeId	pending-translation
volumeLabel	volumelabel	volumeLabel	pending-translation
w	w	w	pending-translation
wDate	wdate	wDate	pending-translation
wTime	wसमय	wTime	pending-translation
waitPS2InputEmpty	waitps2inputempty	waitPS2InputEmpty	pending-translation
waitPS2OutputFull	waitps2outputfull	waitPS2OutputFull	pending-translation
wdata	wdata	wdata	pending-translation
whence	whence	whence	pending-translation
widget	widget	widget	pending-translation
width	width	width	pending-translation
writePS2Command	likhnaps2command	writePS2Command	pending-translation
writePS2Data	likhnaps2data	writePS2Data	pending-translation
write_count	likhnacount	write_count	pending-translation
x	x	x	pending-translation
