original	compiler	native	status
extendedScanCode	extendedスキャンcode	extendedスキャンcode	existing-unreviewed
fDupFD	fdupfd	fdupfd	existing-unreviewed
fGetFD	fgetfd	fgetfd	existing-unreviewed
fGetFL	fgetfl	fgetfl	existing-unreviewed
fSetFD	fありfd	fありfd	existing-unreviewed
fSetFL	fありfl	fありfl	existing-unreviewed
fat	fat	fat	existing-unreviewed
fatCopies	fat複製	fat複製	existing-unreviewed
fatInfo	fatinfo	fatinfo	existing-unreviewed
fatOffsetInSectorForCurrentCluster	fatoffset受信sectorfor現在の日時cluster	fatoffset受信sectorfor現在の日時cluster	existing-unreviewed
fatSectorCount	fatsectorカウント	fatsectorカウント	existing-unreviewed
fatSectorForCurrentCluster	fatsectorfor現在の日時cluster	fatsectorfor現在の日時cluster	existing-unreviewed
fatSize	fatサイズ	fatサイズ	existing-unreviewed
fatStart	fat開始	fat開始	existing-unreviewed
fatTypeLabel	fat型ラベル	fat型ラベル	existing-unreviewed
fatVersion	fatバージョン	fatバージョン	existing-unreviewed
fatbuf	fatbuf	fatbuf	existing-unreviewed
fatbuffer	fatbuffer	fatbuffer	existing-unreviewed
faultAddr	障害address	障害address	existing-unreviewed
fb	fb	fb	existing-unreviewed
fbCurCol	fb現在の日時col	fb現在の日時col	existing-unreviewed
fbCurLine	fb現在の日時行	fb現在の日時行	existing-unreviewed
fbHeight	fbheight	fbheight	existing-unreviewed
fbPhysAddr	fbphysaddress	fbphysaddress	existing-unreviewed
fbWidth	fb幅	fb幅	existing-unreviewed
fd	fd	fd	existing-unreviewed
fdCloexec	fdcloexec	fdcloexec	existing-unreviewed
fdEntry	fdentry	fdentry	existing-unreviewed
fdFlags	fdフラグ	fdフラグ	existing-unreviewed
fdKindConsole	fdkindコンソール	fdkindコンソール	existing-unreviewed
fdKindFat	fdkindfat	fdkindfat	existing-unreviewed
fdKindNone	fdkindなし	fdkindなし	existing-unreviewed
fdKindRootDir	fdkindルートディレクトリ	fdkindルートディレクトリ	existing-unreviewed
fdKindSocket	fdkindソケット	fdkindソケット	existing-unreviewed
fdKindStdin	fdkindstdin	fdkindstdin	existing-unreviewed
fds	fds	fds	existing-unreviewed
filePtr	ファイルポインタ	ファイルポインタ	existing-unreviewed
fileSector	ファイルsector	ファイルsector	existing-unreviewed
fileSize	ファイルサイズ	ファイルサイズ	existing-unreviewed
filename	ファイル名	ファイル名	existing-unreviewed
fillPosixStat	fillposixstat	fillposixstat	existing-unreviewed
findProcess	検索プロセス	検索プロセス	existing-unreviewed
first	first	first	existing-unreviewed
firstClusterHi	firstclusterhi	firstclusterhi	existing-unreviewed
firstClusterLow	firstcluster低い	firstcluster低い	existing-unreviewed
firstFileCluster	firstファイルcluster	firstファイルcluster	existing-unreviewed
flags	フラグ	フラグ	existing-unreviewed
flags2	フラグ2	フラグ2	existing-unreviewed
flagsAndOffset	フラグとoffset	フラグとoffset	existing-unreviewed
flushIndex	flush目次	flush目次	existing-unreviewed
flushTlsTable	flushtlstable	flushtlstable	existing-unreviewed
flush_tss	flushtss	flushtss	existing-unreviewed
fn	fn	fn	existing-unreviewed
foo	foo	foo	existing-unreviewed
foundChild	foundchild	foundchild	existing-unreviewed
frame	フレーム	フレーム	existing-unreviewed
frameCount	フレームカウント	フレームカウント	existing-unreviewed
frameHeaderSize	フレームヘッダサイズ	フレームヘッダサイズ	existing-unreviewed
free	空き	空き	existing-unreviewed
freePort	空きポート	空きポート	existing-unreviewed
frequency	頻度	頻度	existing-unreviewed
fs	fs	fs	existing-unreviewed
func1Val	func1val	func1val	existing-unreviewed
func2Val	func2val	func2val	existing-unreviewed
func3Val	func3val	func3val	existing-unreviewed
func_addr	funcaddress	funcaddress	existing-unreviewed
func_bytes	funcバイト	funcバイト	existing-unreviewed
func_name	func名前	func名前	existing-unreviewed
func_value	func値	func値	existing-unreviewed
function	関数	関数	existing-unreviewed
fxrstor	fxrstor	fxrstor	existing-unreviewed
fxsave	fxsave	fxsave	existing-unreviewed
g	g	g	existing-unreviewed
g_320x200x256	g320x200x256	g320x200x256	existing-unreviewed
gate	ゲート	ゲート	existing-unreviewed
gateData	ゲートデータ	ゲートデータ	existing-unreviewed
gatewayIP	gatewayip	gatewayip	existing-unreviewed
gdt	gdt	gdt	existing-unreviewed
gdtDescriptor	gdtdescriptor	gdtdescriptor	existing-unreviewed
gdtEntry	gdtentry	gdtentry	existing-unreviewed
gdtTable	gdttable	gdttable	existing-unreviewed
gdtTableLen	gdttablelen	gdttablelen	existing-unreviewed
gdt_codeSegmentSelector	gdtcodesegmentselector	gdtcodesegmentselector	existing-unreviewed
gdt_func	gdtfunc	gdtfunc	existing-unreviewed
getCR2	getcr2	getcr2	existing-unreviewed
getCR3	getcr3	getcr3	existing-unreviewed
getDescriptor	getdescriptor	getdescriptor	existing-unreviewed
getESI	getesi	getesi	existing-unreviewed
getESP	getesp	getesp	existing-unreviewed
getGDT	getgdt	getgdt	existing-unreviewed
getGS	getgs	getgs	existing-unreviewed
getOpenFile	get開くファイル	get開くファイル	existing-unreviewed
getOpenFileFor	get開くファイルfor	get開くファイルfor	existing-unreviewed
getTLS	gettls	gettls	existing-unreviewed
globalDescriptorTable	全般descriptortable	全般descriptortable	existing-unreviewed
globalOffsetTable	全般offsettable	全般offsettable	existing-unreviewed
global_offset_table	全般offsettable_2	全般offsettable_2	existing-unreviewed
graphicsControllerDataPort	グラフィック制御器データポート	グラフィック制御器データポート	existing-unreviewed
graphicsControllerIndexPort	グラフィック制御器目次ポート	グラフィック制御器目次ポート	existing-unreviewed
grub_multiboot_memory_map_t	grubmultibootメモリ対応表t	grubmultibootメモリ対応表t	existing-unreviewed
gs	gs	gs	existing-unreviewed
gs_segment	gssegment	gssegment	existing-unreviewed
h	h	h	existing-unreviewed
haltAfterFatalException	halt後fatalexception	halt後fatalexception	existing-unreviewed
handleInterrupt	取っ手割込み	取っ手割込み	existing-unreviewed
handleKeyboardInterrupt	取っ手キーボード割込み	取っ手キーボード割込み	existing-unreviewed
handleMouseInterrupt	取っ手マウス割込み	取っ手マウス割込み	existing-unreviewed
handlePagingInterrupt	取っ手ページ管理割込み	取っ手ページ管理割込み	existing-unreviewed
handleUnhandledSyscall	取っ手unhandledsyscall	取っ手unhandledsyscall	existing-unreviewed
handler	handler	handler	existing-unreviewed
handlerAddressHighBits	handleraddress高いビット	handleraddress高いビット	existing-unreviewed
handlerAddressLowBits	handleraddress低いビット	handleraddress低いビット	existing-unreviewed
handlerRun	handler実行	handler実行	existing-unreviewed
handlers	handler_2	handler_2	existing-unreviewed
hardwareAddressSize	ハードウェアaddressサイズ	ハードウェアaddressサイズ	existing-unreviewed
hardwareInterruptOffset	ハードウェア割込みoffset	ハードウェア割込みoffset	existing-unreviewed
hardwareType	ハードウェア型	ハードウェア型	existing-unreviewed
hd	hd	hd	existing-unreviewed
head	head	head	existing-unreviewed
headCount	headカウント	headカウント	existing-unreviewed
headerLength	ヘッダ長さ	ヘッダ長さ	existing-unreviewed
headertype	headertype	headertype	existing-unreviewed
height	height	height	existing-unreviewed
hex	値16進	値16進	existing-unreviewed
hiddenSectors	非表示sectors	非表示sectors	existing-unreviewed
i	i	i	existing-unreviewed
iCount	iカウント	iカウント	existing-unreviewed
iDrivers	iドライバー	iドライバー	existing-unreviewed
iKeyboardEventHandler	iキーボード事象handler	iキーボード事象handler	existing-unreviewed
iMouseEventHandler	iマウス事象handler	iマウス事象handler	existing-unreviewed
iPCIControllerHandler	ipci制御器handler	ipci制御器handler	existing-unreviewed
iRawDataHandler	irawデータhandler	irawデータhandler	existing-unreviewed
iTimerEventHandler	iタイマー事象handler	iタイマー事象handler	existing-unreviewed
icmp	相互接続網制御電文規約	相互接続網制御電文規約	existing-unreviewed
icmpSize	icmpサイズ	icmpサイズ	existing-unreviewed
icmp콘솔	icmpコンソール	icmpコンソール	existing-unreviewed
id	id	id	existing-unreviewed
ident	ident	ident	existing-unreviewed
idtData	idtデータ	idtデータ	existing-unreviewed
idtPointer	idtポインタ	idtポインタ	existing-unreviewed
idx	idx	idx	existing-unreviewed
index	目次	目次	existing-unreviewed
initBlock	initブロック	initブロック	existing-unreviewed
initFileDescriptors	initファイルdescriptor	initファイルdescriptor	existing-unreviewed
initPIT	initpit	initpit	existing-unreviewed
initializeProcessFDs	initializeプロセスfds	initializeプロセスfds	existing-unreviewed
inode	iノード	iノード	existing-unreviewed
inputEventTask	入力事象タスク	入力事象タスク	existing-unreviewed
installIDT	インストールidt	インストールidt	existing-unreviewed
intNumber	intnumber	intnumber	existing-unreviewed
interface_id	インターフェースid	インターフェースid	existing-unreviewed
internetprotocolPayload	インターネットprotocolpayload	インターネットprotocolpayload	existing-unreviewed
interrupt	割込み	割込み	existing-unreviewed
interruptDebug	割込みdebug	割込みdebug	existing-unreviewed
interruptExitLoop	割込み終了loop	割込み終了loop	existing-unreviewed
interruptGateEntries	割込みゲートentry	割込みゲートentry	existing-unreviewed
interruptHandler	割込みhandler	割込みhandler	existing-unreviewed
interrupts	interrupts	interrupts	existing-unreviewed
iomap	iomap	iomap	existing-unreviewed
ip	ip	ip	existing-unreviewed
ipEtherFrameHandler	ipイーサネットフレームhandler	ipイーサネットフレームhandler	existing-unreviewed
ipHandler	iphandler	iphandler	existing-unreviewed
ipIdx	ipidx	ipidx	existing-unreviewed
ipProtocolUDP	ipprotocoludp	ipprotocoludp	existing-unreviewed
ipProvider	相互接続網規約提供器	相互接続網規約提供器	existing-unreviewed
ipSize	ipサイズ	ipサイズ	existing-unreviewed
ip_be	ipネットワークバイトorder	ipネットワークバイトorder	existing-unreviewed
ipmessage	インターネットprotocolメッセージ	インターネットprotocolメッセージ	existing-unreviewed
ipv4	相互接続網規約4	相互接続網規約4	existing-unreviewed
ip콘솔	ipコンソール	ipコンソール	existing-unreviewed
isKernel	is中核	is中核	existing-unreviewed
isRoot	isルート	isルート	existing-unreviewed
isRootPath	isルートパス	isルートパス	existing-unreviewed
isSharedPDE	issharedpde	issharedpde	existing-unreviewed
istOffset	istoffset	istoffset	existing-unreviewed
j	j	j	existing-unreviewed
jmp	jmp	jmp	existing-unreviewed
jmp_user	jmp利用者	jmp利用者	existing-unreviewed
jump_usermode_iret	jumpユーザーモードiret	jumpユーザーモードiret	existing-unreviewed
kPageDirEntry	kページディレクトリentry	kページディレクトリentry	existing-unreviewed
kernelESP	中核esp	中核esp	existing-unreviewed
kernelPageDirEntry	中核ページディレクトリentry	中核ページディレクトリentry	existing-unreviewed
kernelSS	中核ss	中核ss	existing-unreviewed
key	鍵	鍵	existing-unreviewed
keyboard	キーボード	キーボード	existing-unreviewed
keyboardDriver	キーボードドライバー	キーボードドライバー	existing-unreviewed
keyboardEventHandler	キーボード事象handler	キーボード事象handler	existing-unreviewed
keyboardQueue	キーボード待ち行列	キーボード待ち行列	existing-unreviewed
keyboardQueueRead	キーボード待ち行列読込み	キーボード待ち行列読込み	existing-unreviewed
keyboardQueueSize	キーボード待ち行列サイズ	キーボード待ち行列サイズ	existing-unreviewed
keyboardQueueWrite	キーボード待ち行列書込み	キーボード待ち行列書込み	existing-unreviewed
kind	kind	kind	existing-unreviewed
l	l	l	existing-unreviewed
last	最後	最後	existing-unreviewed
lbaHiPort	lbahiポート	lbahiポート	existing-unreviewed
lbaLowPort	lba低いポート	lba低いポート	existing-unreviewed
lbaMidPort	lbamidポート	lbamidポート	existing-unreviewed
ldt	ldt	ldt	existing-unreviewed
leftShift	左shift	左shift	existing-unreviewed
len	len	len	existing-unreviewed
len_ver	lenver	lenver	existing-unreviewed
length	長さ	長さ	existing-unreviewed
lengthAddress	長さaddress	長さaddress	existing-unreviewed
lengthInBytes	長さ受信バイト	長さ受信バイト	existing-unreviewed
length_high	長さ高い	長さ高い	existing-unreviewed
length_low	長さ低い	長さ低い	existing-unreviewed
lengths	lengths	lengths	existing-unreviewed
lib1Addr	lib1address	lib1address	existing-unreviewed
lib1Data	lib1データ	lib1データ	existing-unreviewed
lib1File	lib1ファイル	lib1ファイル	existing-unreviewed
lib1GOT	lib1got	lib1got	existing-unreviewed
lib1elf	lib1elf	lib1elf	existing-unreviewed
lib2Addr	lib2address	lib2address	existing-unreviewed
lib2Data	lib2データ	lib2データ	existing-unreviewed
lib2File	lib2ファイル	lib2ファイル	existing-unreviewed
lib2GOT	lib2got	lib2got	existing-unreviewed
lib2elf	lib2elf	lib2elf	existing-unreviewed
libLinkMap	lib連結対応表	lib連結対応表	existing-unreviewed
lidtaddr	lidtaddr	lidtaddr	existing-unreviewed
limit	制限	制限	existing-unreviewed
limitHighAndFlags	制限高いとフラグ	制限高いとフラグ	existing-unreviewed
limitLow	制限低い	制限低い	existing-unreviewed
linkMap	連結対応表	連結対応表	existing-unreviewed
linkMapAddr	連結対応表address	連結対応表address	existing-unreviewed
linkerAddr	linkeraddress	linkeraddress	existing-unreviewed
linkerData	linkerデータ	linkerデータ	existing-unreviewed
linkerEntry	linkerentry	linkerentry	existing-unreviewed
linkerFile	linkerファイル	linkerファイル	existing-unreviewed
list	一覧	一覧	existing-unreviewed
listening	listening	listening	existing-unreviewed
loader	loader	loader	existing-unreviewed
local	ローカル	ローカル	existing-unreviewed
localDatagramSocket	ローカルdatagramソケット	ローカルdatagramソケット	existing-unreviewed
localIP	ローカルip	ローカルip	existing-unreviewed
localPort	ローカルポートnumber	ローカルポートnumber	existing-unreviewed
localSockets	ローカルsockets	ローカルsockets	existing-unreviewed
logicalAddress	論理演算address	論理演算address	existing-unreviewed
macAddr	macaddress	macaddress	existing-unreviewed
macIdx	macidx	macidx	existing-unreviewed
magicnumber	magicnumber	magicnumber	existing-unreviewed
main	main	main	compatibility
mainThread	主要スレッド	主要スレッド	existing-unreviewed
makePagePrivateWritableCurrent	makeページプライベートwritable現在の日時	makeページプライベートwritable現在の日時	existing-unreviewed
makeRangePrivateWritableCurrent	makerangeプライベートwritable現在の日時	makerangeプライベートwritable現在の日時	existing-unreviewed
manager	管理者	管理者	existing-unreviewed
mask	マスク	マスク	existing-unreviewed
master	マスター	マスター	existing-unreviewed
matches	matches	matches	existing-unreviewed
maxBARs	最大bars	最大bars	existing-unreviewed
maxDatagramSize	最大datagramサイズ	最大datagramサイズ	existing-unreviewed
maxExecStringLength	最大実行文字列長さ	最大実行文字列長さ	existing-unreviewed
maxExecVectorEntries	最大実行vectorentry	最大実行vectorentry	existing-unreviewed
maxFD	最大fd	最大fd	existing-unreviewed
maxOpenFiles	最大開くファイル	最大開くファイル	existing-unreviewed
maxSocketPackets	最大ソケットパケット	最大ソケットパケット	existing-unreviewed
maxSockets	最大sockets	最大sockets	existing-unreviewed
maximumBlocks	最大ブロック	最大ブロック	existing-unreviewed
mediaType	メディア型	メディア型	existing-unreviewed
mem	mem	mem	existing-unreviewed
memoryArray	メモリ配列	メモリ配列	existing-unreviewed
memoryChunkSize	メモリchunkサイズ	メモリchunkサイズ	existing-unreviewed
memoryManager	メモリ管理者	メモリ管理者	existing-unreviewed
memoryOper	メモリoper	メモリoper	existing-unreviewed
memorySize	メモリサイズ	メモリサイズ	existing-unreviewed
memorymananger	memorymananger	memorymananger	existing-unreviewed
memorytest	memorytest	memorytest	existing-unreviewed
message	メッセージ	メッセージ	existing-unreviewed
micsPort	micsポート	micsポート	existing-unreviewed
minimum	最小	最小	existing-unreviewed
mode	モード	モード	existing-unreviewed
mouseDriver	マウスドライバー	マウスドライバー	existing-unreviewed
mouseEventHandler	マウス事象handler	マウス事象handler	existing-unreviewed
mouseVGA	マウスvga	マウスvga	existing-unreviewed
mouseWidget	マウス画面要素	マウス画面要素	existing-unreviewed
msdospart	msdos区分	msdos区分	existing-unreviewed
msg	msg	msg	existing-unreviewed
msgBuffer	msgbuffer	msgbuffer	existing-unreviewed
multiboot_memory_map	multibootメモリ対応表	multibootメモリ対応表	existing-unreviewed
multitasking	複数タスク管理	複数タスク管理	existing-unreviewed
myKeyboardEventHandler	myキーボード事象handler	myキーボード事象handler	existing-unreviewed
myPCIControllerHandler	mypci制御器handler	mypci制御器handler	existing-unreviewed
myfunction	myfunction	myfunction	existing-unreviewed
n	n	n	existing-unreviewed
n_descsz	ndescsz	ndescsz	existing-unreviewed
n_namesz	nnamesz	nnamesz	existing-unreviewed
n_type	n型	n型	existing-unreviewed
name	名前	名前	existing-unreviewed
nameLen	名前len	名前len	existing-unreviewed
netCard	ネットワークカードゲーム	ネットワークカードゲーム	existing-unreviewed
newButtons	新規ボタン	新規ボタン	existing-unreviewed
newFD	新規fd	新規fd	existing-unreviewed
newFrame	新規フレーム	新規フレーム	existing-unreviewed
newLink	新規連結	新規連結	existing-unreviewed
newNode	新規ノード	新規ノード	existing-unreviewed
newPtr	新規ポインタ	新規ポインタ	existing-unreviewed
next	次	次	existing-unreviewed
nextEphemeralPort	次ephemeralポート	次ephemeralポート	existing-unreviewed
nextFileCluster	次ファイルcluster	次ファイルcluster	existing-unreviewed
nextHopIP_BE	次hopipaddressネットワークバイトorder	次hopipaddressネットワークバイトorder	existing-unreviewed
nextNode	次ノード	次ノード	existing-unreviewed
nextProcessID	次プロセスid	次プロセスid	existing-unreviewed
nextThread	次スレッド	次スレッド	existing-unreviewed
nibble	nibble	nibble	existing-unreviewed
node	連結要素	連結要素	existing-unreviewed
nodeArray	ノード配列	ノード配列	existing-unreviewed
num	number	number	existing-unreviewed
numCacheEntries	numbercacheentry	numbercacheentry	existing-unreviewed
numDrivers	numberドライバー	numberドライバー	existing-unreviewed
numFunctions	number関数	number関数	existing-unreviewed
numRecvBuffers	numberrecvbuffer	numberrecvbuffer	existing-unreviewed
numSendBuffers	number送信buffer	number送信buffer	existing-unreviewed
numSockets	numbersockets	numbersockets	existing-unreviewed
numTasks	numberタスク	numberタスク	existing-unreviewed
oAppend	oappend	oappend	existing-unreviewed
oCreate	o作成	o作成	existing-unreviewed
oDirectory	oディレクトリ	oディレクトリ	existing-unreviewed
oReadOnly	o読込み専用	o読込み専用	existing-unreviewed
oReadWrite	o読込み書込み	o読込み書込み	existing-unreviewed
oTruncate	o切り捨て	o切り捨て	existing-unreviewed
oWriteOnly	o書込み専用	o書込み専用	existing-unreviewed
o_addr	oaddress	oaddress	existing-unreviewed
offset	offset	offset	existing-unreviewed
ok	ok	ok	existing-unreviewed
oldButtons	oldボタン	oldボタン	existing-unreviewed
oldCR3	oldcr3	oldcr3	existing-unreviewed
oldFD	oldfd	oldfd	existing-unreviewed
oldFrame	oldフレーム	oldフレーム	existing-unreviewed
oldGdt	oldgdt	oldgdt	existing-unreviewed
oldGdtAddr	oldgdtaddress	oldgdtaddress	existing-unreviewed
oldGdtLen	oldgdtlen	oldgdtlen	existing-unreviewed
openFileDescription	開くファイル説明	開くファイル説明	existing-unreviewed
openFileTable	開くファイルtable	開くファイルtable	existing-unreviewed
options	オプション	オプション	existing-unreviewed
orgValue	org値	org値	existing-unreviewed
p	p	p	existing-unreviewed
p1	p1	p1	existing-unreviewed
p2	p2	p2	existing-unreviewed
p_align	p整列	p整列	existing-unreviewed
p_backend	pbackend	pbackend	existing-unreviewed
p_data	pデータ	pデータ	existing-unreviewed
p_efHandler	pefhandler	pefhandler	existing-unreviewed
p_efProvider	pefprovider	pefprovider	existing-unreviewed
p_etherType	pイーサネット型	pイーサネット型	existing-unreviewed
p_filesz	pfilesz	pfilesz	existing-unreviewed
p_flags	pフラグ	pフラグ	existing-unreviewed
p_iHandler	pihandler	pihandler	existing-unreviewed
p_ipHandler	piphandler	piphandler	existing-unreviewed
p_ipProvider	pipprovider	pipprovider	existing-unreviewed
p_memsz	pmemsz	pmemsz	existing-unreviewed
p_offset	poffset	poffset	existing-unreviewed
p_paddr	ppaddr	ppaddr	existing-unreviewed
p_protocol	pprotocol	pprotocol	existing-unreviewed
p_provider	pprovider	pprovider	existing-unreviewed
p_str	pstr	pstr	existing-unreviewed
p_type	p型	p型	existing-unreviewed
p_udpHandler	pudphandler	pudphandler	existing-unreviewed
p_udpProvider	pudpprovider	pudpprovider	existing-unreviewed
p_vaddr	pvaddr	pvaddr	existing-unreviewed
packet	packet	packet	existing-unreviewed
packetStatus	packet状態	packet状態	existing-unreviewed
packets	パケット	パケット	existing-unreviewed
page	ページ	ページ	existing-unreviewed
pageDir	記憶頁上位表	記憶頁上位表	existing-unreviewed
pageDirEntry	ページディレクトリentry	ページディレクトリentry	existing-unreviewed
pageTableEntry	ページtableentry	ページtableentry	existing-unreviewed
paging	ページ管理	ページ管理	existing-unreviewed
param	param	param	existing-unreviewed
params	パラメータ	パラメータ	existing-unreviewed
parent	parent	parent	existing-unreviewed
parentPID	parentpid	parentpid	existing-unreviewed
parentProcess	parentプロセス	parentプロセス	existing-unreviewed
partEntry	partentry	partentry	existing-unreviewed
partition	区分	区分	existing-unreviewed
partitionBytes	区分バイト	区分バイト	existing-unreviewed
partitionOffset	区分offset	区分offset	existing-unreviewed
path	パス	パス	existing-unreviewed
pathAddr	パスaddress	パスaddress	existing-unreviewed
pci	pci	pci	existing-unreviewed
pciController	pci制御器	pci制御器	existing-unreviewed
pde	pde	pde	existing-unreviewed
pdeAddr	pdeaddress	pdeaddress	existing-unreviewed
pdelen	pdelen	pdelen	existing-unreviewed
peer	peer	peer	existing-unreviewed
pendingButtons	保留ボタン	保留ボタン	existing-unreviewed
pendingMouseEvent	保留マウス事象	保留マウス事象	existing-unreviewed
pendingX	保留x	保留x	existing-unreviewed
pendingY	保留y	保留y	existing-unreviewed
phyaddr	phyaddr	phyaddr	existing-unreviewed
phymem	物理メモリ	物理メモリ	existing-unreviewed
physicalAddress	物理address	物理address	existing-unreviewed
pid	pid	pid	existing-unreviewed
pitFrequency	pit頻度	pit頻度	existing-unreviewed
pixelAddress	pixeladdress	pixeladdress	existing-unreviewed
pointer	番地参照	番地参照	existing-unreviewed
pollKeyboardScancode	pollキーボードscancode	pollキーボードscancode	existing-unreviewed
port	ポート	ポート	existing-unreviewed
portBase	ポートbase	ポートbase	existing-unreviewed
portInUse	ポート受信ON	ポート受信ON	existing-unreviewed
portnumber	portnumber	portnumber	existing-unreviewed
pos	配置	配置	existing-unreviewed
position	配置_2	配置_2	existing-unreviewed
posixStat	posixstat	posixstat	existing-unreviewed
posixUtsname	posixutsname	posixutsname	existing-unreviewed
prefetchable	prefetchcapable	prefetchcapable	existing-unreviewed
prev	previous	previous	existing-unreviewed
prevNode	previousノード	previousノード	existing-unreviewed
prevX	previousx	previousx	existing-unreviewed
prevY	previousy	previousy	existing-unreviewed
printESP	印刷esp	印刷esp	existing-unreviewed
printExceptionSelectorInfo	印刷exceptionselectorinfo	印刷exceptionselectorinfo	existing-unreviewed
printPageFaultInfo	印刷ページ障害info	印刷ページ障害info	existing-unreviewed
printreg	printreg	printreg	existing-unreviewed
proc2	proc2	proc2	existing-unreviewed
proc3	proc3	proc3	existing-unreviewed
proc4	proc4	proc4	existing-unreviewed
process	プロセス	プロセス	existing-unreviewed
processEntry	プロセスentry	プロセスentry	existing-unreviewed
processHelper	プロセスhelper	プロセスhelper	existing-unreviewed
processTable	プロセスtable	プロセスtable	existing-unreviewed
processes	プロセス_2	プロセス_2	existing-unreviewed
programBreak	プログラムbreak	プログラムbreak	existing-unreviewed
protocol	protocol	protocol	existing-unreviewed
protocolAddressSize	protocoladdressサイズ	protocoladdressサイズ	existing-unreviewed
providedLength	provided長さ	provided長さ	existing-unreviewed
provider	provider	provider	existing-unreviewed
ps2WaitLimit	ps2待機する制限	ps2待機する制限	existing-unreviewed
pt	pt	pt	existing-unreviewed
pte	pte	pte	existing-unreviewed
pteAddr	pteaddress	pteaddress	existing-unreviewed
ptr	番地参照_2	番地参照_2	existing-unreviewed
pushExecUint32	push実行unsignedinteger32	push実行unsignedinteger32	existing-unreviewed
queueKeyboardByte	待ち行列キーボードバイト	待ち行列キーボードバイト	existing-unreviewed
r	r	r	existing-unreviewed
r_addend	raddend	raddend	existing-unreviewed
r_info	rinfo	rinfo	existing-unreviewed
r_offset	roffset	roffset	existing-unreviewed
raw	raw	raw	existing-unreviewed
rawDataBackend	rawデータbackend	rawデータbackend	existing-unreviewed
readFile	読込みファイル	読込みファイル	existing-unreviewed
readPS2Data	読込みps2データ	読込みps2データ	existing-unreviewed
readStdin	読込みstdin	読込みstdin	existing-unreviewed
readVFSFile	読込みvfsファイル	読込みvfsファイル	existing-unreviewed
read_count	読込みカウント	読込みカウント	existing-unreviewed
receiver	receiver	receiver	existing-unreviewed
recvBufferDescr	recvbuffer説明	recvbuffer説明	existing-unreviewed
recvBufferDescrAddress	recvbuffer説明address	recvbuffer説明address	existing-unreviewed
recvBuffers	recvbuffer	recvbuffer	existing-unreviewed
recvBuffersDescrMemory	recvbuffer説明メモリ	recvbuffer説明メモリ	existing-unreviewed
refBytes	referenceバイト	referenceバイト	existing-unreviewed
refPtr	referenceポインタ	referenceポインタ	existing-unreviewed
refs	refs	refs	existing-unreviewed
regIndex	reg目次	reg目次	existing-unreviewed
registerAddressPort	レジスタaddressポート	レジスタaddressポート	existing-unreviewed
registerDataPort	レジスタデータポート	レジスタデータポート	existing-unreviewed
registeroffset	registeroffset	registeroffset	existing-unreviewed
registers	レジスタ	レジスタ	existing-unreviewed
regtype	regtype	regtype	existing-unreviewed
rel_text	relテキスト	relテキスト	existing-unreviewed
rel_text_len	relテキストlen	relテキストlen	existing-unreviewed
releaseOpenFile	release開くファイル	release開くファイル	existing-unreviewed
released	released	released	existing-unreviewed
reloadCR3	再読み込みcr3	再読み込みcr3	existing-unreviewed
relocation_text	relocationテキスト	relocationテキスト	existing-unreviewed
remaining	remaining	remaining	existing-unreviewed
remote	リモート	リモート	existing-unreviewed
remoteIP	リモートip	リモートip	existing-unreviewed
remotePort	リモートポートnumber	リモートポートnumber	existing-unreviewed
requested	requested	requested	existing-unreviewed
reserved	予約	予約	existing-unreviewed
reserved0	予約0	予約0	existing-unreviewed
reservedSectors	予約sectors	予約sectors	existing-unreviewed
resetPort	リセットポート	リセットポート	existing-unreviewed
restoreFpRegs	復元fpregs	復元fpregs	existing-unreviewed
result	生成先	生成先	existing-unreviewed
result1	生成先1	生成先1	existing-unreviewed
result2	生成先2	生成先2	existing-unreviewed
ret	ret	ret	existing-unreviewed
revision	revision	revision	existing-unreviewed
rightShift	右shift	右shift	existing-unreviewed
rootCluster	ルートcluster	ルートcluster	existing-unreviewed
rootDirEntries	ルートディレクトリentry	ルートディレクトリentry	existing-unreviewed
rootStart	ルート開始	ルート開始	existing-unreviewed
rt	rt	rt	existing-unreviewed
s	s	s	existing-unreviewed
sIfchr	sifchr	sifchr	existing-unreviewed
sIfdir	sifdir	sifdir	existing-unreviewed
sIfmt	sifmt	sifmt	existing-unreviewed
sIfreg	sifreg	sifreg	existing-unreviewed
sIfsock	sifsock	sifsock	existing-unreviewed
savedESP	保存済みesp	保存済みesp	existing-unreviewed
sc	sc	sc	existing-unreviewed
scanCode	スキャンcode	スキャンcode	existing-unreviewed
scanCodeToByte	スキャンcodetoバイト	スキャンcodetoバイト	existing-unreviewed
scancodeToByte	scancodetoバイト	scancodetoバイト	existing-unreviewed
sche	sche	sche	existing-unreviewed
sche_data	scheデータ	scheデータ	existing-unreviewed
scheduleStack	schedulestack	schedulestack	existing-unreviewed
scheduler	スケジューラ	スケジューラ	existing-unreviewed
schedulerDebug	スケジューラdebug	スケジューラdebug	existing-unreviewed
sectHeader	sectヘッダ	sectヘッダ	existing-unreviewed
sectHeaderSize	sectヘッダサイズ	sectヘッダサイズ	existing-unreviewed
sectName	sect名前	sect名前	existing-unreviewed
sectValue	sect値	sect値	existing-unreviewed
sector	sector	sector	existing-unreviewed
sectorCountPort	sectorカウントポート	sectorカウントポート	existing-unreviewed
sectorNum	sectornumber	sectornumber	existing-unreviewed
sectorOffset	sectoroffset	sectoroffset	existing-unreviewed
