original	compiler	native	status
first	first	first	existing-unreviewed
firstClusterHi	firstclusterhi	firstclusterhi	existing-unreviewed
firstClusterLow	firstcluster低	firstcluster低	existing-unreviewed
firstFileCluster	first文件cluster	first檔案cluster	existing-unreviewed
flags	标志	旗標	existing-unreviewed
flags2	标志2	旗標2	existing-unreviewed
flagsAndOffset	标志与位移	旗標和位移	existing-unreviewed
flushIndex	flush索引	flush索引	existing-unreviewed
flushTlsTable	flushtls表格	flushtlstable	existing-unreviewed
flush_tss	flushtss	flushtss	existing-unreviewed
fn	fn	fn	existing-unreviewed
foo	foo	foo	existing-unreviewed
foundChild	foundchild	foundchild	existing-unreviewed
frame	帧	框架	existing-unreviewed
frameCount	帧计数	框架計數	existing-unreviewed
frameHeaderSize	帧头部大小	框架標頭大小	existing-unreviewed
free	空闲	剩餘	existing-unreviewed
freePort	空闲端口	剩餘連接埠	existing-unreviewed
frequency	频率	頻率	existing-unreviewed
fs	fs	fs	existing-unreviewed
func1Val	func1val	func1val	existing-unreviewed
func2Val	func2val	func2val	existing-unreviewed
func3Val	func3val	func3val	existing-unreviewed
func_addr	funcaddress	funcaddress	existing-unreviewed
func_bytes	func字节	func位元組	existing-unreviewed
func_name	func名称	func名稱	existing-unreviewed
func_value	func值	func數值	existing-unreviewed
function	函数	函式	existing-unreviewed
fxrstor	fxrstor	fxrstor	existing-unreviewed
fxsave	fxsave	fxsave	existing-unreviewed
g	g	g	existing-unreviewed
g_320x200x256	g320x200x256	g320x200x256	existing-unreviewed
gate	入口	入口	existing-unreviewed
gateData	入口数据	入口資料	existing-unreviewed
gatewayIP	gatewayip	gatewayip	existing-unreviewed
gdt	gdt	gdt	existing-unreviewed
gdtDescriptor	gdtdescriptor	gdtdescriptor	existing-unreviewed
gdtEntry	gdt条目	gdt項目	existing-unreviewed
gdtTable	gdt表格	gdttable	existing-unreviewed
gdtTableLen	gdt表格len	gdttablelen	existing-unreviewed
gdt_codeSegmentSelector	gdtcodesegmentselector	gdtcodesegmentselector	existing-unreviewed
gdt_func	gdtfunc	gdtfunc	existing-unreviewed
getCR2	getcr2	getcr2	existing-unreviewed
getCR3	getcr3	getcr3	existing-unreviewed
getDescriptor	getdescriptor	getdescriptor	existing-unreviewed
getESI	getesi	getesi	existing-unreviewed
getESP	getesp	getesp	existing-unreviewed
getGDT	getgdt	getgdt	existing-unreviewed
getGS	getgs	getgs	existing-unreviewed
getOpenFile	get打开文件	get開啟檔案	existing-unreviewed
getOpenFileFor	get打开文件for	get開啟檔案for	existing-unreviewed
getTLS	gettls	gettls	existing-unreviewed
globalDescriptorTable	全局descriptor表格	全域descriptortable	existing-unreviewed
globalOffsetTable	全局位移表格	全域位移table	existing-unreviewed
global_offset_table	全局位移表格_2	全域位移table_2	existing-unreviewed
graphicsControllerDataPort	图形控制器数据端口	圖形控制器資料連接埠	existing-unreviewed
graphicsControllerIndexPort	图形控制器索引端口	圖形控制器索引連接埠	existing-unreviewed
grub_multiboot_memory_map_t	grubmultiboot内存映射t	grubmultiboot記憶體對映t	existing-unreviewed
gs	gs	gs	existing-unreviewed
gs_segment	gssegment	gssegment	existing-unreviewed
h	h	h	existing-unreviewed
haltAfterFatalException	halt之后fatalexception	halt之後fatalexception	existing-unreviewed
handleInterrupt	控制器中断	控制把中斷	existing-unreviewed
handleKeyboardInterrupt	控制器键盘中断	控制把鍵盤中斷	existing-unreviewed
handleMouseInterrupt	控制器鼠标中断	控制把滑鼠中斷	existing-unreviewed
handlePagingInterrupt	控制器分页管理中断	控制把分頁管理中斷	existing-unreviewed
handleUnhandledSyscall	控制器unhandledsyscall	控制把unhandledsyscall	existing-unreviewed
handler	handler	handler	existing-unreviewed
handlerAddressHighBits	handleraddress高位	handleraddress高位元	existing-unreviewed
handlerAddressLowBits	handleraddress低位	handleraddress低位元	existing-unreviewed
handlerRun	handler运行	handler執行	existing-unreviewed
handlers	handler_2	handler_2	existing-unreviewed
hardwareAddressSize	硬件address大小	硬體address大小	existing-unreviewed
hardwareInterruptOffset	硬件中断位移	硬體中斷位移	existing-unreviewed
hardwareType	硬件类型	硬體類型	existing-unreviewed
hd	hd	hd	existing-unreviewed
head	head	head	existing-unreviewed
headCount	head计数	head計數	existing-unreviewed
headerLength	头部长度	標頭長度	existing-unreviewed
headertype	headertype	headertype	existing-unreviewed
height	高度	height	existing-unreviewed
hex	十六进制	十六進位	existing-unreviewed
hiddenSectors	隐藏sectors	隱藏sectors	existing-unreviewed
i	i	i	existing-unreviewed
iCount	i计数	i計數	existing-unreviewed
iDrivers	i驱动程序	i驅動程式	existing-unreviewed
iKeyboardEventHandler	i键盘事件handler	i鍵盤事件handler	existing-unreviewed
iMouseEventHandler	i鼠标事件handler	i滑鼠事件handler	existing-unreviewed
iPCIControllerHandler	ipci控制器handler	ipci控制器handler	existing-unreviewed
iRawDataHandler	iraw数据handler	iraw資料handler	existing-unreviewed
iTimerEventHandler	i定时器事件handler	i計時器事件handler	existing-unreviewed
icmp	互联网络控制报文协议	互聯網路控制訊息協定	existing-unreviewed
icmpSize	icmp大小	icmp大小	existing-unreviewed
icmp콘솔	icmp控制台	icmp控制台	existing-unreviewed
id	id	識別號	existing-unreviewed
ident	ident	ident	existing-unreviewed
idtData	idt数据	idt資料	existing-unreviewed
idtPointer	idt指针	idt指標	existing-unreviewed
idx	idx	idx	existing-unreviewed
index	索引	索引	existing-unreviewed
initBlock	init块	init區塊	existing-unreviewed
initFileDescriptors	init文件descriptor	init檔案descriptor	existing-unreviewed
initPIT	initpit	initpit	existing-unreviewed
initializeProcessFDs	initialize进程fds	initialize程序fds	existing-unreviewed
inode	inode	inode	existing-unreviewed
inputEventTask	输入事件任务	輸入事件工作	existing-unreviewed
installIDT	安装idt	安裝idt	existing-unreviewed
intNumber	整型数字	整數數字	existing-unreviewed
interface_id	接口id	介面識別號	existing-unreviewed
internetprotocolPayload	互联网protocolpayload	互聯網protocolpayload	existing-unreviewed
interrupt	中断	中斷	existing-unreviewed
interruptDebug	中断调试	中斷除錯	existing-unreviewed
interruptExitLoop	中断退出loop	中斷離開迴圈	existing-unreviewed
interruptGateEntries	中断入口条目	中斷入口項目	existing-unreviewed
interruptHandler	中断handler	中斷handler	existing-unreviewed
interrupts	interrupts	interrupts	existing-unreviewed
iomap	iomap	iomap	existing-unreviewed
ip	ip	ip	existing-unreviewed
ipEtherFrameHandler	ip以太网帧handler	ip乙太網路框架handler	existing-unreviewed
ipHandler	iphandler	iphandler	existing-unreviewed
ipIdx	ipidx	ipidx	existing-unreviewed
ipProtocolUDP	ipprotocoludp	ipprotocoludp	existing-unreviewed
ipProvider	互联网络协议提供器	互聯網路協定提供器	existing-unreviewed
ipSize	ip大小	ip大小	existing-unreviewed
ip_be	ip网络字节order	ip網路位元組order	existing-unreviewed
ipmessage	互联网protocol消息	互聯網protocol訊息	existing-unreviewed
ipv4	互联网络协议4	互聯網路協定4	existing-unreviewed
ip콘솔	ip控制台	ip控制台	existing-unreviewed
isKernel	is内核	is核心	existing-unreviewed
isRoot	is根	is根目錄	existing-unreviewed
isRootPath	is根路径	is根目錄路徑	existing-unreviewed
isSharedPDE	issharedpde	issharedpde	existing-unreviewed
istOffset	ist位移	ist位移	existing-unreviewed
j	j	j	existing-unreviewed
jmp	jmp	jmp	existing-unreviewed
jmp_user	jmp用户	jmp使用者	existing-unreviewed
jump_usermode_iret	jump用户模式iret	jump使用者模式iret	existing-unreviewed
kPageDirEntry	k页目录条目	k頁目錄項目	existing-unreviewed
kernelESP	内核esp	核心esp	existing-unreviewed
kernelPageDirEntry	内核页目录条目	核心頁目錄項目	existing-unreviewed
kernelSS	内核ss	核心ss	existing-unreviewed
key	关键	設定鍵	existing-unreviewed
keyboard	键盘	鍵盤	existing-unreviewed
keyboardDriver	键盘驱动程序	鍵盤驅動程式	existing-unreviewed
keyboardEventHandler	键盘事件handler	鍵盤事件handler	existing-unreviewed
keyboardQueue	键盘队列	鍵盤佇列	existing-unreviewed
keyboardQueueRead	键盘队列读取	鍵盤佇列讀取	existing-unreviewed
keyboardQueueSize	键盘队列大小	鍵盤佇列大小	existing-unreviewed
keyboardQueueWrite	键盘队列写入	鍵盤佇列寫入	existing-unreviewed
kind	类别	種類	existing-unreviewed
l	l	l	existing-unreviewed
last	最近	最後	existing-unreviewed
lbaHiPort	lbahi端口	lbahi連接埠	existing-unreviewed
lbaLowPort	lba低端口	lba低連接埠	existing-unreviewed
lbaMidPort	lbamid端口	lbamid連接埠	existing-unreviewed
ldt	ldt	ldt	existing-unreviewed
leftShift	左shift	左shift	existing-unreviewed
len	len	len	existing-unreviewed
len_ver	lenver	lenver	existing-unreviewed
length	长度	長度	existing-unreviewed
lengthAddress	长度address	長度address	existing-unreviewed
lengthInBytes	长度进字节	長度進位元組	existing-unreviewed
length_high	长度高	長度高	existing-unreviewed
length_low	长度低	長度低	existing-unreviewed
lengths	lengths	lengths	existing-unreviewed
lib1Addr	里布1address	lib1address	existing-unreviewed
lib1Data	里布1数据	lib1資料	existing-unreviewed
lib1File	里布1文件	lib1檔案	existing-unreviewed
lib1GOT	里布1got	lib1got	existing-unreviewed
lib1elf	里布1elf	lib1elf	existing-unreviewed
lib2Addr	里布2address	lib2address	existing-unreviewed
lib2Data	里布2数据	lib2資料	existing-unreviewed
lib2File	里布2文件	lib2檔案	existing-unreviewed
lib2GOT	里布2got	lib2got	existing-unreviewed
lib2elf	里布2elf	lib2elf	existing-unreviewed
libLinkMap	里布链接映射	lib連結對映	existing-unreviewed
lidtaddr	lidtaddr	lidtaddr	existing-unreviewed
limit	限定	限制	existing-unreviewed
limitHighAndFlags	限定高与标志	限制高和旗標	existing-unreviewed
limitLow	限定低	限制低	existing-unreviewed
linkMap	链接映射	連結對映	existing-unreviewed
linkMapAddr	链接映射address	連結對映address	existing-unreviewed
linkerAddr	linkeraddress	linkeraddress	existing-unreviewed
linkerData	linker数据	linker資料	existing-unreviewed
linkerEntry	linker条目	linker項目	existing-unreviewed
linkerFile	linker文件	linker檔案	existing-unreviewed
list	列表	清單	existing-unreviewed
listening	listening	listening	existing-unreviewed
loader	loader	loader	existing-unreviewed
local	本地	本地	existing-unreviewed
localDatagramSocket	本地datagram套接字	本地datagram通訊端	existing-unreviewed
localIP	本地ip	本地ip	existing-unreviewed
localPort	本地端口数字	本地連接埠數字	existing-unreviewed
localSockets	本地sockets	本地sockets	existing-unreviewed
logicalAddress	逻辑address	邏輯address	existing-unreviewed
macAddr	macaddress	macaddress	existing-unreviewed
macIdx	macidx	macidx	existing-unreviewed
magicnumber	magicnumber	magicnumber	existing-unreviewed
main	main	main	compatibility
mainThread	主要线程	主要執行緒	existing-unreviewed
makePagePrivateWritableCurrent	make页专用writable当前	make頁私密writable目前	existing-unreviewed
makeRangePrivateWritableCurrent	make范围专用writable当前	makerange私密writable目前	existing-unreviewed
manager	管理器	管理器	existing-unreviewed
mask	掩码	遮罩	existing-unreviewed
master	主	主音量	existing-unreviewed
matches	matches	matches	existing-unreviewed
maxBARs	最大值bars	最大bars	existing-unreviewed
maxDatagramSize	最大值datagram大小	最大datagram大小	existing-unreviewed
maxExecStringLength	最大值执行字符串长度	最大執行字串長度	existing-unreviewed
maxExecVectorEntries	最大值执行vector条目	最大執行vector項目	existing-unreviewed
maxFD	最大值fd	最大fd	existing-unreviewed
maxOpenFiles	最大值打开文件	最大開啟檔案	existing-unreviewed
maxSocketPackets	最大值套接字数据包	最大通訊端封包	existing-unreviewed
maxSockets	最大值sockets	最大sockets	existing-unreviewed
maximumBlocks	最大块	最大值區塊	existing-unreviewed
mediaType	介质类型	媒體類型	existing-unreviewed
mem	mem	mem	existing-unreviewed
memoryArray	内存数组	記憶體陣列	existing-unreviewed
memoryChunkSize	内存chunk大小	記憶體chunk大小	existing-unreviewed
memoryManager	内存管理器	記憶體管理器	existing-unreviewed
memoryOper	内存oper	記憶體oper	existing-unreviewed
memorySize	内存大小	記憶體大小	existing-unreviewed
memorymananger	memorymananger	memorymananger	existing-unreviewed
memorytest	memorytest	memorytest	existing-unreviewed
message	消息	訊息	existing-unreviewed
micsPort	mics端口	mics連接埠	existing-unreviewed
minimum	最小值	最小值	existing-unreviewed
mode	模式	模式	existing-unreviewed
mouseDriver	鼠标驱动程序	滑鼠驅動程式	existing-unreviewed
mouseEventHandler	鼠标事件handler	滑鼠事件handler	existing-unreviewed
mouseVGA	鼠标vga	滑鼠vga	existing-unreviewed
mouseWidget	鼠标控件	滑鼠元件	existing-unreviewed
msdospart	msdos分区	msdos分割區	existing-unreviewed
msg	msg	msg	existing-unreviewed
msgBuffer	msgbuffer	msgbuffer	existing-unreviewed
multiboot_memory_map	multiboot内存映射	multiboot記憶體對映	existing-unreviewed
multitasking	多重任务管理	多重工作管理	existing-unreviewed
myKeyboardEventHandler	my键盘事件handler	my鍵盤事件handler	existing-unreviewed
myPCIControllerHandler	mypci控制器handler	mypci控制器handler	existing-unreviewed
myfunction	myfunction	myfunction	existing-unreviewed
n	n	n	existing-unreviewed
n_descsz	ndescsz	ndescsz	existing-unreviewed
n_namesz	nnamesz	nnamesz	existing-unreviewed
n_type	n类型	n類型	existing-unreviewed
name	名称	名稱	existing-unreviewed
nameLen	名称len	名稱len	existing-unreviewed
netCard	网络纸牌类	網路紙牌	existing-unreviewed
newButtons	新建按钮	新增按鈕	existing-unreviewed
newFD	新建fd	新增fd	existing-unreviewed
newFrame	新建帧	新增框架	existing-unreviewed
newLink	新建链接	新增連結	existing-unreviewed
newNode	新建节点	新增節點	existing-unreviewed
newPtr	新建指针	新增指標	existing-unreviewed
next	下一个	下一個	existing-unreviewed
nextEphemeralPort	下一个ephemeral端口	下一個ephemeral連接埠	existing-unreviewed
nextFileCluster	下一个文件cluster	下一個檔案cluster	existing-unreviewed
nextHopIP_BE	下一个hopipaddress网络字节order	下一個hopipaddress網路位元組order	existing-unreviewed
nextNode	下一个节点	下一個節點	existing-unreviewed
nextProcessID	下一个进程id	下一個程序識別號	existing-unreviewed
nextThread	下一个线程	下一個執行緒	existing-unreviewed
nibble	nibble	nibble	existing-unreviewed
node	链表节点	鏈結串列節點	existing-unreviewed
nodeArray	节点数组	節點陣列	existing-unreviewed
num	数字	數字	existing-unreviewed
numCacheEntries	数字cache条目	數字cache項目	existing-unreviewed
numDrivers	数字驱动程序	數字驅動程式	existing-unreviewed
numFunctions	数字函数	數字函式	existing-unreviewed
numRecvBuffers	数字recvbuffer	數字recvbuffer	existing-unreviewed
numSendBuffers	数字发送buffer	數字送出buffer	existing-unreviewed
numSockets	数字sockets	數字sockets	existing-unreviewed
numTasks	数字任务	數字工作	existing-unreviewed
oAppend	oappend	oappend	existing-unreviewed
oCreate	o创建	o建立	existing-unreviewed
oDirectory	o目录	o目錄	existing-unreviewed
oReadOnly	o读取仅用	o讀取僅用	existing-unreviewed
oReadWrite	o读取写入	o讀取寫入	existing-unreviewed
oTruncate	o截断	o截短	existing-unreviewed
oWriteOnly	o写入仅用	o寫入僅用	existing-unreviewed
o_addr	oaddress	oaddress	existing-unreviewed
offset	位移	位移	existing-unreviewed
ok	确定	確定	existing-unreviewed
oldButtons	old按钮	old按鈕	existing-unreviewed
oldCR3	oldcr3	oldcr3	existing-unreviewed
oldFD	oldfd	oldfd	existing-unreviewed
oldFrame	old帧	old框架	existing-unreviewed
oldGdt	oldgdt	oldgdt	existing-unreviewed
oldGdtAddr	oldgdtaddress	oldgdtaddress	existing-unreviewed
oldGdtLen	oldgdtlen	oldgdtlen	existing-unreviewed
openFileDescription	打开文件描述	開啟檔案描述	existing-unreviewed
openFileTable	打开文件表格	開啟檔案table	existing-unreviewed
options	选项	選項	existing-unreviewed
orgValue	org值	org數值	existing-unreviewed
p	p	p	existing-unreviewed
p1	p1	p1	existing-unreviewed
p2	p2	p2	existing-unreviewed
p_align	p对齐	p對齊	existing-unreviewed
p_backend	pbackend	pbackend	existing-unreviewed
p_data	p数据	p資料	existing-unreviewed
p_efHandler	pefhandler	pefhandler	existing-unreviewed
p_efProvider	pefprovider	pefprovider	existing-unreviewed
p_etherType	p以太网类型	p乙太網路類型	existing-unreviewed
p_filesz	pfilesz	pfilesz	existing-unreviewed
p_flags	p标志	p旗標	existing-unreviewed
p_iHandler	pihandler	pihandler	existing-unreviewed
p_ipHandler	piphandler	piphandler	existing-unreviewed
p_ipProvider	pipprovider	pipprovider	existing-unreviewed
p_memsz	pmemsz	pmemsz	existing-unreviewed
p_offset	p位移	p位移	existing-unreviewed
p_paddr	ppaddr	ppaddr	existing-unreviewed
p_protocol	pprotocol	pprotocol	existing-unreviewed
p_provider	pprovider	pprovider	existing-unreviewed
p_str	pstr	pstr	existing-unreviewed
p_type	p类型	p類型	existing-unreviewed
p_udpHandler	pudphandler	pudphandler	existing-unreviewed
p_udpProvider	pudpprovider	pudpprovider	existing-unreviewed
p_vaddr	pvaddr	pvaddr	existing-unreviewed
packet	packet	packet	existing-unreviewed
packetStatus	packet状态	packet狀態	existing-unreviewed
packets	数据包	封包	existing-unreviewed
page	页	頁	existing-unreviewed
pageDir	页目录	頁目錄	existing-unreviewed
pageDirEntry	页目录条目	頁目錄項目	existing-unreviewed
pageTableEntry	页表格条目	頁table項目	existing-unreviewed
paging	分页管理	分頁管理	existing-unreviewed
param	param	param	existing-unreviewed
params	参数_3	參數_3	existing-unreviewed
parent	parent	parent	existing-unreviewed
parentPID	parent进程号	parent行程代碼	existing-unreviewed
parentProcess	parent进程	parent程序	existing-unreviewed
partEntry	part条目	part項目	existing-unreviewed
partition	分区	分割區	existing-unreviewed
partitionBytes	分区字节	分割區位元組	existing-unreviewed
partitionOffset	分区位移	分割區位移	existing-unreviewed
path	路径	路徑	existing-unreviewed
pathAddr	路径address	路徑address	existing-unreviewed
pci	pci	pci	existing-unreviewed
pciController	pci控制器	pci控制器	existing-unreviewed
pde	pde	pde	existing-unreviewed
pdeAddr	pdeaddress	pdeaddress	existing-unreviewed
pdelen	pdelen	pdelen	existing-unreviewed
peer	peer	peer	existing-unreviewed
pendingButtons	待处理按钮	待處理按鈕	existing-unreviewed
pendingMouseEvent	待处理鼠标事件	待處理滑鼠事件	existing-unreviewed
pendingX	待处理x	待處理x	existing-unreviewed
pendingY	待处理y	待處理y	existing-unreviewed
phyaddr	phyaddr	phyaddr	existing-unreviewed
phymem	物理内存	物理記憶體	existing-unreviewed
physicalAddress	物理address	物理address	existing-unreviewed
pid	进程号	行程代碼	existing-unreviewed
pitFrequency	pit频率	pit頻率	existing-unreviewed
pixelAddress	pixeladdress	pixeladdress	existing-unreviewed
pointer	地址引用	位址參照	existing-unreviewed
pollKeyboardScancode	poll键盘scancode	poll鍵盤scancode	existing-unreviewed
port	端口	連接埠	existing-unreviewed
portBase	端口base	連接埠base	existing-unreviewed
portInUse	端口进使用	連接埠進使用	existing-unreviewed
portnumber	portnumber	portnumber	existing-unreviewed
pos	位置	位置	existing-unreviewed
position	位置_2	位置_2	existing-unreviewed
posixStat	posixstat	posixstat	existing-unreviewed
posixUtsname	posixutsname	posixutsname	existing-unreviewed
prefetchable	prefetchcapable	prefetchcapable	existing-unreviewed
prev	previous	previous	existing-unreviewed
prevNode	previous节点	previous節點	existing-unreviewed
prevX	previousx	previousx	existing-unreviewed
prevY	previousy	previousy	existing-unreviewed
printESP	打印esp	列印esp	existing-unreviewed
printExceptionSelectorInfo	打印exceptionselector信息	列印exceptionselector資訊	existing-unreviewed
printPageFaultInfo	打印页故障信息	列印頁故障資訊	existing-unreviewed
printreg	printreg	printreg	existing-unreviewed
proc2	proc2	proc2	existing-unreviewed
proc3	proc3	proc3	existing-unreviewed
proc4	proc4	proc4	existing-unreviewed
process	进程	程序	existing-unreviewed
processEntry	进程条目	程序項目	existing-unreviewed
processHelper	进程helper	程序helper	existing-unreviewed
processTable	进程表格	程序table	existing-unreviewed
processes	进程_2	程序_2	existing-unreviewed
programBreak	程序break	程式break	existing-unreviewed
protocol	protocol	protocol	existing-unreviewed
protocolAddressSize	protocoladdress大小	protocoladdress大小	existing-unreviewed
providedLength	provided长度	provided長度	existing-unreviewed
provider	provider	provider	existing-unreviewed
ps2WaitLimit	ps2等待限定	ps2等待限制	existing-unreviewed
pt	pt	pt	existing-unreviewed
pte	pte	pte	existing-unreviewed
pteAddr	pteaddress	pteaddress	existing-unreviewed
ptr	地址引用_2	位址參照_2	existing-unreviewed
pushExecUint32	push执行unsignedinteger32	push執行unsignedinteger32	existing-unreviewed
queueKeyboardByte	队列键盘字节	佇列鍵盤位元組	existing-unreviewed
r	r	r	existing-unreviewed
r_addend	raddend	raddend	existing-unreviewed
r_info	r信息	r資訊	existing-unreviewed
r_offset	r位移	r位移	existing-unreviewed
raw	raw	raw	existing-unreviewed
rawDataBackend	raw数据backend	raw資料backend	existing-unreviewed
readFile	读取文件	讀取檔案	existing-unreviewed
readPS2Data	读取ps2数据	讀取ps2資料	existing-unreviewed
readStdin	读取stdin	讀取stdin	existing-unreviewed
readVFSFile	读取vfs文件	讀取vfs檔案	existing-unreviewed
read_count	读取计数	讀取計數	existing-unreviewed
receiver	receiver	receiver	existing-unreviewed
recvBufferDescr	recvbuffer描述	recvbuffer描述	existing-unreviewed
recvBufferDescrAddress	recvbuffer描述address	recvbuffer描述address	existing-unreviewed
recvBuffers	recvbuffer	recvbuffer	existing-unreviewed
recvBuffersDescrMemory	recvbuffer描述内存	recvbuffer描述記憶體	existing-unreviewed
refBytes	reference字节	reference位元組	existing-unreviewed
refPtr	reference指针	reference指標	existing-unreviewed
refs	refs	refs	existing-unreviewed
regIndex	reg索引	reg索引	existing-unreviewed
registerAddressPort	寄存器address端口	暫存器address連接埠	existing-unreviewed
registerDataPort	寄存器数据端口	暫存器資料連接埠	existing-unreviewed
registeroffset	registeroffset	registeroffset	existing-unreviewed
registers	寄存器	暫存器	existing-unreviewed
regtype	regtype	regtype	existing-unreviewed
rel_text	rel文本	rel文字	existing-unreviewed
rel_text_len	rel文本len	rel文字len	existing-unreviewed
releaseOpenFile	release打开文件	release開啟檔案	existing-unreviewed
released	released	released	existing-unreviewed
reloadCR3	重新载入cr3	重新載入cr3	existing-unreviewed
relocation_text	relocation文本	relocation文字	existing-unreviewed
remaining	remaining	remaining	existing-unreviewed
remote	远程	遠端	existing-unreviewed
remoteIP	远程ip	遠端ip	existing-unreviewed
remotePort	远程端口数字	遠端連接埠數字	existing-unreviewed
requested	requested	requested	existing-unreviewed
reserved	保留的	預留	existing-unreviewed
reserved0	保留的0	預留0	existing-unreviewed
reservedSectors	保留的sectors	預留sectors	existing-unreviewed
resetPort	重置端口	重設連接埠	existing-unreviewed
restoreFpRegs	恢复fpregs	還原fpregs	existing-unreviewed
result	结果	結果	existing-unreviewed
result1	结果1	結果1	existing-unreviewed
result2	结果2	結果2	existing-unreviewed
ret	ret	ret	existing-unreviewed
revision	revision	revision	existing-unreviewed
rightShift	右shift	右shift	existing-unreviewed
rootCluster	根cluster	根目錄cluster	existing-unreviewed
rootDirEntries	根目录条目	根目錄目錄項目	existing-unreviewed
rootStart	根开始	根目錄啟動	existing-unreviewed
rt	rt	rt	existing-unreviewed
s	s	s	existing-unreviewed
sIfchr	sifchr	sifchr	existing-unreviewed
sIfdir	sifdir	sifdir	existing-unreviewed
sIfmt	sifmt	sifmt	existing-unreviewed
sIfreg	sifreg	sifreg	existing-unreviewed
sIfsock	sifsock	sifsock	existing-unreviewed
savedESP	已保存esp	已儲存esp	existing-unreviewed
sc	sc	sc	existing-unreviewed
scanCode	扫描code	掃描code	existing-unreviewed
scanCodeToByte	扫描codeto字节	掃描codeto位元組	existing-unreviewed
scancodeToByte	scancodeto字节	scancodeto位元組	existing-unreviewed
sche	sche	sche	existing-unreviewed
sche_data	sche数据	sche資料	existing-unreviewed
scheduleStack	schedulestack	schedulestack	existing-unreviewed
scheduler	调度器	排程器	existing-unreviewed
schedulerDebug	调度器调试	排程器除錯	existing-unreviewed
sectHeader	sect头部	sect標頭	existing-unreviewed
sectHeaderSize	sect头部大小	sect標頭大小	existing-unreviewed
sectName	sect名称	sect名稱	existing-unreviewed
sectValue	sect值	sect數值	existing-unreviewed
sector	sector	sector	existing-unreviewed
sectorCountPort	sector计数端口	sector計數連接埠	existing-unreviewed
sectorNum	sector数字	sector數字	existing-unreviewed
sectorOffset	sector位移	sector位移	existing-unreviewed
sectorPerTrack	sectorpertrack	sectorpertrack	existing-unreviewed
sectorsPerCluster	sectorspercluster	sectorspercluster	existing-unreviewed
seekCur	seek当前	seek目前	existing-unreviewed
seekEnd	seek结尾	seek結束	existing-unreviewed
seekSet	seek集合	seek設定	existing-unreviewed
segmentNumber	segment数字	segment數字	existing-unreviewed
self	self	self	existing-unreviewed
self_uintptr	selfuintptr	selfuintptr	existing-unreviewed
sendBack	reply	reply	existing-unreviewed
sendBufferDescr	发送buffer描述	送出buffer描述	existing-unreviewed
sendBufferDescrAddress	发送buffer描述address	送出buffer描述address	existing-unreviewed
sendBuffers	发送buffer	送出buffer	existing-unreviewed
sendBuffersDescrMemory	发送buffer描述内存	送出buffer描述記憶體	existing-unreviewed
sendDataPointer	发送数据指针	送出資料指標	existing-unreviewed
sendDescriptor	发送descriptor	送出descriptor	existing-unreviewed
sendMouseCommand	发送鼠标命令	送出滑鼠指令	existing-unreviewed
sequencerDataPort	sequencer数据端口	sequencer資料連接埠	existing-unreviewed
sequencerIndexPort	sequencer索引端口	sequencer索引連接埠	existing-unreviewed
serialLogByte	串行日志字节	串列記錄位元組	existing-unreviewed
serialReady	串行就绪	串列準備就緒	existing-unreviewed
setCR3	集合cr3	設定cr3	existing-unreviewed
setDS	集合ds	設定ds	existing-unreviewed
setGS	集合gs	設定gs	existing-unreviewed
setThreadExitLoopState	集合线程退出loop状态	設定執行緒離開迴圈狀態	existing-unreviewed
setupExecStack	setup执行stack	setup執行stack	existing-unreviewed
sh	sh	sh	existing-unreviewed
sh_addr	shaddress	shaddress	existing-unreviewed
sh_addralign	shaddralign	shaddralign	existing-unreviewed
sh_entsize	shentsize	shentsize	existing-unreviewed
sh_flags	sh标志	sh旗標	existing-unreviewed
sh_info	sh信息	sh資訊	existing-unreviewed
sh_link	sh链接	sh連結	existing-unreviewed
sh_name	sh名称	sh名稱	existing-unreviewed
sh_offset	sh位移	sh位移	existing-unreviewed
sh_size	sh大小	sh大小	existing-unreviewed
sh_type	sh类型	sh類型	existing-unreviewed
shift	shift	shift	existing-unreviewed
signature	signature	signature	existing-unreviewed
size	大小	大小	existing-unreviewed
sl	sl	sl	existing-unreviewed
sockDatagram	sockdatagram	sockdatagram	existing-unreviewed
socket	套接字	通訊端	existing-unreviewed
socketAddress	套接字address	通訊端address	existing-unreviewed
socketAddressIPv4	套接字addressipv4	通訊端addressipv4	existing-unreviewed
socketBind	套接字绑定	通訊端bind	existing-unreviewed
socketCallArgument	套接字调用argument	通訊端呼叫argument	existing-unreviewed
socketConnect	套接字连接	通訊端連接	existing-unreviewed
socketForFD	套接字forfd	通訊端forfd	existing-unreviewed
socketIndex	套接字索引	通訊端索引	existing-unreviewed
socketPacket	套接字packet	通訊端packet	existing-unreviewed
socketReceiveFrom	套接字receivefrom	通訊端receivefrom	existing-unreviewed
socketSendTo	套接字发送to	通訊端送出to	existing-unreviewed
socketType	套接字类型	通訊端類型	existing-unreviewed
sockets	sockets	sockets	existing-unreviewed
softName	soft名称	soft名稱	existing-unreviewed
source	源	來源	existing-unreviewed
sourceAddress	源address	來源address	existing-unreviewed
sourceLengthAddress	源长度address	來源長度address	existing-unreviewed
src	源_2	來源_2	existing-unreviewed
srcEntry	源条目	來源項目	existing-unreviewed
srcIP	源ipaddress	來源ipaddress	existing-unreviewed
srcIP_BE	源ipaddress网络字节order	來源ipaddress網路位元組order	existing-unreviewed
srcMAC	源macaddress	來源macaddress	existing-unreviewed
