original	compiler	native	status
first	first	first	existing-unreviewed
firstClusterHi	firstclusterhi	firstclusterhi	existing-unreviewed
firstClusterLow	firstcluster低	firstcluster低	existing-unreviewed
firstFileCluster	first檔案cluster	first文件cluster	existing-unreviewed
flags	旗標	标志	existing-unreviewed
flags2	旗標2	标志2	existing-unreviewed
flagsAndOffset	旗標和位移	标志与位移	existing-unreviewed
flushIndex	flush索引	flush索引	existing-unreviewed
flushTlsTable	flushtlstable	flushtls表格	existing-unreviewed
flush_tss	flushtss	flushtss	existing-unreviewed
fn	fn	fn	existing-unreviewed
foo	foo	foo	existing-unreviewed
foundChild	foundchild	foundchild	existing-unreviewed
frame	框架	帧	existing-unreviewed
frameCount	框架計數	帧计数	existing-unreviewed
frameHeaderSize	框架標頭大小	帧头部大小	existing-unreviewed
free	剩餘	空闲	existing-unreviewed
freePort	剩餘連接埠	空闲端口	existing-unreviewed
frequency	頻率	频率	existing-unreviewed
fs	fs	fs	existing-unreviewed
func1Val	func1val	func1val	existing-unreviewed
func2Val	func2val	func2val	existing-unreviewed
func3Val	func3val	func3val	existing-unreviewed
func_addr	funcaddress	funcaddress	existing-unreviewed
func_bytes	func位元組	func字节	existing-unreviewed
func_name	func名稱	func名称	existing-unreviewed
func_value	func數值	func值	existing-unreviewed
function	函式	函数	existing-unreviewed
fxrstor	fxrstor	fxrstor	existing-unreviewed
fxsave	fxsave	fxsave	existing-unreviewed
g	g	g	existing-unreviewed
g_320x200x256	g320x200x256	g320x200x256	existing-unreviewed
gate	入口	入口	existing-unreviewed
gateData	入口資料	入口数据	existing-unreviewed
gatewayIP	gatewayip	gatewayip	existing-unreviewed
gdt	gdt	gdt	existing-unreviewed
gdtDescriptor	gdtdescriptor	gdtdescriptor	existing-unreviewed
gdtEntry	gdt項目	gdt条目	existing-unreviewed
gdtTable	gdttable	gdt表格	existing-unreviewed
gdtTableLen	gdttablelen	gdt表格len	existing-unreviewed
gdt_codeSegmentSelector	gdtcodesegmentselector	gdtcodesegmentselector	existing-unreviewed
gdt_func	gdtfunc	gdtfunc	existing-unreviewed
getCR2	getcr2	getcr2	existing-unreviewed
getCR3	getcr3	getcr3	existing-unreviewed
getDescriptor	getdescriptor	getdescriptor	existing-unreviewed
getESI	getesi	getesi	existing-unreviewed
getESP	getesp	getesp	existing-unreviewed
getGDT	getgdt	getgdt	existing-unreviewed
getGS	getgs	getgs	existing-unreviewed
getOpenFile	get開啟檔案	get打开文件	existing-unreviewed
getOpenFileFor	get開啟檔案for	get打开文件for	existing-unreviewed
getTLS	gettls	gettls	existing-unreviewed
globalDescriptorTable	全域descriptortable	全局descriptor表格	existing-unreviewed
globalOffsetTable	全域位移table	全局位移表格	existing-unreviewed
global_offset_table	全域位移table_2	全局位移表格_2	existing-unreviewed
graphicsControllerDataPort	圖形控制器資料連接埠	图形控制器数据端口	existing-unreviewed
graphicsControllerIndexPort	圖形控制器索引連接埠	图形控制器索引端口	existing-unreviewed
grub_multiboot_memory_map_t	grubmultiboot記憶體對映t	grubmultiboot内存映射t	existing-unreviewed
gs	gs	gs	existing-unreviewed
gs_segment	gssegment	gssegment	existing-unreviewed
h	h	h	existing-unreviewed
haltAfterFatalException	halt之後fatalexception	halt之后fatalexception	existing-unreviewed
handleInterrupt	控制把中斷	控制器中断	existing-unreviewed
handleKeyboardInterrupt	控制把鍵盤中斷	控制器键盘中断	existing-unreviewed
handleMouseInterrupt	控制把滑鼠中斷	控制器鼠标中断	existing-unreviewed
handlePagingInterrupt	控制把分頁管理中斷	控制器分页管理中断	existing-unreviewed
handleUnhandledSyscall	控制把unhandledsyscall	控制器unhandledsyscall	existing-unreviewed
handler	handler	handler	existing-unreviewed
handlerAddressHighBits	handleraddress高位元	handleraddress高位	existing-unreviewed
handlerAddressLowBits	handleraddress低位元	handleraddress低位	existing-unreviewed
handlerRun	handler執行	handler运行	existing-unreviewed
handlers	handler_2	handler_2	existing-unreviewed
hardwareAddressSize	硬體address大小	硬件address大小	existing-unreviewed
hardwareInterruptOffset	硬體中斷位移	硬件中断位移	existing-unreviewed
hardwareType	硬體類型	硬件类型	existing-unreviewed
hd	hd	hd	existing-unreviewed
head	head	head	existing-unreviewed
headCount	head計數	head计数	existing-unreviewed
headerLength	標頭長度	头部长度	existing-unreviewed
headertype	headertype	headertype	existing-unreviewed
height	height	高度	existing-unreviewed
hex	十六進位	十六进制	existing-unreviewed
hiddenSectors	隱藏sectors	隐藏sectors	existing-unreviewed
i	i	i	existing-unreviewed
iCount	i計數	i计数	existing-unreviewed
iDrivers	i驅動程式	i驱动程序	existing-unreviewed
iKeyboardEventHandler	i鍵盤事件handler	i键盘事件handler	existing-unreviewed
iMouseEventHandler	i滑鼠事件handler	i鼠标事件handler	existing-unreviewed
iPCIControllerHandler	ipci控制器handler	ipci控制器handler	existing-unreviewed
iRawDataHandler	iraw資料handler	iraw数据handler	existing-unreviewed
iTimerEventHandler	i計時器事件handler	i定时器事件handler	existing-unreviewed
icmp	互聯網路控制訊息協定	互联网络控制报文协议	existing-unreviewed
icmpSize	icmp大小	icmp大小	existing-unreviewed
icmp콘솔	icmp控制台	icmp控制台	existing-unreviewed
id	識別號	id	existing-unreviewed
ident	ident	ident	existing-unreviewed
idtData	idt資料	idt数据	existing-unreviewed
idtPointer	idt指標	idt指针	existing-unreviewed
idx	idx	idx	existing-unreviewed
index	索引	索引	existing-unreviewed
initBlock	init區塊	init块	existing-unreviewed
initFileDescriptors	init檔案descriptor	init文件descriptor	existing-unreviewed
initPIT	initpit	initpit	existing-unreviewed
initializeProcessFDs	initialize程序fds	initialize进程fds	existing-unreviewed
inode	inode	inode	existing-unreviewed
inputEventTask	輸入事件工作	输入事件任务	existing-unreviewed
installIDT	安裝idt	安装idt	existing-unreviewed
intNumber	整數數字	整型数字	existing-unreviewed
interface_id	介面識別號	接口id	existing-unreviewed
internetprotocolPayload	互聯網protocolpayload	互联网protocolpayload	existing-unreviewed
interrupt	中斷	中断	existing-unreviewed
interruptDebug	中斷除錯	中断调试	existing-unreviewed
interruptExitLoop	中斷離開迴圈	中断退出loop	existing-unreviewed
interruptGateEntries	中斷入口項目	中断入口条目	existing-unreviewed
interruptHandler	中斷handler	中断handler	existing-unreviewed
interrupts	interrupts	interrupts	existing-unreviewed
iomap	iomap	iomap	existing-unreviewed
ip	ip	ip	existing-unreviewed
ipEtherFrameHandler	ip乙太網路框架handler	ip以太网帧handler	existing-unreviewed
ipHandler	iphandler	iphandler	existing-unreviewed
ipIdx	ipidx	ipidx	existing-unreviewed
ipProtocolUDP	ipprotocoludp	ipprotocoludp	existing-unreviewed
ipProvider	互聯網路協定提供器	互联网络协议提供器	existing-unreviewed
ipSize	ip大小	ip大小	existing-unreviewed
ip_be	ip網路位元組order	ip网络字节order	existing-unreviewed
ipmessage	互聯網protocol訊息	互联网protocol消息	existing-unreviewed
ipv4	互聯網路協定4	互联网络协议4	existing-unreviewed
ip콘솔	ip控制台	ip控制台	existing-unreviewed
isKernel	is核心	is内核	existing-unreviewed
isRoot	is根目錄	is根	existing-unreviewed
isRootPath	is根目錄路徑	is根路径	existing-unreviewed
isSharedPDE	issharedpde	issharedpde	existing-unreviewed
istOffset	ist位移	ist位移	existing-unreviewed
j	j	j	existing-unreviewed
jmp	jmp	jmp	existing-unreviewed
jmp_user	jmp使用者	jmp用户	existing-unreviewed
jump_usermode_iret	jump使用者模式iret	jump用户模式iret	existing-unreviewed
kPageDirEntry	k頁目錄項目	k页目录条目	existing-unreviewed
kernelESP	核心esp	内核esp	existing-unreviewed
kernelPageDirEntry	核心頁目錄項目	内核页目录条目	existing-unreviewed
kernelSS	核心ss	内核ss	existing-unreviewed
key	設定鍵	关键	existing-unreviewed
keyboard	鍵盤	键盘	existing-unreviewed
keyboardDriver	鍵盤驅動程式	键盘驱动程序	existing-unreviewed
keyboardEventHandler	鍵盤事件handler	键盘事件handler	existing-unreviewed
keyboardQueue	鍵盤佇列	键盘队列	existing-unreviewed
keyboardQueueRead	鍵盤佇列讀取	键盘队列读取	existing-unreviewed
keyboardQueueSize	鍵盤佇列大小	键盘队列大小	existing-unreviewed
keyboardQueueWrite	鍵盤佇列寫入	键盘队列写入	existing-unreviewed
kind	種類	类别	existing-unreviewed
l	l	l	existing-unreviewed
last	最後	最近	existing-unreviewed
lbaHiPort	lbahi連接埠	lbahi端口	existing-unreviewed
lbaLowPort	lba低連接埠	lba低端口	existing-unreviewed
lbaMidPort	lbamid連接埠	lbamid端口	existing-unreviewed
ldt	ldt	ldt	existing-unreviewed
leftShift	左shift	左shift	existing-unreviewed
len	len	len	existing-unreviewed
len_ver	lenver	lenver	existing-unreviewed
length	長度	长度	existing-unreviewed
lengthAddress	長度address	长度address	existing-unreviewed
lengthInBytes	長度進位元組	长度进字节	existing-unreviewed
length_high	長度高	长度高	existing-unreviewed
length_low	長度低	长度低	existing-unreviewed
lengths	lengths	lengths	existing-unreviewed
lib1Addr	lib1address	里布1address	existing-unreviewed
lib1Data	lib1資料	里布1数据	existing-unreviewed
lib1File	lib1檔案	里布1文件	existing-unreviewed
lib1GOT	lib1got	里布1got	existing-unreviewed
lib1elf	lib1elf	里布1elf	existing-unreviewed
lib2Addr	lib2address	里布2address	existing-unreviewed
lib2Data	lib2資料	里布2数据	existing-unreviewed
lib2File	lib2檔案	里布2文件	existing-unreviewed
lib2GOT	lib2got	里布2got	existing-unreviewed
lib2elf	lib2elf	里布2elf	existing-unreviewed
libLinkMap	lib連結對映	里布链接映射	existing-unreviewed
lidtaddr	lidtaddr	lidtaddr	existing-unreviewed
limit	限制	限定	existing-unreviewed
limitHighAndFlags	限制高和旗標	限定高与标志	existing-unreviewed
limitLow	限制低	限定低	existing-unreviewed
linkMap	連結對映	链接映射	existing-unreviewed
linkMapAddr	連結對映address	链接映射address	existing-unreviewed
linkerAddr	linkeraddress	linkeraddress	existing-unreviewed
linkerData	linker資料	linker数据	existing-unreviewed
linkerEntry	linker項目	linker条目	existing-unreviewed
linkerFile	linker檔案	linker文件	existing-unreviewed
list	清單	列表	existing-unreviewed
listening	listening	listening	existing-unreviewed
loader	loader	loader	existing-unreviewed
local	本地	本地	existing-unreviewed
localDatagramSocket	本地datagram通訊端	本地datagram套接字	existing-unreviewed
localIP	本地ip	本地ip	existing-unreviewed
localPort	本地連接埠數字	本地端口数字	existing-unreviewed
localSockets	本地sockets	本地sockets	existing-unreviewed
logicalAddress	邏輯address	逻辑address	existing-unreviewed
macAddr	macaddress	macaddress	existing-unreviewed
macIdx	macidx	macidx	existing-unreviewed
magicnumber	magicnumber	magicnumber	existing-unreviewed
main	main	main	compatibility
mainThread	主要執行緒	主要线程	existing-unreviewed
makePagePrivateWritableCurrent	make頁私密writable目前	make页专用writable当前	existing-unreviewed
makeRangePrivateWritableCurrent	makerange私密writable目前	make范围专用writable当前	existing-unreviewed
manager	管理器	管理器	existing-unreviewed
mask	遮罩	掩码	existing-unreviewed
master	主音量	主	existing-unreviewed
matches	matches	matches	existing-unreviewed
maxBARs	最大bars	最大值bars	existing-unreviewed
maxDatagramSize	最大datagram大小	最大值datagram大小	existing-unreviewed
maxExecStringLength	最大執行字串長度	最大值执行字符串长度	existing-unreviewed
maxExecVectorEntries	最大執行vector項目	最大值执行vector条目	existing-unreviewed
maxFD	最大fd	最大值fd	existing-unreviewed
maxOpenFiles	最大開啟檔案	最大值打开文件	existing-unreviewed
maxSocketPackets	最大通訊端封包	最大值套接字数据包	existing-unreviewed
maxSockets	最大sockets	最大值sockets	existing-unreviewed
maximumBlocks	最大值區塊	最大块	existing-unreviewed
mediaType	媒體類型	介质类型	existing-unreviewed
mem	mem	mem	existing-unreviewed
memoryArray	記憶體陣列	内存数组	existing-unreviewed
memoryChunkSize	記憶體chunk大小	内存chunk大小	existing-unreviewed
memoryManager	記憶體管理器	内存管理器	existing-unreviewed
memoryOper	記憶體oper	内存oper	existing-unreviewed
memorySize	記憶體大小	内存大小	existing-unreviewed
memorymananger	memorymananger	memorymananger	existing-unreviewed
memorytest	memorytest	memorytest	existing-unreviewed
message	訊息	消息	existing-unreviewed
micsPort	mics連接埠	mics端口	existing-unreviewed
minimum	最小值	最小值	existing-unreviewed
mode	模式	模式	existing-unreviewed
mouseDriver	滑鼠驅動程式	鼠标驱动程序	existing-unreviewed
mouseEventHandler	滑鼠事件handler	鼠标事件handler	existing-unreviewed
mouseVGA	滑鼠vga	鼠标vga	existing-unreviewed
mouseWidget	滑鼠元件	鼠标控件	existing-unreviewed
msdospart	msdos分割區	msdos分区	existing-unreviewed
msg	msg	msg	existing-unreviewed
msgBuffer	msgbuffer	msgbuffer	existing-unreviewed
multiboot_memory_map	multiboot記憶體對映	multiboot内存映射	existing-unreviewed
multitasking	多重工作管理	多重任务管理	existing-unreviewed
myKeyboardEventHandler	my鍵盤事件handler	my键盘事件handler	existing-unreviewed
myPCIControllerHandler	mypci控制器handler	mypci控制器handler	existing-unreviewed
myfunction	myfunction	myfunction	existing-unreviewed
n	n	n	existing-unreviewed
n_descsz	ndescsz	ndescsz	existing-unreviewed
n_namesz	nnamesz	nnamesz	existing-unreviewed
n_type	n類型	n类型	existing-unreviewed
name	名稱	名称	existing-unreviewed
nameLen	名稱len	名称len	existing-unreviewed
netCard	網路紙牌	网络纸牌类	existing-unreviewed
newButtons	新增按鈕	新建按钮	existing-unreviewed
newFD	新增fd	新建fd	existing-unreviewed
newFrame	新增框架	新建帧	existing-unreviewed
newLink	新增連結	新建链接	existing-unreviewed
newNode	新增節點	新建节点	existing-unreviewed
newPtr	新增指標	新建指针	existing-unreviewed
next	下一個	下一个	existing-unreviewed
nextEphemeralPort	下一個ephemeral連接埠	下一个ephemeral端口	existing-unreviewed
nextFileCluster	下一個檔案cluster	下一个文件cluster	existing-unreviewed
nextHopIP_BE	下一個hopipaddress網路位元組order	下一个hopipaddress网络字节order	existing-unreviewed
nextNode	下一個節點	下一个节点	existing-unreviewed
nextProcessID	下一個程序識別號	下一个进程id	existing-unreviewed
nextThread	下一個執行緒	下一个线程	existing-unreviewed
nibble	nibble	nibble	existing-unreviewed
node	鏈結串列節點	链表节点	existing-unreviewed
nodeArray	節點陣列	节点数组	existing-unreviewed
num	數字	数字	existing-unreviewed
numCacheEntries	數字cache項目	数字cache条目	existing-unreviewed
numDrivers	數字驅動程式	数字驱动程序	existing-unreviewed
numFunctions	數字函式	数字函数	existing-unreviewed
numRecvBuffers	數字recvbuffer	数字recvbuffer	existing-unreviewed
numSendBuffers	數字送出buffer	数字发送buffer	existing-unreviewed
numSockets	數字sockets	数字sockets	existing-unreviewed
numTasks	數字工作	数字任务	existing-unreviewed
oAppend	oappend	oappend	existing-unreviewed
oCreate	o建立	o创建	existing-unreviewed
oDirectory	o目錄	o目录	existing-unreviewed
oReadOnly	o讀取僅用	o读取仅用	existing-unreviewed
oReadWrite	o讀取寫入	o读取写入	existing-unreviewed
oTruncate	o截短	o截断	existing-unreviewed
oWriteOnly	o寫入僅用	o写入仅用	existing-unreviewed
o_addr	oaddress	oaddress	existing-unreviewed
offset	位移	位移	existing-unreviewed
ok	確定	确定	existing-unreviewed
oldButtons	old按鈕	old按钮	existing-unreviewed
oldCR3	oldcr3	oldcr3	existing-unreviewed
oldFD	oldfd	oldfd	existing-unreviewed
oldFrame	old框架	old帧	existing-unreviewed
oldGdt	oldgdt	oldgdt	existing-unreviewed
oldGdtAddr	oldgdtaddress	oldgdtaddress	existing-unreviewed
oldGdtLen	oldgdtlen	oldgdtlen	existing-unreviewed
openFileDescription	開啟檔案描述	打开文件描述	existing-unreviewed
openFileTable	開啟檔案table	打开文件表格	existing-unreviewed
options	選項	选项	existing-unreviewed
orgValue	org數值	org值	existing-unreviewed
p	p	p	existing-unreviewed
p1	p1	p1	existing-unreviewed
p2	p2	p2	existing-unreviewed
p_align	p對齊	p对齐	existing-unreviewed
p_backend	pbackend	pbackend	existing-unreviewed
p_data	p資料	p数据	existing-unreviewed
p_efHandler	pefhandler	pefhandler	existing-unreviewed
p_efProvider	pefprovider	pefprovider	existing-unreviewed
p_etherType	p乙太網路類型	p以太网类型	existing-unreviewed
p_filesz	pfilesz	pfilesz	existing-unreviewed
p_flags	p旗標	p标志	existing-unreviewed
p_iHandler	pihandler	pihandler	existing-unreviewed
p_ipHandler	piphandler	piphandler	existing-unreviewed
p_ipProvider	pipprovider	pipprovider	existing-unreviewed
p_memsz	pmemsz	pmemsz	existing-unreviewed
p_offset	p位移	p位移	existing-unreviewed
p_paddr	ppaddr	ppaddr	existing-unreviewed
p_protocol	pprotocol	pprotocol	existing-unreviewed
p_provider	pprovider	pprovider	existing-unreviewed
p_str	pstr	pstr	existing-unreviewed
p_type	p類型	p类型	existing-unreviewed
p_udpHandler	pudphandler	pudphandler	existing-unreviewed
p_udpProvider	pudpprovider	pudpprovider	existing-unreviewed
p_vaddr	pvaddr	pvaddr	existing-unreviewed
packet	packet	packet	existing-unreviewed
packetStatus	packet狀態	packet状态	existing-unreviewed
packets	封包	数据包	existing-unreviewed
page	頁	页	existing-unreviewed
pageDir	頁目錄	页目录	existing-unreviewed
pageDirEntry	頁目錄項目	页目录条目	existing-unreviewed
pageTableEntry	頁table項目	页表格条目	existing-unreviewed
paging	分頁管理	分页管理	existing-unreviewed
param	param	param	existing-unreviewed
params	參數_3	参数_3	existing-unreviewed
parent	parent	parent	existing-unreviewed
parentPID	parent行程代碼	parent进程号	existing-unreviewed
parentProcess	parent程序	parent进程	existing-unreviewed
partEntry	part項目	part条目	existing-unreviewed
partition	分割區	分区	existing-unreviewed
partitionBytes	分割區位元組	分区字节	existing-unreviewed
partitionOffset	分割區位移	分区位移	existing-unreviewed
path	路徑	路径	existing-unreviewed
pathAddr	路徑address	路径address	existing-unreviewed
pci	pci	pci	existing-unreviewed
pciController	pci控制器	pci控制器	existing-unreviewed
pde	pde	pde	existing-unreviewed
pdeAddr	pdeaddress	pdeaddress	existing-unreviewed
pdelen	pdelen	pdelen	existing-unreviewed
peer	peer	peer	existing-unreviewed
pendingButtons	待處理按鈕	待处理按钮	existing-unreviewed
pendingMouseEvent	待處理滑鼠事件	待处理鼠标事件	existing-unreviewed
pendingX	待處理x	待处理x	existing-unreviewed
pendingY	待處理y	待处理y	existing-unreviewed
phyaddr	phyaddr	phyaddr	existing-unreviewed
phymem	物理記憶體	物理内存	existing-unreviewed
physicalAddress	物理address	物理address	existing-unreviewed
pid	行程代碼	进程号	existing-unreviewed
pitFrequency	pit頻率	pit频率	existing-unreviewed
pixelAddress	pixeladdress	pixeladdress	existing-unreviewed
pointer	位址參照	地址引用	existing-unreviewed
pollKeyboardScancode	poll鍵盤scancode	poll键盘scancode	existing-unreviewed
port	連接埠	端口	existing-unreviewed
portBase	連接埠base	端口base	existing-unreviewed
portInUse	連接埠進使用	端口进使用	existing-unreviewed
portnumber	portnumber	portnumber	existing-unreviewed
pos	位置	位置	existing-unreviewed
position	位置_2	位置_2	existing-unreviewed
posixStat	posixstat	posixstat	existing-unreviewed
posixUtsname	posixutsname	posixutsname	existing-unreviewed
prefetchable	prefetchcapable	prefetchcapable	existing-unreviewed
prev	previous	previous	existing-unreviewed
prevNode	previous節點	previous节点	existing-unreviewed
prevX	previousx	previousx	existing-unreviewed
prevY	previousy	previousy	existing-unreviewed
printESP	列印esp	打印esp	existing-unreviewed
printExceptionSelectorInfo	列印exceptionselector資訊	打印exceptionselector信息	existing-unreviewed
printPageFaultInfo	列印頁故障資訊	打印页故障信息	existing-unreviewed
printreg	printreg	printreg	existing-unreviewed
proc2	proc2	proc2	existing-unreviewed
proc3	proc3	proc3	existing-unreviewed
proc4	proc4	proc4	existing-unreviewed
process	程序	进程	existing-unreviewed
processEntry	程序項目	进程条目	existing-unreviewed
processHelper	程序helper	进程helper	existing-unreviewed
processTable	程序table	进程表格	existing-unreviewed
processes	程序_2	进程_2	existing-unreviewed
programBreak	程式break	程序break	existing-unreviewed
protocol	protocol	protocol	existing-unreviewed
protocolAddressSize	protocoladdress大小	protocoladdress大小	existing-unreviewed
providedLength	provided長度	provided长度	existing-unreviewed
provider	provider	provider	existing-unreviewed
ps2WaitLimit	ps2等待限制	ps2等待限定	existing-unreviewed
pt	pt	pt	existing-unreviewed
pte	pte	pte	existing-unreviewed
pteAddr	pteaddress	pteaddress	existing-unreviewed
ptr	位址參照_2	地址引用_2	existing-unreviewed
pushExecUint32	push執行unsignedinteger32	push执行unsignedinteger32	existing-unreviewed
queueKeyboardByte	佇列鍵盤位元組	队列键盘字节	existing-unreviewed
r	r	r	existing-unreviewed
r_addend	raddend	raddend	existing-unreviewed
r_info	r資訊	r信息	existing-unreviewed
r_offset	r位移	r位移	existing-unreviewed
raw	raw	raw	existing-unreviewed
rawDataBackend	raw資料backend	raw数据backend	existing-unreviewed
readFile	讀取檔案	读取文件	existing-unreviewed
readPS2Data	讀取ps2資料	读取ps2数据	existing-unreviewed
readStdin	讀取stdin	读取stdin	existing-unreviewed
readVFSFile	讀取vfs檔案	读取vfs文件	existing-unreviewed
read_count	讀取計數	读取计数	existing-unreviewed
receiver	receiver	receiver	existing-unreviewed
recvBufferDescr	recvbuffer描述	recvbuffer描述	existing-unreviewed
recvBufferDescrAddress	recvbuffer描述address	recvbuffer描述address	existing-unreviewed
recvBuffers	recvbuffer	recvbuffer	existing-unreviewed
recvBuffersDescrMemory	recvbuffer描述記憶體	recvbuffer描述内存	existing-unreviewed
refBytes	reference位元組	reference字节	existing-unreviewed
refPtr	reference指標	reference指针	existing-unreviewed
refs	refs	refs	existing-unreviewed
regIndex	reg索引	reg索引	existing-unreviewed
registerAddressPort	暫存器address連接埠	寄存器address端口	existing-unreviewed
registerDataPort	暫存器資料連接埠	寄存器数据端口	existing-unreviewed
registeroffset	registeroffset	registeroffset	existing-unreviewed
registers	暫存器	寄存器	existing-unreviewed
regtype	regtype	regtype	existing-unreviewed
rel_text	rel文字	rel文本	existing-unreviewed
rel_text_len	rel文字len	rel文本len	existing-unreviewed
releaseOpenFile	release開啟檔案	release打开文件	existing-unreviewed
released	released	released	existing-unreviewed
reloadCR3	重新載入cr3	重新载入cr3	existing-unreviewed
relocation_text	relocation文字	relocation文本	existing-unreviewed
remaining	remaining	remaining	existing-unreviewed
remote	遠端	远程	existing-unreviewed
remoteIP	遠端ip	远程ip	existing-unreviewed
remotePort	遠端連接埠數字	远程端口数字	existing-unreviewed
requested	requested	requested	existing-unreviewed
reserved	預留	保留的	existing-unreviewed
reserved0	預留0	保留的0	existing-unreviewed
reservedSectors	預留sectors	保留的sectors	existing-unreviewed
resetPort	重設連接埠	重置端口	existing-unreviewed
restoreFpRegs	還原fpregs	恢复fpregs	existing-unreviewed
result	結果	结果	existing-unreviewed
result1	結果1	结果1	existing-unreviewed
result2	結果2	结果2	existing-unreviewed
ret	ret	ret	existing-unreviewed
revision	revision	revision	existing-unreviewed
rightShift	右shift	右shift	existing-unreviewed
rootCluster	根目錄cluster	根cluster	existing-unreviewed
rootDirEntries	根目錄目錄項目	根目录条目	existing-unreviewed
rootStart	根目錄啟動	根开始	existing-unreviewed
rt	rt	rt	existing-unreviewed
s	s	s	existing-unreviewed
sIfchr	sifchr	sifchr	existing-unreviewed
sIfdir	sifdir	sifdir	existing-unreviewed
sIfmt	sifmt	sifmt	existing-unreviewed
sIfreg	sifreg	sifreg	existing-unreviewed
sIfsock	sifsock	sifsock	existing-unreviewed
savedESP	已儲存esp	已保存esp	existing-unreviewed
sc	sc	sc	existing-unreviewed
scanCode	掃描code	扫描code	existing-unreviewed
scanCodeToByte	掃描codeto位元組	扫描codeto字节	existing-unreviewed
scancodeToByte	scancodeto位元組	scancodeto字节	existing-unreviewed
sche	sche	sche	existing-unreviewed
sche_data	sche資料	sche数据	existing-unreviewed
scheduleStack	schedulestack	schedulestack	existing-unreviewed
scheduler	排程器	调度器	existing-unreviewed
schedulerDebug	排程器除錯	调度器调试	existing-unreviewed
sectHeader	sect標頭	sect头部	existing-unreviewed
sectHeaderSize	sect標頭大小	sect头部大小	existing-unreviewed
sectName	sect名稱	sect名称	existing-unreviewed
sectValue	sect數值	sect值	existing-unreviewed
sector	sector	sector	existing-unreviewed
sectorCountPort	sector計數連接埠	sector计数端口	existing-unreviewed
sectorNum	sector數字	sector数字	existing-unreviewed
sectorOffset	sector位移	sector位移	existing-unreviewed
sectorPerTrack	sectorpertrack	sectorpertrack	existing-unreviewed
sectorsPerCluster	sectorspercluster	sectorspercluster	existing-unreviewed
seekCur	seek目前	seek当前	existing-unreviewed
seekEnd	seek結束	seek结尾	existing-unreviewed
seekSet	seek設定	seek集合	existing-unreviewed
segmentNumber	segment數字	segment数字	existing-unreviewed
self	self	self	existing-unreviewed
self_uintptr	selfuintptr	selfuintptr	existing-unreviewed
sendBack	reply	reply	existing-unreviewed
sendBufferDescr	送出buffer描述	发送buffer描述	existing-unreviewed
sendBufferDescrAddress	送出buffer描述address	发送buffer描述address	existing-unreviewed
sendBuffers	送出buffer	发送buffer	existing-unreviewed
sendBuffersDescrMemory	送出buffer描述記憶體	发送buffer描述内存	existing-unreviewed
sendDataPointer	送出資料指標	发送数据指针	existing-unreviewed
sendDescriptor	送出descriptor	发送descriptor	existing-unreviewed
sendMouseCommand	送出滑鼠指令	发送鼠标命令	existing-unreviewed
sequencerDataPort	sequencer資料連接埠	sequencer数据端口	existing-unreviewed
sequencerIndexPort	sequencer索引連接埠	sequencer索引端口	existing-unreviewed
serialLogByte	串列記錄位元組	串行日志字节	existing-unreviewed
serialReady	串列準備就緒	串行就绪	existing-unreviewed
setCR3	設定cr3	集合cr3	existing-unreviewed
setDS	設定ds	集合ds	existing-unreviewed
setGS	設定gs	集合gs	existing-unreviewed
setThreadExitLoopState	設定執行緒離開迴圈狀態	集合线程退出loop状态	existing-unreviewed
setupExecStack	setup執行stack	setup执行stack	existing-unreviewed
sh	sh	sh	existing-unreviewed
sh_addr	shaddress	shaddress	existing-unreviewed
sh_addralign	shaddralign	shaddralign	existing-unreviewed
sh_entsize	shentsize	shentsize	existing-unreviewed
sh_flags	sh旗標	sh标志	existing-unreviewed
sh_info	sh資訊	sh信息	existing-unreviewed
sh_link	sh連結	sh链接	existing-unreviewed
sh_name	sh名稱	sh名称	existing-unreviewed
sh_offset	sh位移	sh位移	existing-unreviewed
sh_size	sh大小	sh大小	existing-unreviewed
sh_type	sh類型	sh类型	existing-unreviewed
shift	shift	shift	existing-unreviewed
signature	signature	signature	existing-unreviewed
size	大小	大小	existing-unreviewed
sl	sl	sl	existing-unreviewed
sockDatagram	sockdatagram	sockdatagram	existing-unreviewed
socket	通訊端	套接字	existing-unreviewed
socketAddress	通訊端address	套接字address	existing-unreviewed
socketAddressIPv4	通訊端addressipv4	套接字addressipv4	existing-unreviewed
socketBind	通訊端bind	套接字绑定	existing-unreviewed
socketCallArgument	通訊端呼叫argument	套接字调用argument	existing-unreviewed
socketConnect	通訊端連接	套接字连接	existing-unreviewed
socketForFD	通訊端forfd	套接字forfd	existing-unreviewed
socketIndex	通訊端索引	套接字索引	existing-unreviewed
socketPacket	通訊端packet	套接字packet	existing-unreviewed
socketReceiveFrom	通訊端receivefrom	套接字receivefrom	existing-unreviewed
socketSendTo	通訊端送出to	套接字发送to	existing-unreviewed
socketType	通訊端類型	套接字类型	existing-unreviewed
sockets	sockets	sockets	existing-unreviewed
softName	soft名稱	soft名称	existing-unreviewed
source	來源	源	existing-unreviewed
sourceAddress	來源address	源address	existing-unreviewed
sourceLengthAddress	來源長度address	源长度address	existing-unreviewed
src	來源_2	源_2	existing-unreviewed
srcEntry	來源項目	源条目	existing-unreviewed
srcIP	來源ipaddress	源ipaddress	existing-unreviewed
srcIP_BE	來源ipaddress網路位元組order	源ipaddress网络字节order	existing-unreviewed
srcMAC	來源macaddress	源macaddress	existing-unreviewed
